gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Furin	0.0816087657701792	-3.15929335746723	1	0.2	0.714	0.514
Rps18	0.081784801116342	2.77380016140084	1	0.5	0.143	0.357
Mga	0.0821232673862606	1.46174723650733	1	0.7	0.429	0.271
Synj1	0.0821250615031511	0.49058057733974	1	0.7	0.571	0.129
H2-T24	0.0827204908485297	2.55213844722834	1	0.7	0.286	0.414
Sf3b3	0.083021189381364	0.986393688177359	1	0.7	0.571	0.129
Pik3r1	0.0833457590640864	-0.431005152974299	1	1	1	0
Fnip2	0.0834685875843199	0.514693494177412	1	1	1	0
Arhgef6	0.083619097874223	-1.04739265100596	1	0.6	1	0.4
Ints9	0.0838705926623627	1.72864525596153	1	0.7	0.286	0.414
Rnf214	0.0842663622017988	-1.25396531170907	1	0.6	0.714	0.114
Rheb	0.0852653188097046	1.11147581930209	1	0.8	0.714	0.0860000000000001
Asap1	0.0853105547465232	0.659830363657658	1	1	0.857	0.143
AI480526	0.0861367384035305	-2.90060285609303	1	0.2	0.714	0.514
Ly96	0.0862339285876478	-1.67238981203236	1	0.4	0.714	0.314
Rab5c	0.0862663665294451	1.99632080027395	1	0.8	0.286	0.514
2610008E11Rik	0.0864695417677796	-1.47054414910063	1	0.3	0.571	0.271
Lyn	0.0866096801450218	0.271887084220285	1	1	1	0
Rnf135	0.0869300451901511	2.10746018974603	1	0.7	0.286	0.414
Cr1l	0.0870231078098258	-1.482320847241	1	0.7	1	0.3
Rnase4	0.0870618515848701	-0.92702992452478	1	0.8	0.857	0.0569999999999999
Cep85l	0.087234819079276	-1.00679915480434	1	0.8	1	0.2
Eps15l1	0.0885351760323509	-0.971331376262312	1	0.7	0.714	0.014
Creb3l2	0.0887649269350801	0.923634195915786	1	0.9	0.714	0.186
Dgkd	0.0888089718319748	-0.467820856905278	1	1	0.857	0.143
Camkmt	0.0890694519159451	-1.03587827751152	1	0.6	0.857	0.257
Zfp62	0.0899366878387262	-1.5312281200506	1	0.5	0.857	0.357
Tial1	0.0901390783878369	-1.59678755317979	1	0.6	0.857	0.257
Csmd3	0.0902061577571817	-0.53473203009687	1	0.9	1	0.1
Mbp	0.0902897171110801	-1.52275324606726	1	0.5	0.714	0.214
