gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Acp1	0	0.297525901375433	0	0.4	0.235	0.165
Dicer1	0	0.118231231226483	0	0.455	0.29	0.165
Srpk1	0	0.147131592959074	0	0.46	0.295	0.165
Safb	0	0.289958760457353	0	0.372	0.207	0.165
Actr1b	0	0.16407205418488	0	0.435	0.27	0.165
Ap3b2	0	0.156625825540446	0	0.419	0.254	0.165
Arf3	0	0.110655204885771	0	0.506	0.341	0.165
Galnt11	0	0.162461376425723	0	0.445	0.28	0.165
Rsbn1l	0	0.107125331139764	0	0.476	0.311	0.165
N4bp2l2	0	-0.1181555166091	0	0.7	0.535	0.165
Slc38a2	0	0.343811173937295	0	0.374	0.21	0.164
Syt13	0	0.250904854277155	0	0.422	0.258	0.164
Btbd1	0	0.131997284980912	0	0.445	0.282	0.163
Ccdc50	0	0.119262154181188	0	0.45	0.287	0.163
Setd7	0	0.107544787475272	0	0.446	0.283	0.163
Atp2b3	0	0.196825245438055	0	0.419	0.256	0.163
Pik3c2a	0	0.158169324248402	0	0.441	0.278	0.163
Tax1bp1	0	0.109079194124633	0	0.472	0.309	0.163
Tmem175	0	0.101515149953423	0	0.473	0.31	0.163
Uhrf1bp1l	0	0.108849299980059	0	0.478	0.315	0.163
Ptbp2	0	-0.105160100434532	0	0.712	0.549	0.163
Fyttd1	0	0.106000726425061	0	0.467	0.305	0.162
Usp40	0	0.100079423456895	0	0.45	0.288	0.162
Dnaja2	0	0.284622719744985	0	0.382	0.22	0.162
Ints10	0	0.100908733068726	0	0.471	0.309	0.162
Hbs1l	0	0.110577805724476	0	0.448	0.287	0.161
Mef2d	0	0.121526856324167	0	0.464	0.303	0.161
Snx24	0	0.126329305225731	0	0.462	0.301	0.161
Prelid3a	0	0.324022978453282	0	0.365	0.204	0.161
Elovl6	0	0.115987372187602	0	0.483	0.322	0.161
Eipr1	0	0.101072115084917	0	0.455	0.295	0.16
Reps1	0	0.100014681045153	0	0.453	0.293	0.16
Ctdspl2	0	0.152137731593676	0	0.439	0.279	0.16
Serbp1	0	0.174980347378871	0	0.426	0.266	0.16
Ranbp9	0	-0.120652433371756	0	0.745	0.586	0.159
Dot1l	0	0.135138598015307	0	0.434	0.276	0.158
Pou6f1	0	0.348253756476323	0	0.36	0.202	0.158
Slc25a3	0	0.125798638882441	0	0.437	0.279	0.158
Stx6	0	0.158510898780766	0	0.422	0.264	0.158
Nfkb1	0	0.173179888718724	0	0.396	0.239	0.157
Aco2	0	0.101033368316656	0	0.432	0.275	0.157
Brd1	0	0.109669395074147	0	0.423	0.266	0.157
Stx18	0	0.112271172233721	0	0.434	0.277	0.157
Ttc39b	0	0.165152878140089	0	0.428	0.271	0.157
Ywhae	0	-0.112288993625526	0	0.607	0.45	0.157
Taf1	0	0.106087056059969	0	0.443	0.287	0.156
Inka2	0	0.276069638669072	0	0.372	0.216	0.156
Zcchc14	0	0.213297621629655	0	0.389	0.233	0.156
Ppargc1b	0	0.157508285501353	0	0.416	0.26	0.156
Slc38a1	0	0.185016679403573	0	0.418	0.262	0.156
Smc6	0	0.137383390142964	0	0.423	0.267	0.156
Zfp236	0	0.125736514777565	0	0.413	0.257	0.156
Foxo3	0	0.105750203020528	0	0.438	0.283	0.155
Lmbrd2	0	0.200946737566903	0	0.403	0.248	0.155
Mfhas1	0	0.128958057879886	0	0.439	0.284	0.155
Nmt1	0	0.131382864528087	0	0.39	0.235	0.155
Crebzf	0	0.238894996336491	0	0.38	0.225	0.155
Nsmaf	0	0.202998496838321	0	0.389	0.234	0.155
Cdk19	0	0.138988371667978	0	0.424	0.269	0.155
Zscan26	0	0.205502383366588	0	0.376	0.222	0.154
Btaf1	0	-0.164766732134578	0	0.671	0.518	0.153
Dab2ip	0	0.116573782447969	0	0.44	0.287	0.153
Ppt1	0	0.118554748574421	0	0.401	0.248	0.153
Zfyve28	0	-0.128013427730927	0	0.719	0.566	0.153
Rnpc3	0	0.243603870375088	0	0.362	0.209	0.153
Orc2	0	0.106725633973686	0	0.432	0.279	0.153
D130040H23Rik	0	0.119839007644897	0	0.409	0.257	0.152
Ncapd3	0	0.122744412601947	0	0.427	0.275	0.152
Rps8	0	0.207457347533805	0	0.394	0.243	0.151
Scd2	0	0.736287553732206	0	0.257	0.106	0.151
Mettl16	0	0.210320089456066	0	0.366	0.215	0.151
Katnip	0	0.117819003996413	0	0.418	0.267	0.151
Auh	0	0.118175228684169	0	0.412	0.262	0.15
Celf3	0	0.112689817768552	0	0.428	0.278	0.15
Matk	0	-0.106921447121643	0	0.613	0.463	0.15
Pik3r1	0	0.1359797323348	0	0.427	0.277	0.15
Rnps1	0	0.126814977560223	0	0.414	0.264	0.15
Speg	0	0.171828191354946	0	0.408	0.258	0.15
Cep290	0	0.171199708577198	0	0.394	0.245	0.149
Spen	0	0.144626409117078	0	0.383	0.234	0.149
Ensa	0	0.227745275563986	0	0.352	0.203	0.149
Mink1	0	0.121702838401596	0	0.419	0.27	0.149
Ddx42	0	0.116187957410139	0	0.403	0.255	0.148
Jak2	0	0.154584784741647	0	0.399	0.251	0.148
Mecr	0	0.142360364217548	0	0.386	0.238	0.148
Strn4	0	0.100371235037811	0	0.395	0.247	0.148
Wsb1	0	0.154141857586839	0	0.387	0.239	0.148
Zfp266	0	0.129404254539946	0	0.399	0.251	0.148
Acsl6	0	0.156116465456951	0	0.375	0.227	0.148
Ro60	0	0.208420692742353	0	0.369	0.221	0.148
Exd2	0	0.11543346723209	0	0.427	0.279	0.148
Zfr2	0	0.281786958172366	0	0.351	0.203	0.148
Bbof1	0	0.165886584963681	0	0.384	0.237	0.147
Fam135a	0	-0.141211182585306	0	0.66	0.513	0.147
Grik5	0	-0.175320940116417	0	0.619	0.472	0.147
Nhlrc2	0	0.163324347711593	0	0.401	0.254	0.147
Ephx4	0	0.195052643580021	0	0.379	0.232	0.147
Eps15	0	0.265689184125662	0	0.361	0.214	0.147
Fbrsl1	0	0.163039187715944	0	0.377	0.23	0.147
Gnb5	0	0.264845964598701	0	0.361	0.214	0.147
Pxk	0	0.170457292659085	0	0.378	0.231	0.147
Cpne1	0	0.119974222632487	0	0.408	0.261	0.147
Agk	0	0.148110550050425	0	0.385	0.239	0.146
Galnt1	0	0.132027855792995	0	0.401	0.255	0.146
Ggnbp2	0	-0.142931204742651	0	0.724	0.578	0.146
Ryk	0	0.130912552467954	0	0.387	0.241	0.146
Sez6l2	0	0.150315857629413	0	0.406	0.26	0.146
Smc3	0	0.14069384513823	0	0.385	0.239	0.146
Cdk5r1	0	0.405428858028366	0	0.31	0.164	0.146
Arhgap23	0	0.12915067672065	0	0.413	0.267	0.146
Hk1	0	0.122156817115358	0	0.42	0.274	0.146
Fam78b	0	0.159927248705365	0	0.391	0.246	0.145
Glmn	0	0.109255071689835	0	0.393	0.248	0.145
Myo6	0	0.161081717347863	0	0.383	0.238	0.145
Ric1	0	0.148629942214756	0	0.397	0.252	0.145
Supt20	0	0.121443819763923	0	0.385	0.24	0.145
Fam131a	0	0.245417881991817	0	0.351	0.206	0.145
Tm9sf3	0	0.201852401202481	0	0.359	0.214	0.145
Sltm	0	-0.106457361842399	0	0.817	0.672	0.145
Cpeb1	0	-0.112799729395525	0	0.679	0.535	0.144
Dync2i1	0	0.10492305314834	0	0.391	0.247	0.144
Mfsd6	0	0.161429977703003	0	0.39	0.246	0.144
Mgat4a	0	0.129480645433764	0	0.406	0.262	0.144
Gspt1	0	0.133018841826401	0	0.377	0.233	0.144
Pip5k1c	0	0.151949026861064	0	0.375	0.231	0.144
Rnf24	0	0.112154903271035	0	0.424	0.28	0.144
Sh3glb1	0	0.103540319955917	0	0.409	0.265	0.144
