gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Gps2	3.60260981855416e-11	0.190707823823806	6.45515627288534e-07	0.229	0.202	0.027
Crbn	3.78636634560826e-11	0.141595387817994	6.78441121806088e-07	0.199	0.178	0.021
Cep170b	3.8188524757719e-11	0.270302575909861	6.84261986608809e-07	0.161	0.135	0.026
Tmem120b	3.91249702741022e-11	0.164511313703179	7.01041217371363e-07	0.227	0.202	0.025
Hrh1	4.02523211893795e-11	0.223662241415676	7.21241091071301e-07	0.114	0.095	0.019
Plcg1	4.07859782660115e-11	0.224154578227227	7.30803158570394e-07	0.199	0.172	0.027
Ndst1	4.10773262418962e-11	0.203327819972799	7.36023531602296e-07	0.211	0.183	0.028
Morc3	4.17529263264523e-11	0.173446388988359	7.48128933917372e-07	0.205	0.181	0.024
Tnks1bp1	4.22777957438876e-11	0.300655888268291	7.57533544138978e-07	0.159	0.136	0.023
Papss1	4.24132420599844e-11	0.131343353969641	7.599604712308e-07	0.258	0.233	0.025
Cep19	4.2477024869782e-11	0.179511885452746	7.61103331616753e-07	0.178	0.155	0.023
Sdhaf2	4.24922637180864e-11	0.196359901835891	7.61376381300673e-07	0.175	0.152	0.023
Dtnbp1	4.24965701983007e-11	0.123812282883656	7.61453544813151e-07	0.3	0.273	0.027
Tpd52l2	4.2685426506346e-11	0.124343256499105	7.64837472140707e-07	0.166	0.149	0.017
Fhip2a	4.29993193338684e-11	0.200281038487101	7.70461803824253e-07	0.185	0.161	0.024
Krt12	4.30667884327957e-11	-0.262657581472229	7.71670715138833e-07	0.155	0.17	0.015
Myo19	4.34786591675249e-11	0.347575746495965	7.7905061496371e-07	0.125	0.104	0.021
Luzp2	4.38304339534721e-11	-0.223626026733866	7.85353715578313e-07	0.3	0.336	0.036
Ss18l1	4.49567056055114e-11	0.151918416662676	8.05534251039553e-07	0.191	0.169	0.022
Wasf2	4.59040442755972e-11	0.136509497355927	8.22508665330151e-07	0.17	0.151	0.019
Cherp	4.61160045342045e-11	0.127466089403215	8.26306569243876e-07	0.195	0.174	0.021
Yipf1	4.62727032094531e-11	0.160824882359146	8.2911429610698e-07	0.192	0.17	0.022
Prex2	4.63202927008049e-11	-0.367929020801146	8.29967004613022e-07	0.099	0.123	0.024
Utp14a	4.65874344417604e-11	0.117032129580684	8.34753650327462e-07	0.257	0.233	0.024
Ppp6c	4.7141972429627e-11	0.125826757077604	8.44689861994056e-07	0.31	0.283	0.027
Pdrg1	4.88128060234857e-11	0.302325213956728	8.74627858328816e-07	0.118	0.094	0.024
Slc35e2	4.92765688343548e-11	0.102855705890703	8.82937560373969e-07	0.222	0.2	0.022
Dab1	4.9413693385662e-11	-0.108647695371224	8.85394558084291e-07	0.911	0.923	0.012
Gm14325	5.02635694680527e-11	0.295196047349118	9.00622637728569e-07	0.105	0.085	0.02
Twf2	5.09383954196684e-11	0.202783040206748	9.12714169129618e-07	0.224	0.196	0.028
Narf	5.17775584633652e-11	0.159968842561953	9.27750292546577e-07	0.205	0.182	0.023
Rundc1	5.18710270701650e-11	0.203465947501837	9.29425063043217e-07	0.149	0.126	0.023
Pcsk7	5.27394316630799e-11	0.111311244651892	9.44985136539066e-07	0.316	0.29	0.026
Stoml1	5.38645480435519e-11	0.191834271604899	9.65144971844364e-07	0.141	0.121	0.02
Flrt1	5.43490010843392e-11	0.149080948341499	9.73825401429189e-07	0.224	0.201	0.023
Git1	5.5312749090821e-11	0.165126633966597	9.9109383820933e-07	0.132	0.114	0.018
Lynx1	5.66730476190489e-11	0.113747252728773	1.01546766723812e-06	0.234	0.209	0.025
Whrn	5.71394413942174e-11	0.383119254583475	1.02382451090159e-06	0.118	0.096	0.022
Tenm1	6.2470520502873e-11	-0.138774241706245	1.11934678637048e-06	0.705	0.724	0.019
Pals1	6.25187978815505e-11	-0.174628061208109	1.12021182044162e-06	0.17	0.182	0.012
Ccm2	6.28327019343731e-11	0.157485365955531	1.1258363532601e-06	0.212	0.187	0.025
Mark4	6.28515515227643e-11	0.214476031250156	1.12617410018489e-06	0.214	0.187	0.027
Ppp1r8	6.30588675646757e-11	0.272595572840838	1.12988878902386e-06	0.118	0.097	0.021
Dld	6.3378973454235e-11	0.130393329780552	1.13562444635298e-06	0.182	0.163	0.019
Mrpl21	6.37327632941058e-11	0.154460628085646	1.14196365270379e-06	0.177	0.155	0.022
Trpm4	6.4762946827947e-11	0.182225228358361	1.16042248126315e-06	0.198	0.173	0.025
Golga3	6.49048083272331e-11	0.161304162281199	1.16296435560736e-06	0.211	0.188	0.023
Pold3	6.53125485133168e-11	0.152023280901888	1.17027024426161e-06	0.217	0.192	0.025
Septin4	6.72670167929796e-11	0.167403432898032	1.20529040689661e-06	0.182	0.158	0.024
Tox4	6.83013815122678e-11	0.10803702459169	1.22382415393681e-06	0.26	0.236	0.024
Mfsd11	7.01454917410166e-11	0.105582707140263	1.25686692101553e-06	0.225	0.205	0.02
Samd8	7.1794896875096e-11	0.123932522852019	1.28642096220797e-06	0.311	0.284	0.027
Gramd4	7.25221682501564e-11	0.17558624947319	1.2994522107063e-06	0.216	0.19	0.026
Wdr75	7.42287961833007e-11	0.171662423928274	1.33003157001238e-06	0.186	0.163	0.023
Tm2d1	7.74242003518079e-11	0.130025552775448	1.38728682190369e-06	0.189	0.17	0.019
Naa25	8.01724278215182e-11	0.138068292328853	1.43652956170596e-06	0.224	0.2	0.024
Itpk1	8.13911083914388e-11	0.170770347570572	1.4583658801578e-06	0.223	0.197	0.026
Arl6ip5	8.23490863734958e-11	0.11969415158238	1.4755309296403e-06	0.195	0.174	0.021
Rab5c	8.23851832792127e-11	0.244691656483054	1.47617771399693e-06	0.129	0.107	0.022
Rpl36	8.40946795145603e-11	-0.142932890841836	1.50680846754189e-06	0.182	0.187	0.005
Ankrd45	8.54579119345454e-11	0.136025881026482	1.53123486604318e-06	0.292	0.265	0.027
Gnpat	8.68643857049711e-11	0.116399811274272	1.55643606306167e-06	0.235	0.214	0.021
Izumo4	8.78538789020767e-11	0.146686367552157	1.57416580216741e-06	0.172	0.149	0.023
Pms2	9.46624777945461e-11	0.187709231195993	1.69616227712268e-06	0.171	0.149	0.022
Fxyd7	9.61611988705748e-11	0.152287263593349	1.72301636136296e-06	0.148	0.128	0.02
Rdh10	9.65033541600853e-11	0.295401144667651	1.72914709984041e-06	0.128	0.106	0.022
Poglut1	9.69765654138714e-11	0.157599855686805	1.73762609908575e-06	0.237	0.21	0.027
Atg16l2	9.71102137012188e-11	0.101807025299474	1.74002080909844e-06	0.242	0.22	0.022
Aagab	9.77821825757572e-11	0.109518947781197	1.75206114739242e-06	0.292	0.268	0.024
Eda	9.82405919528552e-11	-0.24834694577517	1.76027492661126e-06	0.179	0.197	0.018
Tex264	9.83479424535511e-11	0.241256218575026	1.76219843288273e-06	0.15	0.127	0.023
Retreg2	9.85413867783396e-11	0.100057262790375	1.76566456829429e-06	0.161	0.143	0.018
Col19a1	9.91673763616123e-11	0.140661802626006	1.77688104964737e-06	0.357	0.324	0.033
Lyn	1.00639906210887e-10	0.216640080799011	1.80326583948668e-06	0.168	0.144	0.024
Map3k9	1.02637316499539e-10	0.213076808278966	1.83905543703873e-06	0.172	0.148	0.024
Arrb1	1.03054726943549e-10	0.130390678334021	1.8465345973745e-06	0.263	0.237	0.026
Mtx3	1.0472296753815e-10	-0.180750711200781	1.87642613234857e-06	0.136	0.15	0.014
Slc45a4	1.06653187988132e-10	0.190865927024983	1.91101182237135e-06	0.175	0.153	0.022
Smarcd1	1.09197335459162e-10	0.178169736735586	1.95659785675726e-06	0.204	0.179	0.025
Acly	1.10657982531009e-10	0.200705188904077	1.98276973099062e-06	0.155	0.134	0.021
Gnaz	1.11336407518392e-10	0.16352610739061	1.99492574991455e-06	0.245	0.218	0.027
Fancm	1.1211803553924e-10	0.139704205573904	2.00893096079211e-06	0.189	0.169	0.02
Ints9	1.14750785670286e-10	0.162563013217614	2.05610457764018e-06	0.229	0.204	0.025
Cox10	1.18809737045358e-10	0.138779474982117	2.12883286837873e-06	0.257	0.232	0.025
Rhof	1.19735900567162e-10	0.282989942139682	2.1454278663624e-06	0.135	0.112	0.023
Cr1l	1.20255506827534e-10	0.119985796410972	2.15473817133576e-06	0.279	0.256	0.023
Ivd	1.2136555656076e-10	0.110270089878669	2.1746280424557e-06	0.19	0.173	0.017
Gabarapl2	1.21675578546346e-10	0.183798620614719	2.18018301639343e-06	0.166	0.144	0.022
Mllt6	1.22868345202461e-10	0.179238847627892	2.20155500933769e-06	0.214	0.19	0.024
Lrpap1	1.25033104902484e-10	0.188971624935277	2.24034317364271e-06	0.191	0.167	0.024
Syt12	1.25286486447039e-10	0.248615597653278	2.24488326415804e-06	0.143	0.119	0.024
Adck1	1.25690513333857e-10	0.10874440975262	2.25212261791605e-06	0.3	0.277	0.023
Ccdc93	1.31454847198751e-10	0.135280915551103	2.35540795210722e-06	0.215	0.193	0.022
Ercc5	1.37426736410249e-10	0.102335051251319	2.46241226299884e-06	0.184	0.165	0.019
Stub1	1.38305145850331e-10	0.140143086873753	2.47815160334623e-06	0.166	0.145	0.021
Gas2	1.39255867302853e-10	-0.114222305326477	2.49518663033251e-06	0.306	0.319	0.013
Smg9	1.42693547817043e-10	0.168300552352393	2.55678298978579e-06	0.216	0.192	0.024
Rskr	1.42707109247267e-10	0.131496182957966	2.55702598349253e-06	0.245	0.219	0.026
Fis1	1.44473210521848e-10	0.121536883092336	2.58867098613047e-06	0.164	0.145	0.019
Dyrk2	1.4982180372868e-10	0.206406139697791	2.68450707921049e-06	0.16	0.137	0.023
Celsr3	1.54243131010491e-10	0.120498781426985	2.76372842144598e-06	0.256	0.233	0.023
Cry1	1.55996889762075e-10	0.266283112165399	2.79515227075685e-06	0.108	0.087	0.021
Vps37b	1.56825779380038e-10	0.138274230735528	2.81000431493151e-06	0.257	0.23	0.027
Entpd7	1.59460242599434e-10	0.256602936430152	2.85720862689665e-06	0.18	0.156	0.024
Tmem201	1.65679465158658e-10	0.209672704601849	2.96864465671284e-06	0.169	0.146	0.023
Mynn	1.65868001587777e-10	0.219402029595176	2.97202285244979e-06	0.121	0.101	0.02
Vwa3a	1.72601232151086e-10	-0.16200322042413	3.09266887768316e-06	0.121	0.126	0.005
Gys1	1.73794870812958e-10	0.164818649912786	3.11405649522658e-06	0.224	0.199	0.025
Gpkow	1.74454739898367e-10	0.269939508977484	3.12588002949895e-06	0.127	0.106	0.021
Ift57	1.79738203619531e-10	0.100524207659915	3.22054913245476e-06	0.314	0.291	0.023
Iglon5	1.87226319356024e-10	0.252332216065352	3.35472119022125e-06	0.188	0.162	0.026
Trappc13	1.90041123096629e-10	0.214184785179725	3.40515684364541e-06	0.166	0.143	0.023
Srp72	1.915104861631e-10	0.172307123530133	3.43148489107042e-06	0.231	0.205	0.026
Ppp6r1	1.9152904456388e-10	0.236473154626951	3.4318174204956e-06	0.192	0.166	0.026
Ndufb2	1.92340112271565e-10	0.1557776409804	3.4463501316819e-06	0.135	0.117	0.018
Lrrc75a	1.93464385257968e-10	0.30038070989528	3.46649485505227e-06	0.12	0.097	0.023
Rbbp7	1.97211812929258e-10	0.110358862770309	3.53364126406644e-06	0.239	0.215	0.024
Kcnk3	1.97918143820267e-10	0.320590376423542	3.54629730097155e-06	0.117	0.095	0.022
Slc15a4	1.98684683320397e-10	0.179788206608958	3.56003215573487e-06	0.107	0.092	0.015
Gmeb2	1.99308657005404e-10	0.12750028329823	3.57121251622282e-06	0.279	0.253	0.026
Tmem229b	2.04330413689033e-10	0.174115863025161	3.66119235248009e-06	0.18	0.158	0.022
Sec61g	2.05376869171767e-10	0.196464294555249	3.67994274181971e-06	0.111	0.094	0.017
Rhot2	2.05551809790775e-10	0.149664694274638	3.6830773278311e-06	0.174	0.151	0.023
Cox7c	2.07292481991554e-10	-0.143681173851564	3.71426669232467e-06	0.266	0.278	0.012
Eif2b3	2.11080837812738e-10	0.129381830840254	3.78214645192864e-06	0.228	0.205	0.023
Adam9	2.17052288421492e-10	0.22738750487909	3.8891429039363e-06	0.212	0.185	0.027
Lin54	2.18561723556381e-10	0.28391741521727	3.91618896268324e-06	0.156	0.131	0.025
Hirip3	2.18981711763501e-10	0.307602479369565	3.92371431137841e-06	0.107	0.087	0.02
Gorasp2	2.19602230574564e-10	0.158842906920771	3.93483276743504e-06	0.203	0.181	0.022
Sgta	2.20168561987075e-10	0.15950882071494	3.94498029368441e-06	0.174	0.153	0.021
Plxna1	2.20984770351006e-10	0.290234404097514	3.95960511514933e-06	0.13	0.107	0.023
Scyl3	2.25750762307812e-10	0.171454452837063	4.04500215903138e-06	0.177	0.156	0.021
Ilkap	2.28566136019932e-10	0.121340708480898	4.09544802520515e-06	0.231	0.209	0.022
Bub3	2.41370246704324e-10	0.12241489436635	4.32487208044808e-06	0.127	0.113	0.014
Sar1b	2.46373929089056e-10	0.124202032983086	4.4145280614177e-06	0.227	0.206	0.021
Grk5	2.49413653002441e-10	0.249166077465816	4.46899383449774e-06	0.23	0.2	0.03
Fam91a1	2.51235295467685e-10	0.120339933611381	4.50163402418998e-06	0.217	0.196	0.021
Fbxw5	2.54066648864816e-10	0.260385773992301	4.55236621435978e-06	0.152	0.129	0.023
Tab3	2.56539408436061e-10	0.234212953805783	4.59667312035733e-06	0.205	0.179	0.026
Nup210	2.56690212040428e-10	0.116431890819298	4.5993752193404e-06	0.231	0.21	0.021
Gfod2	2.57017433595871e-10	0.124457070921349	4.60523837517081e-06	0.247	0.224	0.023
Rps6ka2	2.57683732123952e-10	0.127069261261274	4.61717711219697e-06	0.315	0.286	0.029
Cir1	2.57783160327157e-10	0.133797437754207	4.618958666742e-06	0.231	0.208	0.023
Usp50	2.6075760982341e-10	0.147434882168728	4.67225485281587e-06	0.201	0.179	0.022
Slc35d1	2.62090855470972e-10	0.180132211389248	4.69614394832888e-06	0.19	0.167	0.023
Cpne3	2.62954886846378e-10	0.154913400362345	4.7116256625134e-06	0.177	0.156	0.021
Adprm	2.69665800130137e-10	0.302480189984041	4.8318718067318e-06	0.111	0.091	0.02
Uspl1	2.82015404550953e-10	0.192836246814721	5.05315201874398e-06	0.152	0.131	0.021
Erf	2.8586045601191e-10	0.297835922967873	5.1220476508214e-06	0.105	0.085	0.02
Chga	2.86337854138215e-10	0.205752868712205	5.13060167044854e-06	0.171	0.147	0.024
Cct8	2.87412142468045e-10	0.174231203046275	5.14985076874243e-06	0.149	0.13	0.019
Gramd2	2.87471458045697e-10	0.284272729873455	5.1509135852628e-06	0.134	0.112	0.022
Atg4b	2.9002313743874e-10	0.169034211521217	5.19663457662734e-06	0.251	0.225	0.026
Tmem214	2.9137607845657e-10	0.225719139001202	5.22087657378483e-06	0.196	0.171	0.025
Deptor	2.94391683969863e-10	0.227672042903721	5.274910193372e-06	0.227	0.197	0.03
Ppp1r9b	2.9441438408165e-10	0.208260511539329	5.275316933975e-06	0.159	0.137	0.022
Atad3a	2.95510170998699e-10	0.203019029629386	5.29495124395469e-06	0.215	0.19	0.025
Zdhhc23	2.96702576390164e-10	0.11346006073158	5.31631676375896e-06	0.211	0.191	0.02
Secisbp2	2.98313479496845e-10	0.176986192965035	5.34518092562448e-06	0.223	0.198	0.025
Fam131a	3.00689495232532e-10	0.126127674283937	5.38775437557652e-06	0.313	0.287	0.026
Zfp74	3.00812153958137e-10	0.144882607046383	5.3899521746219e-06	0.19	0.17	0.02
Rab26	3.0446956475357e-10	0.202950001546879	5.45548566125446e-06	0.168	0.144	0.024
Spns1	3.08045635268305e-10	0.120855584801203	5.51956169273749e-06	0.173	0.154	0.019
Arpc5l	3.13008343587192e-10	0.177061483541571	5.60848350039531e-06	0.186	0.163	0.023
Hspbap1	3.15830100684854e-10	0.259736117862791	5.65904374407121e-06	0.159	0.135	0.024
Ccdc66	3.1584645041996e-10	0.141231072835407	5.65933669862484e-06	0.221	0.2	0.021
Prkx	3.25976382764228e-10	0.288679614855191	5.84084482636944e-06	0.142	0.119	0.023
Farsa	3.30045520622778e-10	0.11085094014595	5.91375563851893e-06	0.216	0.197	0.019
Pde6d	3.34154249720218e-10	0.208722090633544	5.98737584648686e-06	0.165	0.143	0.022
Ipo13	3.34410421752069e-10	0.192111929505257	5.99196593695357e-06	0.133	0.114	0.019
Vps45	3.38723626012715e-10	0.13465986213088	6.06924993089583e-06	0.284	0.259	0.025
Teddm2	3.39535427495269e-10	0.265264700889267	6.08379578986024e-06	0.184	0.16	0.024
Abcc4	3.43854718774034e-10	0.228290846656258	6.16118885099314e-06	0.215	0.187	0.028
Papolg	3.46697787623619e-10	0.154216179052227	6.21213095864e-06	0.207	0.185	0.022
Man2b1	3.57298650553464e-10	0.133983497100341	6.40207722061696e-06	0.141	0.125	0.016
Lrfn5	3.60903504549453e-10	-0.111579612551485	6.4666689945171e-06	0.984	0.986	0.002
U2af1	3.71926792321335e-10	0.139953434122422	6.66418426481367e-06	0.197	0.176	0.021
Caskin1	3.7210105833053e-10	0.108609533160606	6.66730676316643e-06	0.234	0.213	0.021
Drc3	3.75381422178104e-10	0.156120981951408	6.72608432258727e-06	0.149	0.131	0.018
Usp42	3.89038089455773e-10	0.183096752865633	6.97078448686855e-06	0.167	0.146	0.021
Me1	3.93374932767971e-10	0.143479057924515	7.0484920453365e-06	0.307	0.279	0.028
Snapc1	3.9420737192778e-10	0.129914829145513	7.06340769020195e-06	0.209	0.188	0.021
Wdr5	3.97510575612855e-10	0.221723067058189	7.12259449383113e-06	0.145	0.124	0.021
Lonrf1	3.98291969785903e-10	0.174451404704046	7.13659551462381e-06	0.237	0.212	0.025
Serac1	3.9909317352791e-10	0.201148837334848	7.15095148327308e-06	0.208	0.184	0.024
Rbsn	4.0137620657052e-10	0.105236663396253	7.19185886933058e-06	0.156	0.141	0.015
Tarbp1	4.06419314120149e-10	0.187719091706652	7.28222127040482e-06	0.169	0.148	0.021
Slit3	4.11618437051935e-10	-0.117146207804327	7.37537915509658e-06	0.867	0.88	0.013
Fdx2	4.37819010871147e-10	-0.142632415332883	7.84484103678921e-06	0.104	0.109	0.005
Cdc25b	4.40261890275323e-10	0.225530354429825	7.88861254995324e-06	0.211	0.184	0.027
Neurod2	4.40974730590731e-10	0.159558873367307	7.90138522272471e-06	0.232	0.207	0.025
Cckbr	4.42349807031986e-10	0.102437191770526	7.92602384239913e-06	0.21	0.188	0.022
Ddx31	4.5346111298803e-10	0.274726329855623	8.12511622251952e-06	0.136	0.114	0.022
Cnot9	4.62938576515256e-10	0.182848184026833	8.29493341400035e-06	0.16	0.139	0.021
Bace1	4.66872683405456e-10	0.171559035692404	8.36542474125897e-06	0.193	0.17	0.023
Dtx1	4.70207054798599e-10	0.245226917338771	8.4251700078813e-06	0.16	0.136	0.024
Tox3	4.70711243551524e-10	-0.223765236032124	8.43420406195622e-06	0.181	0.207	0.026
Sin3a	4.74043032411721e-10	0.120901014005279	8.49390305475322e-06	0.212	0.191	0.021
Dnaja3	4.76865761492624e-10	0.151570244086227	8.54448071442484e-06	0.172	0.153	0.019
Rad21	4.79842287701833e-10	0.218529173037415	8.59781411104145e-06	0.168	0.145	0.023
Fam98a	5.24911042454769e-10	0.119103797073922	9.40535605870455e-06	0.233	0.211	0.022
Otud5	5.28330771247309e-10	0.107783684041618	9.46663075920929e-06	0.275	0.253	0.022
Pou3f2	5.60025242597205e-10	0.263647748208572	1.00345322968567e-05	0.123	0.103	0.02
Chst11	5.78625263787029e-10	0.219763414225684	1.0367807476536e-05	0.311	0.282	0.029
Eif4e2	6.16155665537627e-10	0.135844967032238	1.10402772151032e-05	0.161	0.143	0.018
Eif4a1	6.18074953471192e-10	0.196668939997743	1.10746670162968e-05	0.195	0.171	0.024
Stk25	6.31329760656557e-10	0.172610377884908	1.13121666514442e-05	0.257	0.232	0.025
Cyb561	6.40270647020749e-10	0.239089419094729	1.14723694533178e-05	0.102	0.085	0.017
Mvb12a	6.42379017030725e-10	0.25780988379868	1.15101472271565e-05	0.104	0.085	0.019
Nme1	6.46158946245512e-10	0.146909440401082	1.15778759988271e-05	0.138	0.12	0.018
Erlin1	6.48390075308744e-10	0.11946898489644	1.16178533693821e-05	0.227	0.206	0.021
Itgb8	6.69596209315556e-10	-0.200944229318668	1.19978248785161e-05	0.151	0.168	0.017
Arf4	6.77614673842347e-10	0.10639203973071	1.21414997259072e-05	0.248	0.226	0.022
Uba5	6.8725587589341e-10	0.10090460393016	1.23142507842581e-05	0.214	0.195	0.019
Adrb1	6.91109587721053e-10	0.143398724916583	1.23833015927858e-05	0.243	0.219	0.024
Calr	6.91653858120316e-10	0.219438421997315	1.23930538297998e-05	0.173	0.15	0.023
Rab11fip5	7.03103986325707e-10	0.216881812270585	1.2598217226984e-05	0.132	0.112	0.02
Rgsl1	7.05180270394961e-10	0.351727895695237	1.26354200849369e-05	0.101	0.082	0.019
Skic8	7.08628894220779e-10	0.2163563402842	1.26972125266479e-05	0.155	0.133	0.022
Extl1	7.12775412072175e-10	0.164021110516313	1.27715098335092e-05	0.147	0.127	0.02
Ranbp3	7.18979070576094e-10	0.142385580175867	1.28826669865824e-05	0.185	0.164	0.021
Gm15446	7.27533781624925e-10	0.176620935951016	1.30359502991554e-05	0.231	0.208	0.023
2510009E07Rik	7.31224347399856e-10	0.207441663337405	1.31020778567106e-05	0.243	0.216	0.027
Timm17a	7.37931397623608e-10	0.117998378963094	1.32222547826198e-05	0.163	0.147	0.016
Frmpd3	7.40623809873191e-10	0.112434720326776	1.32704974253078e-05	0.253	0.231	0.022
Ccdc136	7.4130066661025e-10	0.127088741441868	1.32826253443225e-05	0.35	0.322	0.028
Htr2c	7.55895973484045e-10	-0.273146504873288	1.35441440528871e-05	0.185	0.215	0.03
Rwdd1	7.6343911775336e-10	0.213275917935716	1.36793021119047e-05	0.198	0.174	0.024
Tmem222	7.75993854847625e-10	0.238255939671056	1.39042578911597e-05	0.122	0.102	0.02
Gtpbp4	7.85851929813226e-10	0.102659097467012	1.40808948783934e-05	0.249	0.227	0.022
Gtf2f1	7.89282595290721e-10	0.138658170409994	1.41423655424191e-05	0.105	0.091	0.014
Plgrkt	7.9170873297682e-10	0.12428266729909	1.41858370774787e-05	0.161	0.145	0.016
Cops4	7.92778796658325e-10	0.14625422179072	1.42050104785239e-05	0.187	0.166	0.021
Stx4a	7.99124118506605e-10	0.237732459503154	1.43187059554014e-05	0.155	0.132	0.023
Napa	8.06245730681368e-10	0.172395989350488	1.44463110023487e-05	0.235	0.209	0.026
Trmt6	8.10001924875963e-10	0.207596852925018	1.45136144899275e-05	0.197	0.174	0.023
Eef2	8.18278676073397e-10	0.151533016221623	1.46619173178831e-05	0.177	0.157	0.02
Plxdc2	8.25109720620585e-10	-0.10478316341112	1.47843159740796e-05	0.475	0.482	0.00700000000000001
Fam227a	8.25124051904053e-10	0.152773165841517	1.47845727620168e-05	0.241	0.216	0.025
Abraxas2	8.30541364051975e-10	0.133945930487848	1.48816401610833e-05	0.168	0.149	0.019
Rgs4	8.33074651879999e-10	-0.13878555858831	1.49270316123858e-05	0.178	0.179	0.001
Grm3	8.40751563351931e-10	-0.113281994319991	1.50645865121399e-05	0.792	0.782	0.01
Sqle	8.41574966604166e-10	0.201480319813594	1.50793402516134e-05	0.115	0.097	0.018
Zfp983	8.4513294840564e-10	0.245610876950304	1.51430921695323e-05	0.136	0.115	0.021
Cpsf3	8.54534845557031e-10	0.16856412374108	1.53115553626909e-05	0.204	0.181	0.023
Chrm2	8.63447474466739e-10	0.143707981864208	1.5471251847495e-05	0.363	0.331	0.032
Fam124a	8.63601865596387e-10	0.150140506268216	1.54740182277561e-05	0.209	0.185	0.024
Pik3cb	8.72840987888933e-10	0.135308016865203	1.56395648209939e-05	0.232	0.21	0.022
Bhlhe40	8.7479462001567e-10	0.277309309043594	1.56745700014408e-05	0.114	0.096	0.018
Arvcf	9.17786406304219e-10	0.24552870101634	1.6444896828159e-05	0.154	0.132	0.022
Trit1	9.61153582707676e-10	0.115530291499923	1.72219498949561e-05	0.243	0.222	0.021
Fbxo22	9.74209948607815e-10	0.249289785772215	1.74558938591548e-05	0.126	0.106	0.02
Mpp3	9.88032996237368e-10	0.221155297972984	1.77035752265812e-05	0.155	0.133	0.022
Rragd	1.00530702152942e-09	-0.121192514543941	1.80130912117641e-05	0.115	0.117	0.002
Rap2a	1.00687807033497e-09	0.13651463539468	1.80412412642621e-05	0.249	0.225	0.024
Ccdc174	1.00712286739296e-09	0.180398510959901	1.8045627537947e-05	0.223	0.199	0.024
Ubac1	1.02117886646657e-09	0.198887988593012	1.8297482929348e-05	0.155	0.134	0.021
Nicn1	1.03854982894578e-09	0.225475420102105	1.86087358350504e-05	0.126	0.106	0.02
Chid1	1.08872574541386e-09	0.174213250207436	1.95077879063256e-05	0.212	0.188	0.024
Atxn7l3	1.13628422732238e-09	0.216051344883239	2.03599407851623e-05	0.136	0.114	0.022
Farp2	1.14033281094354e-09	0.137768381871255	2.04324833064864e-05	0.218	0.197	0.021
Eif4enif1	1.15161056032418e-09	0.132901514228107	2.06345580198886e-05	0.251	0.229	0.022
Pcyt1a	1.16223481279243e-09	0.145453113061343	2.08249233756148e-05	0.17	0.15	0.02
Gga2	1.17739279657607e-09	0.125566648615631	2.109652412905e-05	0.226	0.205	0.021
Naa20	1.18882238005335e-09	0.137536712477529	2.1301319405796e-05	0.249	0.226	0.023
Rusc1	1.19047055649916e-09	0.113517076259786	2.1330851431352e-05	0.216	0.195	0.021
Ift20	1.2031019379761e-09	0.143142542772886	2.15571805246557e-05	0.203	0.182	0.021
Clns1a	1.21234564367956e-09	0.197243599077062	2.17228092434503e-05	0.197	0.174	0.023
Gba2	1.21936809748389e-09	0.133450320739173	2.18486375707163e-05	0.227	0.206	0.021
Sucla2	1.30384670629775e-09	0.173807622534264	2.33623252834431e-05	0.265	0.239	0.026
Aven	1.31234012906969e-09	0.151201700912623	2.35145104326707e-05	0.174	0.153	0.021
Ythdf2	1.32881956541655e-09	0.138651330934837	2.38097889731337e-05	0.183	0.163	0.02
Paqr7	1.35457895756774e-09	0.209428101114356	2.42713457616987e-05	0.102	0.086	0.016
Rsl1d1	1.37342539617208e-09	0.242742130122036	2.46090362486114e-05	0.122	0.103	0.019
Nrsn1	1.38588742654457e-09	0.229567572923274	2.48323309088257e-05	0.215	0.189	0.026
Rnf34	1.40430034227141e-09	0.161571630619226	2.51622535328191e-05	0.192	0.169	0.023
Utp25	1.41256777924751e-09	0.174259263175493	2.5310389468557e-05	0.166	0.145	0.021
Cdk2ap1	1.43084478002885e-09	0.242035223801721	2.56378767685569e-05	0.107	0.088	0.019
Pml	1.50673641370389e-09	0.221208692992833	2.69977030607462e-05	0.105	0.088	0.017
Car4	1.51792152834866e-09	0.267872790279646	2.71981179449512e-05	0.119	0.099	0.02
Hid1	1.52606414839339e-09	0.186067551861304	2.73440174109128e-05	0.199	0.174	0.025
Aarsd1	1.54197758707981e-09	0.163685706376645	2.7629154405296e-05	0.179	0.158	0.021
Adcyap1r1	1.56190363739389e-09	0.152554604497075	2.79861893748237e-05	0.169	0.149	0.02
Rtl1	1.63243346751518e-09	0.179026728351876	2.9249942870937e-05	0.126	0.109	0.017
Setd1b	1.66754279785395e-09	0.21110860833362	2.9879031851947e-05	0.144	0.124	0.02
Manba	1.67059824153047e-09	0.111212099237414	2.9933779291743e-05	0.194	0.175	0.019
Pik3r2	1.71715106429662e-09	0.182318896845697	3.07679127700668e-05	0.115	0.098	0.017
Eif1ax	1.72022650468223e-09	0.248843539018527	3.08230185108963e-05	0.112	0.093	0.019
Serf2	1.72173184943166e-09	0.154544621054482	3.08499912781165e-05	0.197	0.174	0.023
Fxyd5	1.7358218936329e-09	0.215846206958571	3.11024566901143e-05	0.133	0.113	0.02
