gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Rhoq	2.62440013450477e-58	0.215385916252833	4.70240016100565e-54	0.113	0.079	0.034
Phkb	2.76400218533458e-58	0.110765948588922	4.9525391156825e-54	0.39	0.32	0.07
Prune2	2.90998032830651e-58	0.124977968304281	5.2141027522596e-54	0.322	0.258	0.064
Vcl	2.99285552765283e-58	0.129481078341145	5.36259853444834e-54	0.258	0.204	0.054
Fam20c	3.01906973006905e-58	0.145939214478271	5.40956914233773e-54	0.101	0.073	0.028
Nudt5	3.12830257643612e-58	-0.298032318668197	5.60529255645824e-54	0.188	0.187	0.001
Rnf227	3.30957246760768e-58	-0.15684934769134	5.93009194745944e-54	0.177	0.159	0.018
Fam3c	3.49199942627904e-58	-0.222934017863328	6.25696457200679e-54	0.142	0.131	0.011
Tmem126a	3.64049826072957e-58	-0.152915388263229	6.52304478357525e-54	0.219	0.197	0.022
Tmem18	3.71189623741374e-58	0.271391060060222	6.65097567819793e-54	0.11	0.073	0.037
Taf6	4.30935362380527e-58	-0.110162446532569	7.72149982313429e-54	0.12	0.101	0.019
Lrsam1	4.351003904987e-58	0.105098452215165	7.79612879695571e-54	0.104	0.076	0.028
Prxl2a	4.37107254360244e-58	0.126641786414589	7.83208778362686e-54	0.102	0.076	0.026
Selenoo	4.83870407685609e-58	0.103991718876455	8.66998996491075e-54	0.104	0.077	0.027
Kansl1l	5.15962811268754e-58	-0.220150379664497	9.24502165231353e-54	0.44	0.429	0.011
Specc1	5.44429741701615e-58	-0.110457078437141	9.75509211180954e-54	0.688	0.646	0.0419999999999999
Arhgef37	6.17673943049232e-58	0.543674425925359	1.10674817115561e-53	0.143	0.085	0.058
Acad8	6.2695294710755e-58	-0.131686471773942	1.12337429062731e-53	0.108	0.094	0.014
Rgs4	6.42159577433693e-58	0.198898409794982	1.15062153084569e-53	0.179	0.131	0.048
Evc2	6.94030351191221e-58	0.150933918271973	1.24356358326443e-53	0.127	0.09	0.037
Limk1	7.54821126471227e-58	0.125068669682801	1.35248849441115e-53	0.112	0.08	0.032
Timmdc1	7.71405386633959e-58	-0.12978616785699	1.38220417177073e-53	0.181	0.16	0.021
Iqsec1	7.74833490395148e-58	0.13685150192147	1.38834664809003e-53	0.83	0.745	0.085
Slc12a9	8.2679727720587e-58	0.29023367535231	1.48145536129748e-53	0.119	0.08	0.039
Wdr83	1.0152165110415e-57	0.152343936621009	1.81906494448416e-53	0.121	0.088	0.033
Zfp697	1.16317468398744e-57	-0.13747173917653	2.0841763987687e-53	0.4	0.364	0.036
Fam13a	1.20224889130535e-57	0.104110202562219	2.15418956344093e-53	0.315	0.254	0.061
Shq1	1.20999444555794e-57	-0.135880960375753	2.16806804755072e-53	0.105	0.089	0.016
Rab4b	1.26856046448357e-57	0.106879416058109	2.27300664026167e-53	0.128	0.098	0.03
Scube1	1.3785114378783e-57	0.249619686431133	2.47001679439033e-53	0.285	0.211	0.074
Ube2a	1.94676421598481e-57	-0.107629980754264	3.48821212220159e-53	0.158	0.136	0.022
Slc50a1	2.0236469185111e-57	-0.148563092603393	3.6259705485882e-53	0.195	0.174	0.021
4921524J17Rik	2.30711297348238e-57	-0.227461638885031	4.13388502588573e-53	0.101	0.091	0.01
Dlg5	2.40947494517032e-57	0.223767928749077	4.31729720675618e-53	0.158	0.112	0.046
Sgk1	2.61946027778331e-57	0.170168973565543	4.69354892573214e-53	0.444	0.36	0.084
Spire2	2.69785148020871e-57	0.179220078414493	4.83401028223796e-53	0.104	0.074	0.03
Rtf2	2.80567214248096e-57	0.114742864633953	5.02720334489739e-53	0.104	0.077	0.027
Pdcd11	4.79616767956583e-57	0.240807902139446	8.59377324824605e-53	0.114	0.079	0.035
Trabd	4.99729654689513e-57	0.243393490256772	8.95415595272669e-53	0.108	0.074	0.034
Tnip2	5.33793424126993e-57	-0.105348279574911	9.56451057350747e-53	0.106	0.088	0.018
Ccdc34	5.78363643737165e-57	-0.165092467543107	1.03631197684825e-52	0.212	0.195	0.017
Snx9	5.81499512036059e-57	0.118106713557732	1.04193082566621e-52	0.16	0.122	0.038
Rpl22	6.34443760488573e-57	0.289840368184465	1.13679633004343e-52	0.13	0.092	0.038
Plxnd1	6.80383079659449e-57	0.133011982009466	1.2191104021338e-52	0.114	0.083	0.031
Mapk6	7.40703744909716e-57	-0.1099323559061	1.32719297012923e-52	0.146	0.128	0.018
Armcx3	7.47653402327631e-57	0.139570546779102	1.33964536629065e-52	0.104	0.076	0.028
Panx2	7.68744236669275e-57	0.137389846574822	1.37743592326401e-52	0.108	0.082	0.026
Thsd4	8.76341298469352e-57	0.284398883287323	1.57022833859738e-52	0.204	0.142	0.062
Dpy30	8.81806985102407e-57	-0.108366447639095	1.58002175590649e-52	0.101	0.085	0.016
Zfp143	9.917647302489e-57	0.230222393451197	1.77704404365998e-52	0.117	0.08	0.037
Ccdc157	1.12440433942875e-56	-0.133840593337036	2.01470769538844e-52	0.101	0.086	0.015
Grem2	1.23494433762123e-56	-0.167761906392926	2.21277326414972e-52	0.121	0.106	0.015
Calu	1.52496085489798e-56	-0.148437059563639	2.7324248598062e-52	0.116	0.104	0.012
Pik3c2b	1.54955325114113e-56	0.235604022252411	2.77648951539468e-52	0.114	0.079	0.035
Gng3	1.62041444749051e-56	-0.130632096512272	2.9034586070135e-52	0.124	0.109	0.015
Vps13a	1.85777393627671e-56	-0.187710076800644	3.3287593390206e-52	0.799	0.788	0.011
Slc26a8	1.86581935054421e-56	0.105668148101517	3.34317511230511e-52	0.161	0.121	0.04
C2cd2	1.887639451541e-56	-0.311024708547605	3.38227236927117e-52	0.223	0.221	0.002
Mtmr9	2.17520873432744e-56	0.107323016800624	3.89753901016791e-52	0.119	0.091	0.028
Cox17	2.18728088198776e-56	0.336060832067282	3.91916988434566e-52	0.126	0.085	0.041
Capn2	3.46787722295591e-56	0.37869151685753	6.2137424080924e-52	0.153	0.1	0.053
Abcb8	3.53164278877566e-56	0.213648066553516	6.32799754892824e-52	0.117	0.084	0.033
Slc16a6	3.74424401617674e-56	0.117473575904093	6.70893642818548e-52	0.121	0.09	0.031
Ankrd33b	3.99522308584524e-56	0.122425221753991	7.15864072521751e-52	0.531	0.45	0.081
Ttc7b	4.27316830542836e-56	0.162687860433745	7.65666296966653e-52	0.84	0.758	0.082
Socs2	5.44902053845835e-56	0.146400514653151	9.76355500080968e-52	0.313	0.248	0.065
L3mbtl3	5.50284933646505e-56	0.139166279975748	9.86000544107807e-52	0.265	0.209	0.056
Efcab6	6.24158547342299e-56	-0.103349870918857	1.11836728512793e-51	0.167	0.142	0.025
Lgi2	6.53219998644831e-56	0.301809054342918	1.17043959357181e-51	0.147	0.1	0.047
Chgb	6.80173727235731e-56	-0.132455928674299	1.21873528446098e-51	0.373	0.343	0.03
