gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_PS19	percent_WT	percent_difference
Gnrhr	1.95195307938317	0.506605443759315	0.666669144200308	0.759905341602402	0.447311168476447	0.990686305520415	0.888888888888889	0.777777777777778	0.111111111111111
Tmprss11c	0.398679329653594	0.720089565179493	1.39782444894627	0.515150214837296	0.606448055317042	0.999579620284055	0.555555555555556	0.222222222222222	0.333333333333333
Tmprss11d	4.4117370418647	-0.49027005882702	0.453715683573375	-1.08056669975732	0.279889902033118	0.953915828018475	1	1	0
Tmprss11a	2.3684959248367	-0.129295417388345	0.656384004917966	-0.196981365206338	0.843842120490327	0.999579620284055	0.888888888888889	0.888888888888889	0
Tmprss11f	0.371181373028393	-0.464319072605615	1.57188522610674	-0.295389933624891	0.767696022220416	0.999579620284055	0.333333333333333	0.333333333333333	0
Ythdc1	950.270914870754	-0.101895628662798	0.0453725652928727	-2.24575419099797	0.0247197569792612	0.735635959868561	1	1	0
Ugt2b5	0	NA	NA	NA	NA	NA	0	0	0
Ugt2b37	0.283271210889307	-1.05453050008261	2.06079614588699	-0.51171024469707	0.608853815107934	0.999579620284055	0.111111111111111	0.333333333333333	0.222222222222222
Csn1s2a	0.228709231496203	-1.04689549649837	2.1772243561852	-0.480839511795959	0.630630565858006	0.999579620284055	0.111111111111111	0.333333333333333	0.222222222222222
Prr27	0.335882872669806	-0.0328283155923114	1.75063994369975	-0.0187521801444408	0.985038801823072	0.999579620284055	0.333333333333333	0.222222222222222	0.111111111111111
Csn3	0.153101474919151	-0.924098313213141	3.12168976962844	-0.296025031764489	0.767210965073904	0.999579620284055	0	0.222222222222222	0.222222222222222
2310003L06Rik	0	NA	NA	NA	NA	NA	0	0	0
Smr2	0.233928072638259	-0.40594957011748	2.17482572259477	-0.186658436995652	0.851928445742648	0.999579620284055	0.222222222222222	0.222222222222222	0
Smr2l	0.370762487452096	-1.07901747721558	1.52976951732711	-0.705346436174841	0.480594668980531	0.991093202549377	0.222222222222222	0.444444444444444	0.222222222222222
Enam	0.184930667936814	-0.382614353493709	2.30704036920383	-0.165846405897852	0.868277825155366	0.999579620284055	0.222222222222222	0.222222222222222	0
Jchain	22.475116163702	0.00206839590896469	0.199884718286127	0.010347944188529	0.991743682443863	0.999579620284055	1	1	0
Utp3	104.705220067182	-0.113554063924834	0.148230973878673	-0.766061646587963	0.443639622431834	0.990686305520415	1	1	0
Rufy3	2012.79585810636	0.0472403152009756	0.0388490270122287	1.21599738356653	0.223985918710083	0.929273568629807	1	1	0
Grsf1	219.559179561241	-0.00522895306736172	0.0743733379824511	-0.0703068224340762	0.943949452429861	0.999579620284055	1	1	0
Mob1b	511.89107977443	-0.0433062549639993	0.0461847227714857	-0.937674892588863	0.348411510490545	0.971739426047699	1	1	0
Dck	57.9710838684289	-0.141581032262774	0.175935126239805	-0.804734309110026	0.420973016561691	0.987586921324365	1	1	0
Slc4a4	2684.79665606997	-0.0708625193652138	0.187364454138445	-0.378206846603108	0.70527693971508	0.999579620284055	1	1	0
Gc	1.30412204251082	0.60703965604216	0.759520943260876	0.799240180838117	0.424151157334154	0.987586921324365	1	0.666666666666667	0.333333333333333
Npffr2	56.284591472728	-0.250260218825146	0.282060871977591	-0.887256063099133	0.37494105484854	0.977832298294295	1	1	0
Adamts3	1230.7732790445	-0.0560033309336036	0.195007396433006	-0.287185675815345	0.773970153617943	0.999579620284055	1	1	0
Cox18	162.259186244565	0.00221481951324166	0.0848770740262719	0.0260944376164064	0.979182013692586	0.999579620284055	1	1	0
Ankrd17	3674.69826160389	-0.0554106678560828	0.0465265693653931	-1.19094677754809	0.233674479259624	0.931546284997686	1	1	0
Alb	4.46886424103555	-0.182388935568136	0.510605690182884	-0.357201141849418	0.72094123113913	0.999579620284055	1	1	0
Afp	0.337747461789215	0.693989157246238	1.5558391249253	0.44605457346341	0.655557825416848	0.999579620284055	0.444444444444444	0.222222222222222	0.222222222222222
Afm	2.59656895686387	-0.46537657867966	0.676165466466086	-0.688258424542008	0.491290058023931	0.991846973890658	0.777777777777778	0.888888888888889	0.111111111111111
Albfm1	0.910133586091523	-0.530202153866381	1.00043346221924	-0.529972430840375	0.596131045604892	0.999579620284055	0.555555555555556	0.666666666666667	0.111111111111111
Rassf6	13.0519627791718	-0.351277097504619	0.257777170155483	-1.36271609038434	0.172972004788473	0.90669826173731	1	1	0
Cxcl5	1.42574601968636	-0.240595079422767	0.837894265527487	-0.287142530175097	0.774003188314223	0.999579620284055	0.666666666666667	0.666666666666667	0
Pf4	0.148980827051789	-0.228209442651836	3.12174019685505	-0.0731032783835573	0.941723932868238	0.999579620284055	0.111111111111111	0.111111111111111	0
Cxcl1	0	NA	NA	NA	NA	NA	0	0	0
Mthfd2l	308.055478830079	-0.12411932521681	0.0655838859356414	-1.89252776724164	0.0584206976095999	0.805096536353161	1	1	0
Epgn	0.666138770239714	0.704616635829857	1.12937035432744	0.623902188622143	0.532691822884392	0.99809802387358	0.555555555555556	0.333333333333333	0.222222222222222
Areg	0.546051489907382	-0.240172262051709	1.37359890664344	-0.17484890304594	0.861198361099366	0.999579620284055	0.333333333333333	0.333333333333333	0
Btc	11.8365259049577	0.0377049669608389	0.270144753426565	0.139573197267695	0.888997218777728	0.999579620284055	1	1	0
Parm1	806.450770017535	0.215025324370724	0.103181054502364	2.08396129897857	0.0371636877080477	0.764200745697262	1	1	0
