gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_PS19	percent_WT	percent_difference
Iffo1	25.7990773651559	0.196158317280198	0.17832785792668	1.09998695414627	0.271337806068821	0.999915415497498	1	1	0
Gapdh	2.55995251456449	-2.11965444201896	0.947419537550142	-2.23729230610972	0.0252672417498243	0.999915415497498	0.777777777777778	0.555555555555556	0.222222222222222
Ncapd2	6.92386522951213	-0.0737805363228317	0.443276470312752	-0.166443610848047	0.867807856075209	0.999915415497498	1	0.888888888888889	0.111111111111111
Mrpl51	1.59169665858541	-1.08782670123082	0.880377969054839	-1.23563598757326	0.216593901429093	0.999915415497498	0.777777777777778	0.666666666666667	0.111111111111111
Vamp1	4.34662244666577	-0.339567546128646	0.548334450454791	-0.619270858956623	0.53573793849093	0.999915415497498	1	0.888888888888889	0.111111111111111
Tapbpl	0.58613553127581	0.0517315561811978	1.27331320976521	0.0406275186532752	0.967592845550623	0.999915415497498	0.444444444444444	0.444444444444444	0
Cd27	2.18506183737486	0.22167627837443	0.721957616914572	0.307048880960363	0.758806166422646	0.999915415497498	1	0.666666666666667	0.333333333333333
Tuba3a	0	NA	NA	NA	NA	NA	0	0	0
Ltbr	2.97955032638323	0.00571245289974827	0.511221660735447	0.0111741214007448	0.991084526586666	0.999915415497498	1	0.888888888888889	0.111111111111111
Scnn1a	0.226488370422317	0.568199324247422	2.73652910827337	0.207635037584501	0.83551394449122	0.999915415497498	0.222222222222222	0.111111111111111	0.111111111111111
Tnfrsf1a	2.0358035501716	0.501384442909906	0.745519225161507	0.672530534408805	0.501246008059597	0.999915415497498	0.888888888888889	0.666666666666667	0.222222222222222
Plekhg6	0	NA	NA	NA	NA	NA	0	0	0
Cd9	35.1298645374289	0.0466860675765535	0.166154152947846	0.280980443451255	0.778725399695155	0.999915415497498	1	1	0
Vwf	1.59140513763312	-2.23146912309239	0.873793329261493	-2.55377221176358	0.0106562945576837	0.999915415497498	0.444444444444444	0.666666666666667	0.222222222222222
Ano2	1.34251279396289	-1.58420029635813	2.14384348467295	-0.738953336698368	0.459935333085402	0.999915415497498	0.333333333333333	0.333333333333333	0
Ntf3	0.0313401641030588	-0.607052839996522	3.12170017424695	-0.194462250091959	0.845813951533972	0.999915415497498	0	0.111111111111111	0.111111111111111
Kcna5	0.0908932623324241	-0.328064188005184	3.12174019685505	-0.105090163600317	0.916304264393717	0.999915415497498	0.111111111111111	0.111111111111111	0
Kcna1	2.33182295533784	0.460615625450885	0.943086557764265	0.488412883906274	0.625257417794302	0.999915415497498	0.555555555555556	0.777777777777778	0.222222222222222
Kcna6	19.879714280494	-0.0412550657242028	0.237333671249252	-0.173827276623029	0.862001207078732	0.999915415497498	1	1	0
Ndufa9	4.33147779614469	0.126110071829217	0.569178863302151	0.221564924420376	0.824652590075625	0.999915415497498	0.888888888888889	0.888888888888889	0
Akap3	0.0380889002351725	-0.609140260718257	3.12168357587997	-0.195131968347095	0.845289636464252	0.999915415497498	0	0.111111111111111	0.111111111111111
Dyrk4	0.216097846820557	-0.16640716418494	2.31124521503542	-0.0719989220972339	0.942602765668403	0.999915415497498	0.222222222222222	0.222222222222222	0
Rad51ap1	2.11244999450596	0.562431864752061	0.671500458221129	0.837574804106611	0.402269548489569	0.999915415497498	0.888888888888889	0.777777777777778	0.111111111111111
D6Wsu163e	5.63446195820049	-0.207037701696583	0.446087351685876	-0.464119193055207	0.642562351491095	0.999915415497498	1	0.888888888888889	0.111111111111111
Fgf23	0	NA	NA	NA	NA	NA	0	0	0
Tigar	1.61850091847106	-1.44359383252632	0.893432515931855	-1.61578385248341	0.106141053947305	0.999915415497498	0.444444444444444	0.888888888888889	0.444444444444444
Ccnd2	7.42007511242306	-0.265507408733682	0.370721978912749	-0.716190093482886	0.473873979240798	0.999915415497498	1	1	0
Parp11	21.9113547892163	0.291970044528932	0.20189261770411	1.44616503490403	0.148130918186394	0.999915415497498	1	1	0
Cracr2a	8.20659843906102	0.0552756032735992	0.344267759398304	0.160559918158492	0.872440025901157	0.999915415497498	1	1	0
Prmt8	0.590751943734523	-1.57241763325608	1.3564176042387	-1.15924301508797	0.246357142367769	0.999915415497498	0.222222222222222	0.555555555555556	0.333333333333333
Tspan11	0.866180344938018	1.59457611157515	1.12821712792814	1.41335924805843	0.157550121452511	0.999915415497498	0.666666666666667	0.333333333333333	0.333333333333333
Tspan9	12.1421682148038	0.00165345682484016	0.289996733407782	0.00570163948197008	0.995450774534314	0.999915415497498	1	1	0
Tead4	0	NA	NA	NA	NA	NA	0	0	0
Tulp3	12.9936652911077	0.324244753378098	0.284247611535644	1.14071232340835	0.25398965658191	0.999915415497498	1	1	0
Rhno1	2.4433542527265	0.272688645226053	0.580017559276579	0.470138603331528	0.638255995550422	0.999915415497498	0.888888888888889	0.777777777777778	0.111111111111111
Foxm1	1.07276816355244	0.416684002525863	0.965645298892139	0.43150834266362	0.666098787866369	0.999915415497498	0.888888888888889	0.444444444444444	0.444444444444444
Tex52	0.0973509158887424	-0.609140260718257	3.12168357587997	-0.195131968347095	0.845289636464252	0.999915415497498	0	0.111111111111111	0.111111111111111
Nrip2	0.780118342483004	-0.783879180254316	1.19582683885364	-0.655512282201135	0.51213798124251	0.999915415497498	0.555555555555556	0.444444444444444	0.111111111111111
Itfg2	6.99757435321247	-0.410841363693404	0.366618648523011	-1.12062320165259	0.26244828467439	0.999915415497498	1	1	0
Fkbp4	5.74386981746782	-0.656508256172613	0.419568436309012	-1.56472269922873	0.11764794367788	0.999915415497498	1	1	0
Pzp	0.539767339681933	-0.114485591277581	1.40447944003538	-0.0815146081986766	0.935032707876563	0.999915415497498	0.444444444444444	0.333333333333333	0.111111111111111
A2ml1	0	NA	NA	NA	NA	NA	0	0	0
