gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_PS19	percent_WT	percent_difference
Vstm2a	2470.48118902421	-0.0178357600028494	0.0763655218101033	-0.233557757219302	0.815328325583813	0.942679170587138	1	1	0
Sec61g	455.214876235658	0.0894143677673294	0.0837710761627228	1.06736563337977	0.285806760893926	0.682558095681594	1	1	0
Egfr	1456.91643330103	-0.0991623978008982	0.122027374609789	-0.81262420106958	0.416433551749029	0.759822438748209	1	1	0
Fbxo48	7.16864694486444	0.132999403892165	0.354246515334554	0.375443083093024	0.707330968629859	NA	1	1	0
Plek	642.091430398243	0.0470017698562942	0.0651338329450591	0.721618362241027	0.470529146586389	0.789906027217602	1	1	0
Cnrip1	3025.86782344215	0.0161965960579852	0.0422891192429311	0.382996769569576	0.701722159309236	0.900869338149214	1	1	0
Ppp3r1	1749.71363868153	-0.141708543920522	0.089450728674277	-1.58420782055935	0.113146434194793	0.52739837611162	1	1	0
Dnaaf10	451.110607968036	0.00766779744829672	0.0670238159193124	0.114404071793341	0.908917486365871	0.973871813524777	1	1	0
Pno1	118.313823329026	-0.174850434010945	0.0922542828616611	-1.89530966571102	0.0580513883830322	0.437547667019017	1	1	0
C1d	326.054874641203	-0.121832549712412	0.0829567919676036	-1.46862658044914	0.141934101237422	0.563200895136288	1	1	0
Etaa1	293.294934828701	-0.148300490967947	0.0708524823663005	-2.09308814617458	0.0363412866774209	0.394934757987689	1	1	0
Meis1	1090.84757847254	-0.315656406577228	0.130903820618959	-2.41136129629138	0.0158930957536918	0.346953467056688	1	1	0
Spred2	5489.56506897855	0.145930047295856	0.127765354592297	1.14217228732721	0.253382412751892	0.658677619247286	1	1	0
Actr2	2923.06044568344	-0.0340551958803351	0.0492996443153841	-0.690779748074329	0.489703964328384	0.801369828039439	1	1	0
Rab1a	1375.75888305493	-0.0463029820546234	0.0560297982159813	-0.82639922914119	0.408577660576195	0.755102721629159	1	1	0
Cep68	887.619550733561	-0.0473885203517087	0.0544434895963069	-0.870416659605951	0.384072745645097	0.74230874155987	1	1	0
Slc1a4	708.809649393267	0.0176185848571483	0.0747562047103895	0.235680568929413	0.81368054895358	0.942471041856442	1	1	0
Sertad2	3131.9513945596	0.074281823442968	0.0507745257802117	1.46297424351165	0.143474426847743	0.563754972770469	1	1	0
Aftph	3671.49533816907	0.0242674626989933	0.030912714251618	0.785031767235485	0.432434943328024	0.767971472656443	1	1	0
Lgalsl	313.506950559567	-0.00278666156616797	0.0803158393049275	-0.03469628892986	0.972321920152279	0.993643533100852	1	1	0
Peli1	2846.08594412	-0.0569749075443686	0.0618039666399177	-0.92186490029541	0.356599049532361	0.726857159785523	1	1	0
Vps54	3643.25763728631	-0.0134562318451137	0.0354362988409253	-0.379730171751828	0.704145721020362	0.901568157142467	1	1	0
Ugp2	1796.18326106035	-0.0967748389066651	0.0862207512738096	-1.12240774380797	0.261689113430666	0.665543163477022	1	1	0
Mdh1	1749.42115968782	-0.0146992731011487	0.0682202313476827	-0.215467945663131	0.829402500781129	0.947209207624964	1	1	0
Wdpcp	2604.14374156169	-0.110201149441638	0.0502252379059593	-2.1941389237016	0.0282254237620247	0.38174385630108	1	1	0
Otx1	67.5399604811914	-0.173106303522739	0.152915472422077	-1.1320391637344	0.257617969601055	0.661304933451407	1	1	0
Ehbp1	12252.2870667138	-0.0206233397890709	0.0347436475030736	-0.593585914871099	0.552789104020838	0.833191175106153	1	1	0
Tmem17	128.591725458341	-0.185874966244072	0.106321861907844	-1.74822903689537	0.0804243754906941	0.482019889713705	1	1	0
B3gnt2	1000.49449381075	0.0241976803531038	0.0694617201863587	0.348359935345452	0.727569887288325	0.911273875900635	1	1	0
Commd1	674.965519230403	-0.0656273830365099	0.0590770055857551	-1.11087863011686	0.266620595042683	0.669912235194579	1	1	0
Cct4	600.309418037306	-0.069644651658123	0.0595760828844478	-1.16900353776538	0.242402206016416	0.650122716536028	1	1	0
Fam161a	115.436285943508	0.0278145727844437	0.115906330409733	0.239974578490392	0.810349964263537	0.941245093099495	1	1	0
Xpo1	2643.53499704861	-0.0620681517187931	0.0387534754413509	-1.60161510708185	0.109240748056609	0.523759167449539	1	1	0
Usp34	14226.5488128155	0.0116204111510015	0.0251584046484102	0.461889826219002	0.644160330181187	0.875909466920829	1	1	0
Ahsa2	706.20464866731	-0.0238267222265723	0.044742733854348	-0.532527187635338	0.594360916820481	0.851991437152609	1	1	0
1700093K21Rik	43.1962839570731	-0.111276944290872	0.162201273592839	-0.686042358521811	0.492686397664113	0.803574737363882	1	1	0
Sanbr	3508.62812253512	0.0755628550015779	0.0402026590268696	1.87954868734118	0.0601696121295131	0.44115609549304	1	1	0
Pex13	1224.84391102729	0.0352512526433236	0.0693324702834924	0.508437857459648	0.611146309110526	0.860146096260721	1	1	0
Pus10	2215.61117000494	0.0139090724050979	0.0386697333027493	0.359688863023759	0.719079821421904	0.907819657810933	1	1	0
Rel	339.967794669797	0.0737069922316771	0.0998096834392825	0.738475363229816	0.460225632955467	0.785037938719098	1	1	0
Papolg	1035.30859139716	0.000887247117438956	0.037934571998928	0.023388879080118	0.981340075789445	0.995610060669677	1	1	0
A830031A19Rik	633.793726268323	0.110214448015459	0.10114189763249	1.08970120786081	0.275844783892874	0.674768068588734	1	1	0
Bcl11a	9338.93809004629	0.102714809132365	0.0660505573371766	1.55509375353222	0.119923742418996	0.530576504730694	1	1	0
5730522E02Rik	17846.2501144774	-0.121402428162472	0.0649993989638411	-1.86774693455255	0.0617973532190886	0.442535399908143	1	1	0
Fancl	947.886890432692	-0.195903725414596	0.0724434478007893	-2.70422973176687	0.00684629381802421	0.277367976132038	1	1	0
Vrk2	413.262826400594	-0.0747216046918281	0.0946147012250019	-0.789746241592347	0.429675980009366	0.76642124127768	1	1	0
Ccdc85a	10316.5185406634	-0.117787084148356	0.0657290424545811	-1.79200973800504	0.073131406137734	0.466964628737466	1	1	0
Efemp1	431.603581013648	-0.049978725301014	0.137595870458669	-0.36322838130543	0.716434288136858	0.907202660325776	1	1	0
Pnpt1	1974.2853119132	-0.0419979602487811	0.0715526933210605	-0.586951494059548	0.557236284306612	0.835107127017397	1	1	0
Ppp4r3b	2998.73764753037	-0.060166856278982	0.0588371949085787	-1.02259899324686	0.306497485810019	0.694161676188541	1	1	0
Cfap36	2499.63678542164	0.00155484773164386	0.0308440452020394	0.0504099809690673	0.959795682836956	0.99006616206489	1	1	0
Ccdc88a	12439.4753664005	-0.0383917262765964	0.0408732448887491	-0.939287457628894	0.347583176403996	0.720972992355389	1	1	0
Prorsd1	82.6849226013172	-0.495623392865587	0.224443143702373	-2.2082358350978	0.0272278375744907	0.379548130846071	1	1	0
Mtif2	2576.90065973657	-0.0229869301053186	0.0555219227488718	-0.414015382883795	0.678862841130836	0.891194390559424	1	1	0
Rps27a	698.499323437398	-0.201027358012155	0.182974074010462	-1.09866580333485	0.271913863798964	0.67195161024519	1	1	0
Clhc1	47.9610576204813	0.131689583555512	0.155531500572966	0.846706828329811	0.397158551754626	0.749176561967863	1	1	0
Rtn4	8450.56552038486	-0.0114193136065518	0.0510362845496254	-0.223748921131752	0.822952677271703	0.94474834244476	1	1	0
Eml6	12949.6216940936	-0.0557295636555227	0.0458648105120724	-1.21508326390782	0.224334336046966	0.63587475087504	1	1	0
Fem1al	82.9729083120648	0.131969216168777	0.118911713049177	1.10980838459707	0.267081605471632	0.669912235194579	1	1	0
Sptbn1	14552.6339118208	-0.0206923100456276	0.0359540748316785	-0.575520581255395	0.564939275433968	0.839834048424559	1	1	0
4930505A04Rik	180.525617763698	-0.207103950733011	0.111924548539158	-1.85038897575319	0.0642575067818595	0.448098370226072	1	1	0
Acyp2	5515.26442509527	-0.0900279329871034	0.0620556793875247	-1.45076057301537	0.14684654189608	0.568970386049244	1	1	0
Psme4	9267.32763859715	0.0646352221246731	0.0400680600553982	1.61313580031846	0.106715007496221	0.520002998010292	1	1	0
Gpr75	104.923883769125	-0.148183684844106	0.125561259225166	-1.18017042643999	0.237932438659002	0.647439431878098	1	1	0
Asb3	3688.6252595519	-0.103441231361125	0.0509049882024728	-2.03204509054577	0.0421490913806573	0.410351445386405	1	1	0
Erlec1	1712.67996895934	-0.0878361060344309	0.0564079755149318	-1.55715756916643	0.119433079603967	0.529941245703499	1	1	0
Chac2	632.668143462661	-0.244951712598325	0.122794753340024	-1.99480601520525	0.0460640410666117	0.415053234892948	1	1	0
Stc2	19.925247570864	0.181363941061051	0.237113798996515	0.764881427519606	0.444342154211177	NA	1	1	0
Bod1	196.331282318901	-0.121035507145991	0.0904439463610045	-1.33823779275266	0.180818932981791	0.598701581152184	1	1	0
