gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Tbc1d17	0.000707621573346752	-0.333495743987395	1	1	1	0
Ptpru	0.000708974529348771	0.0522326547351812	1	1	1	0
Tmem170b	0.00071746470004944	-0.0162531989685883	1	1	1	0
Snrpd2	0.000723778930541641	-0.117136725849191	1	1	1	0
Aldh1a3	0.000724565717283831	-0.268779778362126	1	1	1	0
Sertad3	0.000727706548534373	-0.279078036191708	1	1	1	0
Sparcl1	0.00073169164260103	0.0382964519797703	1	1	1	0
Strip2	0.00078208796849723	-0.440191519092172	1	1	1	0
Atp1b1	0.000792379014033678	0.159609205670485	1	1	1	0
Shc3	0.000797477034355444	0.265892510048236	1	1	1	0
Ndufb8	0.000808711218954798	-0.0670179815309548	1	1	1	0
Srcin1	0.000823364323275072	0.130246412485633	1	1	1	0
0610040J01Rik	0.000834555093286995	-0.351915141751353	1	1	1	0
Fhit	0.000846013553366683	-0.298968541204345	1	1	1	0
Mfsd6	0.000847765855887785	0.0150376631417151	1	1	1	0
Nptxr	0.000856770473634128	0.138387075149246	1	1	1	0
Kif5c	0.000859484332207905	0.124960774997903	1	1	1	0
Grik5	0.000878668171958676	-0.22438711794647	1	1	1	0
Asph	0.000885127053250925	-0.240777198338555	1	1	1	0
Hfm1	0.000890839993045595	-0.315330760002626	1	1	1	0
Arf1	0.000908782158083362	-0.00532929113894087	1	1	1	0
Tmsb4x	0.000917358200704679	0.172160498774276	1	1	1	0
Kbtbd7	0.000925400561975677	-0.233988879695657	1	1	1	0
Uqcc2	0.000938272542917564	0.0326963075664886	1	1	1	0
Ppp1r16b	0.00095094155742052	0.0977271795925509	1	1	1	0
Tbc1d1	0.000975429152273883	0.0938600834574118	1	1	1	0
Ccdc124	0.000975541271587167	-0.165223384907222	1	1	1	0
Pdxp	0.000978463250710816	-0.0859581322736009	1	1	1	0
Tspyl1	0.000980710651895388	-0.113945372455015	1	1	1	0
Prkd1	0.000995087054459026	0.154415077682707	1	1	1	0
Tusc2	0.000998377603696136	-0.182685804857946	1	1	1	0
Khdrbs3	0.00103317654301742	0.217045315079919	1	1	1	0
Dok5	0.00107313323436435	0.0678067006396414	1	1	1	0
4833439L19Rik	0.00111132702192633	-0.0655257721028106	1	1	1	0
Fjx1	0.00112504748796093	-0.168767330975071	1	1	1	0
Tnnt2	0.00113144774088258	-0.360734837159933	1	1	1	0
Pgam1	0.00113244938952908	-0.0260669922632975	1	1	1	0
Rab6b	0.00114868175401048	0.203536789893833	1	1	1	0
Ccdc116	0.00115181069834642	-0.35097755180544	1	1	1	0
Smyd4	0.0011526501008351	-0.317362355527934	1	1	1	0
Zfp697	0.00117461569499502	-0.251842931897836	1	1	1	0
Rasgrp1	0.00117780305719851	0.152557074366412	1	1	1	0
Sh3gl2	0.00119144520212752	0.155866347599074	1	1	1	0
Mypn	0.0012014002658185	-0.356312878375678	1	1	1	0
Reep5	0.00120267764959117	0.0572020404219091	1	1	1	0
Psap	0.00120935181399761	0.153911576892458	1	1	1	0
Smim10l1	0.00123571000460385	-0.0678352701793183	1	1	1	0
Arhgap10	0.00123836977260509	-0.178807614165022	1	1	1	0
Chmp4b	0.00124231238923276	-0.0366058808545163	1	1	1	0
Cfl1	0.00124813217942117	-0.0171600024794487	1	1	1	0
Gap43	0.00126542728092215	0.113077894632513	1	1	1	0
Tmem127	0.00126645763454281	-0.0380176654024706	1	1	1	0
Arpc4	0.00127362019077344	-0.114475869329731	1	1	1	0
Sel1l3	0.00127527232153677	0.125939919247312	1	1	1	0
Snn	0.00128464140959558	-0.0563543631036958	1	1	1	0
Paqr4	0.0013241429538218	-0.232139129466722	1	1	1	0
Vgf	0.00133205974788946	0.0741896587548034	1	1	1	0
Pcdh1	0.00133620029382074	0.0991697339837933	1	1	1	0
Zbtb22	0.00140032647728528	-0.255385408095677	1	1	1	0
Gnaq	0.00140098723460105	0.109268935221583	1	1	1	0
Spata2	0.00141351408819912	-0.0577084916209922	1	1	1	0
Cox6c	0.00141746709636024	0.0762208715497317	1	1	1	0
Timp2	0.00142117931801544	0.0338233893118733	1	1	1	0
Tmem241	0.00143775164838902	-0.330181141640317	1	1	1	0
Bace2	0.00143883359598978	-0.443924459558049	1	1	1	0
Vwa3a	0.00144501803517734	-0.429871613142825	1	1	1	0
Kcns2	0.0014473194591601	-0.103265374958053	1	1	1	0
Atxn7l3b	0.00146198488611452	0.0252132736514605	1	1	1	0
Gabbr1	0.00146460034497212	0.101000846402853	1	1	1	0
Sugp1	0.00146877945622022	-0.217746909820057	1	1	1	0
Cfap52	0.00147692535894975	-0.349915807046214	1	1	1	0
Mtx3	0.00148186806955055	-0.308376416947743	1	1	1	0
Ctsf	0.00150444780818938	-0.338216357530334	1	1	1	0
Clock	0.00152460331827259	0.110797270369313	1	1	1	0
Usp43	0.00152529322909374	-0.356879496510707	1	1	1	0
Rraga	0.00152853085609264	-0.179108433287134	1	1	1	0
Nlgn3	0.0015550415684264	-0.0222193042260883	1	1	1	0
Tbc1d10c	0.00156993832474423	-0.349835572630322	1	1	1	0
Slc6a15	0.00157414040881809	-0.273934374840192	1	1	1	0
Atp6v0e2	0.00160061372329612	0.0197674329232855	1	1	1	0
Bag1	0.00163166278492028	-0.137400619213257	1	1	1	0
Slc12a5	0.00164500031488664	0.0510003403177263	1	1	1	0
Hnrnpul2	0.00167083955301282	-0.0179854159566549	1	1	1	0
Prr36	0.00168104044320186	-0.355819975793927	1	1	1	0
Tmem30a	0.00168457867722493	0.0910181538540979	1	1	1	0
Naca	0.00172527548036295	-0.0301588583418935	1	1	1	0
Colq	0.00173589247327005	-0.262813632379536	1	1	1	0
Tubb5	0.00174292976554726	-0.0790885680559286	1	1	1	0
Sorl1	0.00174570455712106	0.281482258619129	1	1	1	0
Leprotl1	0.00175823882051829	-0.0997780998537157	1	1	1	0
Myh14	0.00175943932871342	-0.183549173021861	1	1	1	0
Jph1	0.00175971818738867	-0.288131834483987	1	1	1	0
Ttyh3	0.00176613262427138	-0.0327868544156462	1	1	1	0
Nmnat3	0.00178084135025932	-0.34126393206452	1	1	1	0
Ccdc15	0.00178542221057649	-0.311189298791132	1	1	1	0
Gm35339	0.00182107842292424	-0.348197667928913	1	1	1	0
Serinc1	0.00186582170152227	0.221932749456588	1	1	1	0
Hhipl1	0.00187911886825287	-0.364618253834697	1	1	1	0
Rbfox2	0.00188982802395429	0.118578452853381	1	1	1	0
Slc8a1	0.00191391962612669	0.163538753052832	1	1	1	0
Chchd2	0.00191431457023423	-0.0650982883295652	1	1	1	0
Ddah1	0.001923561432663	0.208019216546999	1	1	1	0
Dennd6b	0.00193798288104583	-0.261122204301156	1	1	1	0
Ipcef1	0.00194229911868288	0.223148830884829	1	1	1	0
Socs2	0.00195120746304406	0.0353208996531449	1	1	1	0
Tmem63c	0.00195124092420377	0.0940514478417864	1	1	1	0
Maged1	0.00199049603740225	0.0187132845186686	1	1	1	0
Lmntd1	0.00202387287550491	-0.355082285361766	1	1	1	0
Atosa	0.00203368245157128	-0.219909231620354	1	1	1	0
Nhsl2	0.00205453605078363	0.0743958510356497	1	1	1	0
Atp5md	0.00207226049238645	0.0935101822249564	1	1	1	0
Chst2	0.00209360688444797	-0.148990336682828	1	1	1	0
Tnfaip8	0.00209697668132942	-0.36341513029762	1	1	1	0
Tuba1b	0.00210460423530143	-0.0843670784654482	1	1	1	0
Hsp90b1	0.0021113323041185	0.0328455585090616	1	1	1	0
Ggta1	0.00214899463865586	-0.344041066981338	1	1	1	0
Syt11	0.00216377622720034	0.134260783143064	1	1	1	0
Lysmd1	0.00217479382730245	-0.223300094808466	1	1	1	0
Cerkl	0.00218332458853758	-0.292701313394385	1	1	1	0
Cfap299	0.00219162434523424	-0.346711041483541	1	1	1	0
Tmem219	0.00220013442793892	-0.304577420512575	1	1	1	0
Rbm20	0.00221407970591817	-0.415825579074457	1	1	1	0
B3gnt2	0.00223207294079892	-0.340402002196759	1	1	1	0
Camkv	0.00224038744329072	-0.308178500389082	1	1	1	0
Nfe2l1	0.00224594919104019	-0.00357235112585896	1	1	1	0
Slc36a4	0.00225516352191324	-0.0780841726352912	1	1	1	0
Lrrc43	0.00225814003713999	-0.356702800611052	1	1	1	0
Serbp1	0.00225858409548983	0.0705257830359922	1	1	1	0
Rufy1	0.0022627139786914	-0.301852028923331	1	1	1	0
Nkain1	0.00227073699399235	-0.332719700091966	1	1	1	0
Lix1	0.00227728291266529	-0.394063604981593	1	1	1	0
Prkacb	0.0023093952164543	0.0588296997555634	1	1	1	0
Supt6	0.00231151496648566	-0.00748243397214587	1	1	1	0
Sec14l1	0.00232392556702047	-0.23457449857753	1	1	1	0
Hs3st3a1	0.00236369863252384	-0.217072069704815	1	1	1	0
Hlf	0.0023728191070657	-0.307156837983673	1	1	1	0
Ctnnd1	0.00241694443180406	0.14173198769645	1	1	1	0
Pgd	0.00242591156673271	-0.344478234163223	1	1	1	0
Polr2k	0.00242644267980102	-0.177068636683112	1	1	1	0
Dnajc1	0.00247105577631618	0.247283885145384	1	1	1	0
Dhdh	0.00251346439273912	-0.366798395881416	1	1	1	0
1700088E04Rik	0.00254995809554858	-0.307588570956731	1	1	1	0
Rnf187	0.00258539571447498	-0.0258175090249699	1	1	1	0
Cdhr3	0.00261783087496464	-0.356317223547205	1	1	1	0
Iqck	0.00262033326942786	-0.361191576943229	1	1	1	0
Peds1	0.00263274924285434	-0.2991020526067	1	1	1	0
Chd5	0.00263312104392294	0.084008864362005	1	1	1	0
Cpsf4	0.00263671465923301	-0.31112590576745	1	1	1	0
Selenot	0.00263883404175242	-0.0271131253620558	1	1	1	0
Sowahb	0.00266177463302093	-0.264588439122827	1	1	1	0
Ndufa5	0.00268813870426911	-0.0165593577077743	1	1	1	0
Batf3	0.00269368332219522	-0.351589930313262	1	1	1	0
Cul7	0.00272005326349932	-0.337861790774039	1	1	1	0
Gpr88	0.00272515449733587	-0.178880882592401	1	1	1	0
Smdt1	0.00274391912307319	-0.0543023872284547	1	1	1	0
Tada2b	0.00274616233792011	-0.213360395804781	1	1	1	0
Sowaha	0.00274866009354735	-0.16823206563361	1	1	1	0
Meig1	0.00282259674987396	-0.346135509923316	1	1	1	0
Gfra2	0.00292963184080069	0.0826656497409692	1	1	1	0
Rab3a	0.00293190902723348	-0.00289862906975036	1	1	1	0
Smad5	0.00298918327365357	-0.114770667549539	1	1	1	0
Iqsec1	0.00302459408382203	0.166700093952433	1	1	1	0
Vwce	0.00304073139802313	-0.342959129461271	1	1	1	0
Ndufa12	0.00304706193106943	-0.0656729157065734	1	1	1	0
Ppp1r15b	0.00305198610756536	-0.20938643055684	1	1	1	0
Ipo4	0.00307699514567987	-0.280528072814615	1	1	1	0
Tspan3	0.00308654595105279	0.00300793571005564	1	1	1	0
Sphk2	0.00310682913540481	-0.203593986334766	1	1	1	0
Armcx4	0.00314033267163387	-0.166470768194875	1	1	1	0
F8	0.00321364041157576	-0.325397224846489	1	1	1	0
Mipol1	0.00323473250648453	-0.254763220162713	1	1	1	0
Gsk3b	0.00325410501592883	0.0479872116292126	1	1	1	0
Optn	0.00325555492594316	-0.314179744237609	1	1	1	0
Cd200r4	0.00325894377754945	-0.226570812782154	1	1	1	0
Ccdc9b	0.00326413162427747	-0.349369856045814	1	1	1	0
Txn1	0.0032844824967598	-0.152060653233935	1	1	1	0
T2	0.00328772976872432	-0.345120681758812	1	1	1	0
Brinp2	0.00329441937315445	0.117253906638455	1	1	1	0
Atxn7l3	0.0033722262862777	-0.0147963817070071	1	1	1	0
Pus7l	0.00338557418051384	-0.344110876849048	1	1	1	0
Sun2	0.00338575975145528	-0.329527645426395	1	1	1	0
Bfsp2	0.00339238830269301	-0.351489512534116	1	1	1	0
Rpl11	0.00340766650784564	0.0555242889544354	1	1	1	0
Ephx1	0.00346625941530612	-0.352257494568126	1	1	1	0
Cox7c	0.00348609420545315	0.100872290462641	1	1	1	0
Mapk7	0.00349063899868432	-0.316766945774705	1	1	1	0
Cdh23	0.00350074485104993	-0.363163740690862	1	1	1	0
Abca8b	0.00351924221873911	-0.269892827724186	1	1	1	0
Tle5	0.00355706166882427	-0.0402945748429462	1	1	1	0
Rab15	0.00356457060737879	0.0289627906924528	1	1	1	0
Emid1	0.00358810014506319	-0.4081366022862	1	1	1	0
Ywhag	0.00362010065217006	0.131833937455727	1	1	1	0
Arhgef38	0.00363416620012647	-0.339204671977829	1	0.8	1	0.2
Tnr	0.00364661470372919	0.166552325604133	1	1	1	0
Lvrn	0.00366515449967211	-0.34043269929182	1	1	1	0
Eef2k	0.00366937063378607	-0.23730869600311	1	1	1	0
Atp2a2	0.00367440410325585	0.169742327034332	1	1	1	0
Pcdh20	0.00369834132404961	-0.206931270319257	1	1	1	0
Olfm1	0.00371249290352249	0.164091291237702	1	1	1	0
Lin7b	0.003729869528957	-0.30305128133145	1	1	1	0
Hivep1	0.00373877113374794	0.328864015181575	1	1	1	0
Ache	0.00375318773628977	-0.318345695547933	1	1	1	0
Nln	0.00382377806426376	-0.242050696716803	1	1	1	0
Enc1	0.00384966774753895	0.254548612451131	1	1	1	0
Tpt1	0.00387070127338583	0.00519663473303456	1	1	1	0
Stard10	0.00390286264811516	-0.121192668892686	1	1	1	0
Smco3	0.00391299473294742	-0.339046918934239	1	1	1	0
Anks1	0.00392153975156621	0.163408526796961	1	1	1	0
Slc38a10	0.0039413417893868	-0.0613805036404118	1	1	1	0
Tkfc	0.0039764050346444	-0.349186628196561	1	1	1	0
Zbtb33	0.00397764976132013	-0.227970970045261	1	1	1	0
4931406C07Rik	0.00398259931636944	-0.310345310438393	1	1	1	0
Itga6	0.00398543597858031	-0.0818331598365671	1	1	1	0
Ephb1	0.00399202448204766	0.162501336795927	1	1	1	0
Izumo4	0.00400441983706835	-0.277413964704689	1	1	1	0
Smim13	0.00400593402288226	0.0502218314923028	1	1	1	0
Selenow	0.00401543067608544	0.0979994531815511	1	1	1	0
Rpsa	0.0040310682727733	0.000344142514234758	1	1	1	0
Klhl14	0.00408934731455231	-0.377625814960875	1	1	1	0
Galns	0.00410199520243526	-0.328673784275611	1	1	1	0
Myt1l	0.00411702857277312	0.121817515419212	1	1	1	0
Egf	0.00413072392147413	-0.330140326200721	1	1	1	0
Mmd	0.00413446784065774	0.0583292678187356	1	1	1	0
Slc24a4	0.00417283550599432	-0.240101478357749	1	1	1	0
Adgrl1	0.00422173907571434	0.0816399908950806	1	1	1	0
Ids	0.00424381321418419	-0.000779878162909808	1	1	1	0
Camk2n1	0.00425727167988809	0.209603907216617	1	1	1	0
Tbkbp1	0.00431028083696992	-0.326610834710519	1	1	1	0
Rgs20	0.00433958390958839	0.182742584434136	1	1	1	0
Kif13b	0.00434089130920835	0.0456520295661873	1	1	1	0
Diras2	0.00434118326683997	0.153051725410568	1	1	1	0
Wdr64	0.00438785031938042	-0.341709530935374	1	1	1	0
Lepr	0.00441267264414797	-0.369186325943381	1	1	1	0
Rfx4	0.00441871728805532	-0.350874389388472	1	1	1	0
Romo1	0.00443505709472989	-0.194149461954443	1	1	1	0
Sult4a1	0.00444891137881234	0.00124873149766302	1	1	1	0
Fkbp1a	0.00449082481405921	0.0669099210992506	1	1	1	0
Klhl9	0.00450110490002397	-0.167517046588525	1	1	1	0
Dpp7	0.00451859777949203	-0.340000655388492	1	1	1	0
Cycs	0.00454828115805005	-0.120906315360292	1	1	1	0
Mrfap1	0.00455072151052135	-0.0753066478943945	1	1	1	0
Cracr2a	0.00464019152487567	-0.345590744979657	1	1	1	0
Fxyd7	0.0046539971658777	-0.0419249676242395	1	1	1	0
Ccdc71	0.0046691758206737	-0.232764268054805	1	1	1	0
Kcnb1	0.00471599651052731	0.174742661971839	1	1	1	0
Ism1	0.00475216656942127	-0.338498228552616	1	1	1	0
Camk4	0.00480188831072697	0.16280315307124	1	1	1	0
Fat1	0.00481757367411125	-0.0643418731425918	1	1	1	0
Fhl1	0.00486864483945784	-0.295953255268457	1	1	1	0
Psmc5	0.00487730313416644	-0.0701389185875814	1	1	1	0
AI593442	0.00489193240462644	0.0778602960217462	1	1	1	0
Rpn1	0.00489380266513376	-0.10041377357125	1	1	1	0
Emc10	0.00492813287984815	0.0345489469339076	1	1	1	0
Rcc2	0.00494373995813928	-0.0322874501161858	1	1	1	0
Dthd1	0.00494529846613961	-0.333236899113808	1	0.8	1	0.2
Sh3pxd2b	0.00494842967819648	-0.0630414140198914	1	1	1	0
Batf2	0.00496042794393809	-0.338484960865063	1	1	1	0
Map4k3	0.00497369539830793	0.0754379639722773	1	1	1	0
Dyrk2	0.00497460907952136	-0.0192493528824591	1	1	1	0
Tmed7	0.00498546670511995	-0.118303270960819	1	1	1	0
Tent4a	0.00501030957984478	-0.0106076955936644	1	1	1	0
Il4ra	0.00501379278249149	-0.273522802114945	1	1	1	0
Gfra1	0.0050200493289036	-0.0154306494572534	1	1	1	0
Suclg2	0.00502715625739252	-0.329746463037504	1	1	1	0
Casc1	0.00513037448479583	-0.345155672835645	1	1	1	0
Kremen1	0.00513780018909397	-0.0976642129530567	1	1	1	0
Gas6	0.00518664589333841	-0.269359487187189	1	1	1	0
Cep131	0.00519512743524458	-0.329207399954557	1	1	1	0
Chchd10	0.00523947171120699	-0.0846808978741231	1	1	1	0
Kantr	0.0052463364950157	-0.213195847608897	1	1	1	0
Jund	0.00527301178029082	-0.0836663106976139	1	1	1	0
Tmem158	0.0052759996426802	-0.10498210706101	1	1	1	0
Clstn2	0.00527779199254317	0.136416878125865	1	1	1	0
Cacna2d3	0.00531221702040971	0.226409592808497	1	1	1	0
Rab36	0.00531756905122564	-0.247760983474107	1	1	1	0
Barhl1	0.00535575870519699	-0.32781705879173	1	0	1	1
Adcy10	0.0053806162237863	-0.318544862095176	1	1	1	0
Zc3h12d	0.00543259630086749	-0.335238322102038	1	1	1	0
Sdk2	0.00543512999684789	0.170516085981008	1	1	1	0
Pgrmc2	0.0054352392274732	-0.117996920834121	1	1	1	0
Fam184b	0.00547688721100239	-0.30047906278714	1	1	1	0
Cplx3	0.00547755757804738	-0.265744670660226	1	1	1	0
Syt6	0.00549039749988625	0.0378476794001286	1	1	1	0
Prelid3b	0.00549354416551755	-0.219749137874931	1	1	1	0
Lyrm1	0.00550744716989611	-0.2557966083684	1	1	1	0
Acer2	0.00551387460305253	-0.344454979710595	1	1	1	0
