gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Nemp1	0.0985216142253474	-1.40644691167727	1	0.333	0.667	0.334
Alms1	0.0986589594139768	-1.25250935735752	1	0.556	0.556	0
Brd8	0.098909526957967	-1.67447726633874	1	0.778	0.778	0
Bcam	0.0991339181932085	0.964513187963607	1	1	0.778	0.222
Pola1	0.099771965945579	2.05913684142116	1	0.889	0.222	0.667
Mtmr6	0.0999159121105646	-1.44384199674985	1	0.333	0.778	0.445
Sfr1	0.100012801991585	-2.02145257854605	1	0.222	0.444	0.222
Numb	0.100024265088909	-0.907701568586041	1	0.889	1	0.111
Itga7	0.100185319768574	0.968758616663144	1	1	0.889	0.111
Rgs4	0.10110647716448	-0.434195174057929	1	0.889	0.889	0
Prpf39	0.101218939471621	1.06991496058968	1	1	0.889	0.111
Phf8	0.10197011848236	1.65601446571578	1	0.778	0.333	0.445
Glud1	0.10197862422212	-0.974465157157807	1	0.778	1	0.222
Depdc5	0.102040369319547	1.86181590249689	1	0.667	0.222	0.445
Lpp	0.102049345832533	0.371740955815448	1	1	1	0
Arhgap31	0.102242437379848	0.54256768576594	1	1	1	0
Wdtc1	0.10240402878581	-1.97663029198497	1	0.111	0.444	0.333
Srcap	0.102472432402485	1.20159838273916	1	0.778	0.556	0.222
Jak1	0.103149553307754	-0.670663779130463	1	0.889	1	0.111
Clk2	0.103394004286154	1.32909007707756	1	0.889	0.333	0.556
Chd2	0.103437041045882	-0.297947413097038	1	1	0.889	0.111
Lrrc8c	0.103468454868863	-0.48635232699343	1	0.778	0.667	0.111
Zc3h11a	0.104816297300865	-2.46374886816605	1	0	0.444	0.444
Phactr4	0.105091424502379	-0.672195388470555	1	0.889	0.889	0
Tm9sf2	0.10521029191868	-0.877459517544922	1	0.778	0.667	0.111
Pcp4l1	0.105248917151338	1.07790179434698	1	1	0.667	0.333
Klf9	0.105508707580923	1.07736362351901	1	1	0.778	0.222
Haus3	0.105541207727984	-1.76141667084579	1	0.222	0.444	0.222
Ubtf	0.105729128692363	2.92368986254093	1	0.667	0	0.667
Ube2e3	0.105766786370996	-1.10274429287128	1	0.667	0.778	0.111
Sbno2	0.106067714754984	2.37368526331816	1	0.778	0.111	0.667
Ptpn13	0.106529907237446	-0.459518974928619	1	0.889	0.889	0
Marcks	0.106664174771763	-0.176156989916286	1	1	0.778	0.222
Ednra	0.106742624713154	0.429592716033632	1	1	1	0
Bcl9	0.106834872270115	-1.44980786651924	1	0.222	0.667	0.445
Myo18a	0.106920847073365	-1.31220690160174	1	0.556	0.667	0.111
St3gal2	0.107130832204285	-0.853500152723937	1	0.889	0.889	0
Pals2	0.107132183633901	2.39798188712848	1	0.778	0.222	0.556
Tmem87b	0.107770000241676	-0.573638813821786	1	0.889	0.778	0.111
Slc16a11	0.107774843451053	-1.55018423857064	1	0.444	0.556	0.112
Cacna1c	0.107923691459036	0.013880992514645	1	1	1	0
Col4a5	0.107929064349805	0.727086318483392	1	1	0.778	0.222
Taok1	0.108207543869146	-0.702705583915717	1	0.889	0.889	0
Cnn3	0.108688593002971	-0.508716054682283	1	0.889	0.778	0.111
Coro1b	0.109627377814203	-1.48649941607799	1	0.333	0.556	0.223
Wwc2	0.109635993529186	0.593946567414847	1	1	0.889	0.111
Pxmp4	0.109661690333002	-1.39808799237245	1	0.111	0.667	0.556
Zbtb10	0.110196961565422	1.28473494164415	1	0.778	0.556	0.222
Ccnyl1	0.11021309779542	-0.239407666673043	1	0.889	0.778	0.111
Sptssa	0.110320369462999	-1.8935837210344	1	0.222	0.444	0.222
Mllt3	0.110382135094719	0.444836913681785	1	1	1	0
Pik3ca	0.111111914186795	-0.309326426900947	1	1	0.889	0.111
Tnrc6c	0.111477699852596	0.547020961819223	1	1	0.889	0.111
Eif4g2	0.111605194886818	-2.17606868449097	1	0.667	0.889	0.222
Wsb1	0.112766151652357	-0.693203314517978	1	0.778	0.889	0.111
Nr6a1	0.113657531920065	-1.14417886844916	1	0.333	0.778	0.445
Nxn	0.114395909593734	0.655916579728723	1	0.889	0.667	0.222
Tpm1	0.115382348151836	0.36530620419172	1	1	1	0
Ctdsp2	0.115748354371937	1.08154516570383	1	0.889	0.667	0.222
Fam162a	0.115929291112093	1.36723225865719	1	0.778	0.556	0.222
Ddx3x	0.115995405633057	-0.682358307072923	1	0.889	1	0.111
Slc24a3	0.116764173333176	-0.380467809472333	1	1	0.889	0.111
Dgkb	0.117226294586074	0.126849895565664	1	1	1	0
Ilrun	0.117420248477435	-1.22141924241689	1	0.556	0.667	0.111
Il15	0.117556653131635	1.9583886928763	1	1	0.222	0.778
Papolg	0.117751054126349	-1.6584169430541	1	0.333	0.333	0
Tspan4	0.117854621228651	-1.04916510779298	1	0.556	0.556	0
Mpped2	0.117980468346521	0.85863031861181	1	1	0.778	0.222
Aox1	0.118095394299998	-1.27384596489631	1	0.556	0.444	0.112
Myo1b	0.118556535150254	-0.132420889779438	1	1	1	0
Smad7	0.118562727207949	-1.23357172050651	1	0.556	0.667	0.111
Magi2	0.119036882847708	0.742819117729865	1	1	0.889	0.111
Ccdc58	0.11940254402583	1.63181694840872	1	0.778	0.333	0.445
Erc1	0.11942592370927	1.56475779131484	1	0.778	0.333	0.445
Phka1	0.119570323512184	-0.712359613996053	1	0.889	0.889	0
Tram2	0.119734043490045	1.64916493471767	1	0.889	0.444	0.445
Daam1	0.120148389135895	-0.438237426356963	1	1	0.889	0.111
Ddx10	0.12019016204546	-1.31003442955423	1	0.333	0.556	0.223
Wnk1	0.120816906144118	-0.380183987979215	1	1	0.889	0.111
Bicc1	0.121040175133176	0.872417978375275	1	1	0.889	0.111
Fgf2	0.12155798359922	1.45775108817281	1	0.889	0.556	0.333
Cobll1	0.121750513479965	-0.377054977510001	1	1	1	0
Dennd4a	0.1222006434583	-0.665981933153738	1	0.889	0.889	0
Gatad1	0.12249808572329	-1.30645476532925	1	0.556	0.556	0
Ankle2	0.1226075457205	-1.33943506350374	1	0.556	0.667	0.111
Cnot10	0.122920208715079	-0.189500900679633	1	0.667	0.778	0.111
Epb41	0.122948991273855	1.25946606954479	1	0.889	0.444	0.445
Zmym6	0.123243017574513	-0.578651139193825	1	0.556	0.556	0
Usp37	0.123293922571403	-0.39635256730215	1	0.778	0.444	0.334
Smtn	0.123635208416552	0.727533315284291	1	1	0.889	0.111
Maob	0.123716489628457	2.33144153687382	1	0.889	0.222	0.667
Aopep	0.123729250611857	0.237643762117067	1	1	1	0
Rmdn1	0.123905454209923	-0.419360266236391	1	0.889	0.667	0.222
Pi15	0.124338294488786	1.56323439732789	1	0.778	0.333	0.445
Plod2	0.124469573731116	1.67478082505534	1	1	0.556	0.444
Suz12	0.124640932143963	-0.733376399689928	1	0.556	0.778	0.222
Tab2	0.124767819404798	-0.24607307474992	1	0.889	0.889	0
Pik3r3	0.125115883598742	1.01014530051645	1	0.889	0.778	0.111
Atg12	0.125413713557598	1.6306072813673	1	0.556	0.222	0.334
Cul1	0.125426208740824	-0.680476989354594	1	0.778	0.889	0.111
Maoa	0.126914827541406	-0.480271368847943	1	0.667	0.667	0
Mkln1	0.127387085930059	0.22509225968458	1	1	1	0
Kcnip4	0.127429501260168	-2.63522892262659	1	0.222	0.333	0.111
Sesn1	0.127724018304795	0.0933101275773101	1	0.889	0.889	0
Sugct	0.127913137348086	0.876615826040373	1	0.778	0.667	0.111
Etv6	0.128405919555353	0.571842640141944	1	1	0.889	0.111
Rap1a	0.128880688290778	0.195647013286008	1	1	1	0
Tln1	0.128972708763328	0.903781699228788	1	1	0.889	0.111
Ganc	0.129073236663798	-1.03318871531374	1	0.667	0.778	0.111
Ext2	0.129154703792978	1.20835209273199	1	0.889	0.667	0.222
Cilk1	0.129258619451428	0.952125657717018	1	0.778	0.556	0.222
Bod1l	0.129319645857343	-1.30556873276881	1	0.778	1	0.222
Cdc27	0.131126567081698	1.20579778519234	1	1	0.667	0.333
Snapc1	0.131976631253503	-2.1169094029951	1	0.111	0.444	0.333
Zmynd8	0.13241058917733	0.973656687693365	1	0.889	0.556	0.333
Larp4b	0.132417141460348	-0.593943810355487	1	0.778	0.889	0.111
Dock10	0.132510742456289	0.381718827291055	1	1	1	0
Aoc3	0.13275592424799	-2.84609522505322	1	0.333	0.556	0.223
Ttf1	0.132804676209364	2.00803836547633	1	0.778	0.222	0.556
Alkbh1	0.133009607574506	-1.49276158200028	1	0.222	0.556	0.334
Pbxip1	0.133602700484495	1.52097591614119	1	0.667	0.333	0.334
Gbf1	0.133665395290304	-0.675472251862769	1	0.889	0.778	0.111
Slc2a1	0.133832201907149	-1.81659938938449	1	0.111	0.556	0.445
Aff4	0.134399531544766	-0.497579205563165	1	0.889	0.889	0
Ldlrad3	0.134402354835997	-0.940204399099476	1	1	1	0
Szrd1	0.13500868271021	2.31220779532824	1	0.667	0.111	0.556
Atp11c	0.135110690085412	-0.338748434529731	1	1	0.889	0.111
Mylk	0.135125492447192	0.216103315121949	1	1	1	0
Myl12b	0.135150662573447	1.22912041725776	1	0.667	0.444	0.223
Tomm34	0.135201135000777	-2.16261720346426	1	0.222	0.667	0.445
Bclaf1	0.135358123626167	-0.577415346757025	1	0.889	0.889	0
Golph3	0.135649993083044	1.24232239540826	1	0.778	0.333	0.445
Trp53bp2	0.136255761127076	-1.00179920098211	1	0.556	0.667	0.111
Dach1	0.136874220221275	-0.091400040325325	1	1	0.889	0.111
Copg2	0.137036585482426	-0.569823462948505	1	0.556	0.667	0.111
Iffo1	0.137090841484553	2.76400282477673	1	0.667	0.111	0.556
Uri1	0.137283221337126	-0.872677375670159	1	0.667	0.778	0.111
Zhx3	0.137709279474685	0.98573142477118	1	0.778	0.556	0.222
Platr25	0.137723977466671	-0.697633644682205	1	0.778	0.889	0.111
Ece1	0.137845153026158	-0.249295621790093	1	1	0.889	0.111
Rcan2	0.138011872472037	-0.0209604338070508	1	1	1	0
Smap1	0.138164777319365	-1.17801978593264	1	0.444	0.667	0.223
Hspg2	0.138296303384159	1.00414908454533	1	0.889	0.778	0.111
Hpcal1	0.139076553453633	-0.849863392732793	1	0.667	0.889	0.222
Zfp532	0.140258723144657	0.256150178186223	1	0.889	0.889	0
Aldoa	0.140275742085952	-1.98594742601827	1	0.111	0.333	0.222
Wtip	0.140660391938553	0.564594218680416	1	1	0.889	0.111
Mid1	0.140683567196442	-0.812910882238422	1	0.889	0.667	0.222
Spaca6	0.140795502309071	0.713900155128843	1	0.889	0.778	0.111
Sik1	0.141053636392476	0.884359947070181	1	1	0.556	0.444
Ppm1h	0.141060904358525	-1.26545142388352	1	0.556	0.556	0
Nrbp1	0.141377572171324	-1.10337816609126	1	0.333	0.778	0.445
Ebf1	0.142422643136818	-0.105382411988012	1	1	1	0
Gja4	0.143033927814125	1.43668316172718	1	1	0.556	0.444
Echdc1	0.143243240990895	2.3786719795575	1	0.667	0.222	0.445
Cir1	0.143269087269476	-0.440874293336682	1	0.667	0.667	0
Atp2a2	0.143297482813636	0.78357022063997	1	0.778	0.667	0.111
Cdc42	0.143390513195983	-0.920351613554098	1	0.889	1	0.111
Sox6	0.14341695500972	0.52858737478142	1	1	0.889	0.111
Cspp1	0.143664865373759	0.775299615204546	1	1	0.444	0.556
Prickle1	0.144040262832512	-0.769693271872366	1	0.778	0.667	0.111
B3galt1	0.144226107784707	-0.434822768097499	1	1	0.778	0.222
Itga9	0.145495562204046	0.67972425870891	1	1	0.778	0.222
Cfl2	0.145581810722845	1.2053324890407	1	0.889	0.333	0.556
Prpf4b	0.145600053172143	0.368159247106619	1	1	1	0
Scarb2	0.146140109306543	-1.19928505696012	1	0.222	0.556	0.334
Zfp652	0.146474129324867	-0.341856943236653	1	0.778	0.556	0.222
