gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Prkci	0.00546296975151316	0.334582887300714	1	1	1	0
Tubb3	0.00561583661954343	0.0369317989028037	1	0.8	0	0.8
Rpl36a	0.0056432880691521	-1.17067304065089	1	0.8	1	0.2
Wdr37	0.00582085027337275	0.586402092075163	1	1	1	0
Rapgef6	0.00584236438115431	0.576452829514219	1	1	1	0
Gfus	0.00598414381049221	-0.0458669072002322	1	1	0	1
Cbx6	0.00612307601686463	0.385160039132307	1	1	0.667	0.333
Bmt2	0.00612384404313069	0.45621138829016	1	1	1	0
Scn3a	0.00629040207677828	0.572344609132065	1	1	1	0
Ppp4r4	0.0064835681576014	0.507593552311946	1	1	1	0
Slc25a33	0.00653380812684141	-1.19448603291488	1	0.4	1	0.6
Eef2	0.00660650708630697	0.200589809078109	1	1	0.333	0.667
Tmem44	0.00666347216872357	-1.15563661928824	1	1	1	0
C1ql3	0.00668489939889741	0.490556536499315	1	1	0.333	0.667
Elapor2	0.00669211165988004	0.444569280829051	1	1	1	0
Psmb5	0.00675833192872473	-0.00718194058991672	1	1	0	1
Mlec	0.00703800298414806	0.285475410075244	1	1	0.667	0.333
Plcb1	0.00706222250691205	-0.24733592074168	1	1	1	0
Upp2	0.00707313427939671	0.542050384517136	1	1	1	0
Pcdh17	0.0070964856710959	-0.362057481547589	1	1	1	0
Wdr81	0.00709735280836306	-1.11054518290888	1	0.2	1	0.8
Slitrk5	0.00711729900997326	0.43107409990646	1	1	0.667	0.333
Mark2	0.00715487100471824	0.405537551254828	1	1	1	0
3110082I17Rik	0.00718028368045528	-1.20143868460781	1	0.6	1	0.4
Ap3b1	0.00726541852420058	-0.564689440138055	1	1	1	0
Nos1ap	0.00728129890061171	0.430153628074006	1	1	1	0
Mindy4	0.0073629287581343	-1.17791261792649	1	0.6	1	0.4
Kantr	0.00736380120888935	-0.879386268916254	1	1	1	0
Lnpk	0.00736900028554324	0.597621776932419	1	1	1	0
Foxp2	0.00741812234803766	1.42033994334144	1	1	0.333	0.667
Fbxo8	0.0076564823595071	0.462508595946955	1	1	1	0
Cacna1c	0.00765911244660521	0.472834640038773	1	1	1	0
Fam20b	0.0077447085333023	0.498752379342037	1	1	1	0
Adamts3	0.00795892804813046	0.884189585748325	1	1	0.333	0.667
Rps28	0.00798025210735515	-1.1127805662171	1	0	1	1
Nrxn1	0.0080006941979025	-0.119187850385384	1	1	1	0
Mccc2	0.00803188249018528	0.366373135649047	1	1	1	0
Greb1l	0.0080452910191208	0.546541072825299	1	1	0.667	0.333
Clstn1	0.0080498291233438	0.511576520664644	1	1	0.333	0.667
Map3k5	0.00808497458404082	0.40641561297423	1	1	1	0
Sec14l1	0.00811030914086717	-1.25668893531325	1	0.8	1	0.2
Gpld1	0.00811340108527473	-0.581151265688334	1	1	1	0
Atp9a	0.00850700656532562	0.443874187457968	1	1	1	0
Cdon	0.00877663569798804	0.221183160604619	1	1	0.333	0.667
Apba2	0.00880720426375168	-0.531608566729553	1	1	1	0
Lrp1b	0.0089743467244968	-0.135260687155306	1	1	1	0
Sptbn4	0.00910134184938651	-0.0989292958007553	1	1	0	1
Bms1	0.00912938524809742	-0.922136696543171	1	1	1	0
Slc2a3	0.00915000774069858	0.252963640394785	1	0.8	0.333	0.467
Dok6	0.00916622481212899	0.384099190116711	1	1	1	0
Stmn4	0.00917417127455607	0.36256430005721	1	1	0.667	0.333
1700025G04Rik	0.00925008224659103	-0.382153666202468	1	1	1	0
Hs6st2	0.00929545149688894	0.315356034697327	1	1	0.667	0.333
Ncoa7	0.00929906825363362	0.514113844992286	1	1	1	0
Aldh1a1	0.00935255668872588	-0.775281876127943	1	1	1	0
Lrrtm4	0.00952126166706624	-0.204320647630746	1	1	1	0
Ankrd26	0.00954258879102121	-0.889483454078833	1	1	1	0
Gabrb3	0.0096538375949694	0.549607063621142	1	1	1	0
Atp9b	0.00968142080825164	0.400298878586977	1	1	1	0
Ythdf3	0.00968357382982954	0.515629804232364	1	1	1	0
Leprot	0.00976589220580363	-0.0405585592112323	1	0.8	0	0.8
