gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
P2rx4	0.158345554753096	-1.70911767292365	1	0.6	1	0.4
Unk	0.159320625802594	1.53459262080577	1	0.8	0.333	0.467
Raet1e	0.1605863974531	-2.72876768612078	1	0.2	0.667	0.467
Atp8a2	0.161340887563849	-1.2992975979294	1	0.8	1	0.2
Zfp992	0.161410363877531	-0.910025421732223	1	0.6	0.667	0.0670000000000001
Atad2b	0.162246959770405	-0.743502346182596	1	0.8	0.667	0.133
Nav2	0.162311949589844	-0.827401048707427	1	1	1	0
0610040J01Rik	0.162466868976097	-0.819181860464375	1	1	1	0
Rnf149	0.162513478644076	-1.79751054351177	1	0.4	0.667	0.267
Braf	0.162908664804742	1.94001744362392	1	0.8	0	0.8
Prpf38b	0.162977282542506	-1.58134918893336	1	0.6	0.667	0.0670000000000001
Ddx23	0.163417182392073	-2.59212159181315	1	0.4	1	0.6
Klf6	0.163774150557003	2.47055637962254	1	0.8	0	0.8
Rasa1	0.163818818836046	-1.16423826583166	1	0.8	0.667	0.133
Lrrk1	0.16401036598741	0.756931391623395	1	0.8	1	0.2
Wls	0.164283049550295	-0.28702022234508	1	0.8	1	0.2
Phlpp1	0.164856154366754	1.13906869849535	1	0.8	0.667	0.133
Rbm5	0.164991647726728	1.75180669596528	1	1	0.667	0.333
Ang	0.166147537983697	-1.91107324801412	1	0.4	1	0.6
Anapc4	0.166596104538078	1.91703264399105	1	0.8	0	0.8
Fyttd1	0.166596104538078	1.91703264399105	1	0.8	0	0.8
Smap1	0.166903332664604	2.09114511491828	1	0.6	0	0.6
Gabpb2	0.168252279298065	1.61045082482744	1	0.8	0.333	0.467
Setd2	0.168620378637078	1.5427759499026	1	1	0.333	0.667
Kif16b	0.168874549820315	1.36080936268109	1	1	0.333	0.667
Zfp326	0.16920134989478	2.2471331397887	1	1	0.333	0.667
Npc1	0.169267720691089	-2.56390496363653	1	0.4	1	0.6
Pip4k2a	0.170430555378118	-0.455431347929611	1	1	1	0
Btbd9	0.170735478011627	0.685562247866571	1	1	1	0
Kdm6a	0.170809099519914	1.4354109885697	1	1	0.667	0.333
Prex1	0.170817127673144	0.614263639973307	1	1	1	0
Prpf39	0.170924104937291	2.22328807652313	1	0.8	0.333	0.467
Atg16l1	0.17326724881176	1.70379656148835	1	0.8	0.333	0.467
Gnb1	0.173508489140905	0.900713007050598	1	0.8	0.667	0.133
Vta1	0.174022174311344	1.88518257450495	1	0.8	0	0.8
Sh3glb1	0.174045505742916	0.94202881879636	1	1	1	0
Slain2	0.17453330639388	-1.51643334647108	1	0.6	1	0.4
Crebbp	0.175528503478111	0.987265177785664	1	1	0.667	0.333
Fkbp15	0.175784016682014	-0.77283868886333	1	1	1	0
Soga1	0.176419784862426	-0.942343063148294	1	1	1	0
Ddx17	0.176688277974848	-0.710951645397583	1	1	1	0
Ltc4s	0.176852101826293	-0.645264480276005	1	1	1	0
Vav3	0.177084210493993	-3.03479665372524	1	0	0.333	0.333
Dock7	0.177084210493993	-3.03479665372524	1	0	0.333	0.333
Wapl	0.177394848946396	1.24859852839245	1	1	1	0
Hnrnpk	0.17768487505517	-1.54078153895841	1	0.6	0.667	0.0670000000000001
Huwe1	0.177862972923198	-1.15612704637218	1	0.8	1	0.2
Ankhd1	0.177928514544604	-1.26113886265544	1	1	0.667	0.333
