gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Mss51	0.0858657315754559	-0.720102829077501	1	0.222	0.444	0.222
Sesn3	0.0859395545917315	0.678638928629768	1	1	0.556	0.444
Gapdhs	0.085946827469319	0.562930493553067	1	1	0.667	0.333
Tspyl1	0.0860680666012905	-0.383396946805354	1	0.222	0.333	0.111
Hnrnpll	0.0861292500726293	0.470690045796623	1	1	0.889	0.111
Fcsk	0.0861559249325047	-0.668242136609481	1	0.444	0.667	0.223
Psme3ip1	0.086345463068912	-0.489977562219828	1	0.889	0.889	0
Usp16	0.0864046959903734	0.357225222373271	1	1	1	0
Grn	0.0865382536157771	0.196082079568572	1	0.889	0.333	0.556
Mbnl1	0.0866750555560796	-0.115181808749595	1	1	1	0
Ccdc82	0.0866825196162147	-0.536639929312599	1	0.889	0.889	0
Mcts2	0.0866868825512217	-0.662124294734499	1	0.778	0.889	0.111
Camta1	0.0867511933873332	-0.360021054572295	1	1	1	0
Zfp467	0.0868762031673763	0.306991300013952	1	0.667	0.111	0.556
Ccnc	0.086956717815356	-0.332710814476401	1	1	1	0
Rock1	0.0871369421384382	-0.282244660470047	1	1	1	0
Hpgds	0.0872706415853813	-0.394198624019254	1	0.778	0.778	0
Cct8	0.0872911131142196	0.644797136582649	1	0.778	0.778	0
Akr7a5	0.0873733501043641	-0.474974367253866	1	0.778	0.778	0
Acp2	0.0875789967478695	-0.397301834739448	1	0.667	0.778	0.111
Plekhh2	0.0876225498778932	-0.242378591143345	1	1	1	0
Dcbld2	0.0876314396201003	0.500128418641819	1	1	0.889	0.111
Ptgds	0.0876608105664354	-0.257048908075897	1	1	1	0
Ppil2	0.0877839688200509	-0.434129142841885	1	1	1	0
Mdh2	0.0878757903061982	-0.407861427615474	1	0.556	0.667	0.111
Smoc1	0.0879665782085365	0.587158889492358	1	1	0.778	0.222
Mt3	0.0880228683674945	-1.03161513816833	1	0.333	0.444	0.111
Nup133	0.0881486930292353	-0.472640455962201	1	0.778	1	0.222
Gins2	0.0881962807940912	0.295414175163482	1	0.778	0.333	0.445
Zfp930	0.0882341567334228	-0.433009597809832	1	0.111	0.444	0.333
Piezo2	0.088260480917363	0.470492796016733	1	1	1	0
Sfr1	0.0882807098032413	-0.521318343971013	1	0.889	1	0.111
Rhpn2	0.0883342257650393	0.283572311591501	1	1	1	0
Srsf5	0.0885264090759104	-0.321685598141144	1	1	1	0
Zfp335	0.0885425619686022	0.412184620570079	1	0.556	0.444	0.112
Msrb3	0.0885795535769879	0.446964562361908	1	0.667	0	0.667
Dnajc11	0.0886543832415705	-0.440055567253267	1	1	1	0
AU040320	0.088684807530308	0.242890453523224	1	1	1	0
Rps25	0.0887734509933247	-0.871323304741322	1	0.444	0.556	0.112
Cdc42se2	0.0890791131865998	-0.168923412628134	1	1	1	0
Dnajc7	0.0890810498295274	0.356173153730637	1	1	1	0
Maip1	0.0891727478654985	0.39259067129353	1	1	0.778	0.222
Gdi2	0.0892373035518689	-0.315057906779664	1	1	1	0
Zbtb10	0.0892911608026588	-0.547795834678676	1	1	1	0
Mlst8	0.0895495744113278	0.534340603040913	1	0.556	0.333	0.223
Erbb3	0.089591787914516	0.347160480064315	1	1	1	0
Tmco6	0.089683558094114	-0.620399066706053	1	0.667	0.889	0.222
Dicer1	0.0897400516118287	0.192587899970077	1	1	1	0
Eif3g	0.0899721616207238	-0.508697442600628	1	0.444	0.556	0.112
Tprgl	0.0900943188461844	-0.490293352990022	1	0.778	0.778	0
Rps20	0.0901563485977566	-0.593188341204439	1	0.778	0.556	0.222
Cd59a	0.0903057897313101	-0.405724165125175	1	0.556	0.556	0
Enox2	0.0903604179899237	-0.152535783574897	1	1	1	0
Foxj3	0.0904734073921954	-0.534448292102491	1	1	1	0
Cldn11	0.0906127239218747	0.216387346847456	1	1	1	0
Cabyr	0.0906133301092113	-0.449191037371231	1	0.889	1	0.111
Uspl1	0.0906369713188231	0.576020507062149	1	1	0.889	0.111
Nt5dc1	0.0906486299885208	0.630150889675991	1	1	1	0
Cox8a	0.0906584364094918	-0.591504031893253	1	0.889	0.778	0.111
Lsamp	0.0907286251965433	0.776605639351972	1	1	1	0
Plag1	0.090838665772236	-0.618431368952828	1	0.889	1	0.111
Ugp2	0.0908825078847167	0.207599684578449	1	1	1	0
Zfp991	0.0910154643987596	-0.475935672527307	1	0.778	0.778	0
Skil	0.0912278281665644	-0.318012735975519	1	1	0.778	0.222
Chrm3	0.0914405058393622	-0.641907074165594	1	0	0.444	0.444
Slc39a6	0.091543390735187	-0.450354515434249	1	0.556	0.667	0.111
Arpc1a	0.0917454959783241	0.23626406801243	1	1	1	0
H2-D1	0.0918090031669271	0.321372649144865	1	0.667	0.222	0.445
Rela	0.0919394422365693	0.653238800169903	1	1	0.556	0.444
Nufip2	0.0919559260711566	0.3910215665198	1	1	1	0
Tesk2	0.0919813627085806	0.240116674920422	1	1	1	0
Lyrm9	0.0920744417130472	-0.274503821855495	1	0.333	0.444	0.111
Sypl	0.0924086341454123	-0.353148193367205	1	1	1	0
Tm9sf3	0.0924503457132475	-0.39965619867119	1	0.889	0.889	0
Fahd1	0.0925107637904403	-0.457860177314247	1	0.111	0.444	0.333
Zfp462	0.0925611209799712	-0.262563281410923	1	1	1	0
Fadd	0.0926980902035997	-0.428403202489085	1	0.111	0.556	0.445
Gdpgp1	0.0927149487207789	-0.408158781763627	1	0.667	0.778	0.111
Agpat5	0.0928051762485689	-0.500222281686524	1	0.667	0.889	0.222
Aktip	0.0931347496886826	0.46113929037847	1	1	1	0
Vps50	0.0931617513479453	-0.402623168844067	1	1	1	0
Rasal1	0.0932658209456882	0.419670979714845	1	1	1	0
Marchf1	0.0932798892738071	-0.151402866979151	1	1	1	0
Arhgef7	0.0934439140877606	0.494431308862763	1	0.778	0.556	0.222
Luc7l2	0.0940058688299824	0.195828481747933	1	1	1	0
Klhl17	0.0940853273191525	-0.560590865889987	1	0.444	0.778	0.334
Vps29	0.0941342658200311	0.466917506774016	1	0.778	0.778	0
Rnf187	0.094333936604896	-0.57459346385581	1	0.667	0.556	0.111
Ptpn4	0.0944408991536459	0.629810937870239	1	1	0.778	0.222
Ccdc25	0.0946780249219345	0.546416870587318	1	0.889	0.444	0.445
Stx18	0.0948234744971587	-0.348977464161514	1	1	1	0
Spef2	0.0948607957885473	-0.29827832086399	1	1	0.889	0.111
Klc1	0.0953603752236444	0.651070170606212	1	1	0.889	0.111
Pgpep1	0.0955227580483323	-0.221735490632996	1	0.778	0.778	0
Gin1	0.0957084543216085	0.476985840945545	1	0.889	0.778	0.111
2510009E07Rik	0.095769828382364	-0.446410762176832	1	1	1	0
Slc25a16	0.0957882669678995	-0.561045301159144	1	1	1	0
Maml2	0.0960512060313474	0.495214824858823	1	1	0.889	0.111
Paqr7	0.0960781251531739	-0.291136703228662	1	0.333	0.444	0.111
Skap2	0.0961195871246584	-0.211597523550129	1	1	1	0
Rtkn	0.0962550272460261	0.38194467504942	1	1	1	0
Srek1	0.096274009522339	0.401409093999711	1	1	1	0
Gnl3l	0.0963006961807244	-0.644559100713066	1	0.667	0.778	0.111
Zfp236	0.0965407867001143	0.366264658584479	1	1	1	0
Napb	0.096556442964076	-0.30574525225572	1	0.889	0.889	0
Zfp493	0.0967929156170902	-0.426346406437679	1	0.556	0.778	0.222
Arl6	0.0969651294910037	0.629119313518333	1	0.889	0.778	0.111
Surf2	0.0971123449367667	-0.581731912715957	1	0.667	0.778	0.111
Lpgat1	0.0971627859043541	0.168079676247325	1	1	1	0
Fkbp8	0.097167699000514	-0.536444067970804	1	0.889	0.778	0.111
Gatm	0.0972175281618062	-0.13616732334115	1	1	1	0
Ranbp17	0.0972226901886584	0.392692698132232	1	1	1	0
H2-DMa	0.0972786182952186	-0.565864550657364	1	0.444	0.889	0.445
Rrp7a	0.0974809726421536	-0.280339631545369	1	0.222	0.556	0.334
Tfam	0.0977678250284426	0.561533599708218	1	0.889	0.667	0.222
Vhl	0.0977987686954971	-0.513410023146977	1	0.667	0.556	0.111
Lage3	0.0980321000936729	0.549088315267736	1	0.667	0.444	0.223
Lmf2	0.0980429643269923	-0.460521227003782	1	0.667	0.667	0
Fbrsl1	0.0981473223360024	-0.398197654599606	1	0.889	1	0.111
Mef2d	0.0985148007157975	0.44123412113926	1	1	1	0
Nkain2	0.0985509743741722	-0.0989061691680098	1	1	1	0
Tmem87a	0.0985618486861554	0.462510873160174	1	1	1	0
Tubgcp4	0.098563039881444	-0.612292380844677	1	1	1	0
Cmc4	0.0985664641026779	0.472995075560488	1	1	0.667	0.333
Zcrb1	0.0986168782256734	-0.359576499271651	1	1	1	0
Zfp420	0.0987313407584628	0.402999243198693	1	1	0.778	0.222
Pcsk2	0.0987896525848608	-0.918747713502392	1	0.111	0.333	0.222
Rpl10-ps3	0.0989210667741622	-0.342450655951481	1	0	0.444	0.444
Cnih4	0.0995683188412458	-0.419369632402017	1	1	1	0
Adprm	0.0999637695503323	-0.369401564677476	1	0.778	0.889	0.111
Gpc5	0.100076416439159	0.988909996813041	1	1	0.556	0.444
Ift20	0.100166188538529	-0.723380253874521	1	0.556	0.889	0.333
Ap1g1	0.100247019995843	0.371375269225739	1	1	1	0
Rreb1	0.10026110976706	-0.298821586333891	1	0.333	0.556	0.223
Arl3	0.100359869188818	-0.521827502637566	1	0.667	1	0.333
Arhgap15	0.10047523493064	-0.637945313558367	1	0.889	1	0.111
Psmd8	0.100503937732471	-0.393573470519472	1	0.778	0.667	0.111
Nup210	0.100537302234584	0.824677867244047	1	0.778	0.556	0.222
Maml3	0.100702974493717	-0.456458760010506	1	1	1	0
Ccdc71	0.100867351753436	-0.446197024222668	1	0.111	0.667	0.556
N4bp2l1	0.100899050588388	0.581235151332454	1	1	0.667	0.333
Fam185a	0.100995946219619	-0.340752557629136	1	0.111	0.444	0.333
Mrpl1	0.10114865313591	-0.515948840185733	1	1	1	0
Psme4	0.101171971158411	0.289146883642266	1	1	1	0
Gorab	0.10118483345162	0.437330858145819	1	0.889	0.889	0
Rftn1	0.101283717193319	-0.176760868978869	1	1	1	0
Kat2b	0.101313102747053	0.251187259533072	1	1	1	0
Anxa3	0.101315058667305	-0.365902734310131	1	0.333	0.778	0.445
Glb1	0.101683888223365	-0.531941520223063	1	0.556	0.667	0.111
Zfp748	0.101720165402274	-0.367769663238914	1	0.778	0.889	0.111
Klhl32	0.101732219628459	0.686590994358657	1	0.778	0.222	0.556
Senp7	0.10181535470194	0.413001768388944	1	1	1	0
Pcyt2	0.101893113848721	0.204367445006687	1	1	1	0
Uaca	0.101982819453295	0.482716704666118	1	0.667	0.111	0.556
Eif4e2	0.102002245874706	0.359471885609007	1	1	1	0
D130040H23Rik	0.102017123809369	0.602787633209178	1	1	0.889	0.111
Spast	0.102200810072335	0.310951352688195	1	1	1	0
Ndufb11	0.102412576177267	-0.464005746053393	1	0.556	0.556	0
Man1a	0.102450600474032	0.844329303113411	1	1	0.889	0.111
Gm12258	0.102452190552245	0.552776419011838	1	1	0.889	0.111
Smim14	0.102505347787096	0.51404468639113	1	1	0.889	0.111
Snrnp200	0.102531124824616	-0.445019841964119	1	0.889	1	0.111
Pde1a	0.102756819900504	-0.59774488143586	1	0	0.444	0.444
Atraid	0.103043347766429	0.450969503968205	1	0.889	0.889	0
Prr13	0.103284451865843	-0.411037465497045	1	0.222	0.444	0.222
Rbm12b1	0.103292982080092	-0.208993498660887	1	0.556	0.556	0
Pcna	0.10347988197554	-0.484272809304198	1	0.667	0.889	0.222
Sbds	0.103493397114018	-0.547654766832286	1	1	0.889	0.111
Tnrc6a	0.103523976449052	0.198906793974646	1	1	1	0
Slc35b4	0.103679807824405	-0.578142254314717	1	0.556	0.556	0
Lias	0.103830474861669	0.59895340864421	1	0.889	0.778	0.111
Suv39h1	0.103973063514823	-0.349051352391864	1	1	0.889	0.111
Map1b	0.10406209433486	0.732151423427501	1	1	0.889	0.111
Ilvbl	0.104064960341526	-0.308808632187957	1	1	1	0
Ndufaf5	0.104210764706472	-0.413738399892121	1	0.889	0.556	0.333
Jpt2	0.104240266567603	-0.515703431883093	1	0.889	0.667	0.222
Rbms3	0.104315699981563	0.63726903487496	1	0.667	0.444	0.223
Acy3	0.104498673869913	-0.354727660947813	1	0.444	0.778	0.334
Slc45a4	0.104508270249194	0.525714446695211	1	0.667	0.333	0.334
Uprt	0.10453859886338	0.415446788068035	1	0.778	0.444	0.334
Nat9	0.104567938971591	0.554058364354574	1	0.778	0.444	0.334
Gpatch2l	0.104768895721735	0.371210531740679	1	1	1	0
Timm9	0.104792133149032	0.454279903497488	1	0.778	0.667	0.111
Med24	0.105254482735604	-0.634374353887728	1	0.667	0.778	0.111
Rpl15	0.105340284878658	-0.31123973932145	1	0.556	0.444	0.112
Pdrg1	0.10535291140385	-0.556774018426334	1	0.778	0.889	0.111
N4bp2l2	0.105454099673736	0.19028070180907	1	1	1	0
Gli2	0.105457107973515	0.412676969010783	1	0.667	0.333	0.334
Eef1d	0.105537317973818	-0.595964775943561	1	0.444	0.667	0.223
Srek1ip1	0.105603009640845	-0.503996825436506	1	0.667	0.667	0
Rab23	0.105798305069539	-0.427418581995096	1	0.889	0.667	0.222
Nmt1	0.105807795994834	-0.517054840946337	1	1	0.889	0.111
Tm2d1	0.105850963695245	0.533484530023355	1	1	0.889	0.111
Rpl4	0.105881076210571	-0.873428184963349	1	0.556	0.667	0.111
Supt6	0.105993058521792	-0.37056969115755	1	1	0.889	0.111
Cdkl3	0.106121163035466	0.511559625612669	1	1	0.889	0.111
Usp33	0.10616370773448	0.446017837320069	1	1	1	0
Trip11	0.106310497530937	0.190135868594887	1	1	1	0
Cby1	0.106431599492112	0.474719857207678	1	0.889	0.556	0.333
Ccar2	0.10680595404231	-0.592650679595777	1	0.889	1	0.111
Galnt5	0.106819072742385	-0.428729492389479	1	1	1	0
Sra1	0.106997052917989	-0.376615893029358	1	0.556	0.778	0.222
Rps11	0.107332201943243	-0.541914242523863	1	0.444	0.667	0.223
Elp3	0.107428130408727	0.627588650339267	1	1	0.889	0.111
Apex1	0.107438646242892	-0.439520874260655	1	0.222	0.556	0.334
Rwdd4a	0.10746829522934	0.336905138569215	1	0.889	0.778	0.111
Otud6b	0.107601671175337	0.500184104107153	1	1	0.778	0.222
Srpk2	0.107726568668456	-0.248975160310514	1	1	1	0
Angptl2	0.108001195870922	-0.330531523510939	1	1	1	0
Pip5k1b	0.108002732939638	0.732416022519423	1	1	0.333	0.667
Rp9	0.108246027202564	-0.409779407823436	1	1	0.889	0.111
Hdgf	0.1084263134753	-0.541369951663616	1	0.556	0.667	0.111
Rgs7bp	0.108663359797499	-0.30620709002941	1	0.111	0.333	0.222
Rce1	0.10878500791718	-0.373286493097215	1	0.556	0.667	0.111
Wnt5b	0.108824885187427	-0.344605568724359	1	1	1	0
4933434E20Rik	0.108845078958612	0.638040097296269	1	1	0.889	0.111
Mmgt1	0.108866348467915	-0.655642522081075	1	0.444	0.889	0.445
Ncald	0.108887433963623	-0.635870615463593	1	0.889	1	0.111
Pptc7	0.109006302666919	-0.330383984732042	1	0.889	1	0.111
Timm22	0.109058239932047	0.448741376710055	1	0.889	0.556	0.333
Clcn7	0.109120419216005	-0.501056023366615	1	1	1	0
Mb21d2	0.109280418130224	-0.416635697987761	1	1	1	0
Ssrp1	0.10933733160788	0.446115915132417	1	0.778	0.778	0
Rab11a	0.109469051432733	0.437446390968644	1	1	1	0
Txlng	0.109687462393942	0.462467143388904	1	1	0.889	0.111
Acbd3	0.10968873022201	-0.339878365204923	1	1	1	0
Eif1	0.109837704294499	-0.644672305424204	1	0.778	1	0.222
Plp1	0.109951468295165	-0.119999576207801	1	1	1	0
Cdv3	0.110007807075358	0.339406062891952	1	1	0.889	0.111
Sec23ip	0.110150829209496	-0.344770657018138	1	1	1	0
Brpf3	0.11016668734836	-0.532137502753349	1	0.667	1	0.333
Pex6	0.110173137959621	0.475346071606682	1	1	0.778	0.222
Rpl19	0.110312762813118	-0.488377880957662	1	0.778	0.889	0.111
Tpk1	0.110393104581273	0.393421555918267	1	1	1	0
Cxxc1	0.110415026408649	0.402958314082964	1	0.889	0.667	0.222
Zfp248	0.110432135139753	-0.526318374721626	1	0.556	0.778	0.222
Ndufa12	0.110541799585737	0.274491721311392	1	0.889	0.667	0.222
Ankrd27	0.111059812447018	-0.385778152094889	1	0.889	0.667	0.222
1110017D15Rik	0.111233975166062	0.427233834490334	1	0.667	0	0.667
Fbxo4	0.111256473639664	0.476533948583669	1	1	0.778	0.222
Acot1	0.111273561324932	-0.459071614268383	1	0.556	0.778	0.222
Zscan2	0.111332511903826	-0.335314585346587	1	0.333	0.444	0.111
Sdhaf4	0.11133679954982	-0.435917921256147	1	0.444	0.556	0.112
Alg8	0.111375321632576	-0.51279657316574	1	1	0.778	0.222
Slc35e3	0.111376948692063	0.384844533336921	1	0.667	0.667	0
Tmem127	0.111378234182175	-0.472027388367279	1	0.889	0.889	0
2700062C07Rik	0.111403864569722	0.515334083661753	1	1	0.778	0.222
Dennd4b	0.111417994106944	0.409921378633366	1	0.889	0.889	0
Sft2d1	0.111663905328211	-0.382356723353576	1	1	1	0
Ntmt1	0.111843639614645	0.348842750322234	1	1	0.778	0.222
Arrdc1	0.111871755429356	-0.368431608506578	1	0	0.556	0.556
Rfxank	0.111919301656467	-0.693628379580248	1	0.556	0.778	0.222
Riok3	0.111945458981963	0.340651128006747	1	1	1	0
Cdon	0.112039332195734	0.61353462970496	1	1	0.667	0.333
Arl8a	0.112069185394453	0.653001922502275	1	1	0.889	0.111
Dctn3	0.112080468131901	-0.389301345797477	1	0.444	0.778	0.334
Crk	0.112112376512229	-0.491830317181954	1	1	1	0
Zdhhc12	0.11219092158175	-0.371508530452088	1	0.556	0.778	0.222
Ppox	0.112211276625552	0.600595909662254	1	1	0.667	0.333
Ppig	0.112290552239601	0.253058643225469	1	1	1	0
Dnajb4	0.112330446553821	-0.502596625188097	1	0.778	0.667	0.111
Mroh3	0.112472847649266	0.555738618217053	1	1	0.778	0.222
Ak5	0.112713662054835	0.483509276782568	1	0.444	0	0.444
Zwint	0.112760917441047	-0.655839417752234	1	0.778	0.778	0
Ccdc152	0.112786202842497	-0.530568026997818	1	0.778	1	0.222
Cnnm3	0.113049306232586	0.520836996141498	1	1	0.889	0.111
Trrap	0.113050924481528	0.643567030914334	1	1	0.667	0.333
Rnd2	0.113224526408067	-0.33716902887016	1	0.778	0.667	0.111
Pfdn4	0.113279594184198	-0.312193625706676	1	0.333	0.556	0.223
Crtc3	0.11328505783348	0.54955903138448	1	1	0.778	0.222
Abca6	0.113323682878141	-0.27481670105044	1	1	1	0
Fcrls	0.113376401047594	-0.244221909062706	1	0.111	0.667	0.556
Rpl18a	0.113394271881541	-0.583433015948205	1	0.889	0.889	0
Yy1	0.113401921749787	-0.445033894099122	1	1	1	0
Bloc1s2	0.113548727163358	-0.595500891716863	1	1	1	0
Mobp	0.113638133580201	0.190341397770621	1	1	1	0
Gpi1	0.113682876538891	-0.390938422523508	1	0.778	0.889	0.111
Poli	0.11383867884548	-0.379429402899172	1	0.333	0.444	0.111
Kdm5c	0.114050634291414	-0.251757709725964	1	1	1	0
Ctnna1	0.114211002538049	0.301576712772693	1	1	1	0
Cox5b	0.114684322807297	-0.422160681767161	1	0.333	0.556	0.223
Nktr	0.114701091153951	0.180699964873956	1	1	1	0
Itpkc	0.114961844859827	-0.501425081056167	1	0.778	0.889	0.111
Arrdc3	0.114997978615823	0.225774715018075	1	1	1	0
Vps26b	0.115054038107324	0.519754477706392	1	1	0.889	0.111
Zdhhc1	0.115082022249952	-0.441610390803962	1	0.556	0.778	0.222
Nxf1	0.11529266118509	-0.343448164117827	1	1	1	0
Psmd10	0.11530710998327	-0.434476659146995	1	0.222	0.556	0.334
Cdyl2	0.115327952699568	-0.349354369412131	1	0.889	0.778	0.111
Tfg	0.115340304274175	0.533541420499263	1	1	0.556	0.444
Fbxl12	0.115386118595385	0.647526749906931	1	1	0.556	0.444
Smim19	0.115657111720906	0.382829056723192	1	0.889	0.667	0.222
Csnk2a2	0.116079640838775	0.31451948154646	1	1	1	0
Gm10471	0.116119187861328	-0.543765486002625	1	0.778	0.889	0.111
Osbpl11	0.116131947316262	-0.413886636680965	1	1	1	0
Ehmt1	0.116154934159137	0.313081023085163	1	1	1	0
Pde1c	0.116188413779752	-0.198384307258192	1	1	1	0
Hdac8	0.116235919403402	-0.277384043822842	1	1	1	0
Cpd	0.116316891511806	-0.159845638307745	1	1	1	0
Nol6	0.116338602244718	-0.322767244947351	1	0.444	0.556	0.112
Ubl3	0.11634795464153	0.355105034699361	1	1	1	0
Rfc4	0.116353899526	-0.614435745566217	1	0.778	0.778	0
Ncoa4	0.116456773948048	-0.595317917234608	1	0.778	0.667	0.111
Rhoq	0.11654243153185	0.411581072828841	1	1	1	0
Pcdh19	0.117051673925582	0.51562108601731	1	0.667	0.333	0.334
Dnajc6	0.117063376548516	-0.163430025807897	1	1	1	0
Cant1	0.117136296869621	0.519828161201976	1	0.889	0.667	0.222
Rad23a	0.117203052463736	-0.609646495611341	1	0.778	0.556	0.222
Psmd1	0.117333389633356	-0.2767714671834	1	1	1	0
Diablo	0.117471477286201	0.512708630089906	1	1	0.889	0.111
Mrtfb	0.117505724784007	-0.425323919957378	1	1	1	0
Chtop	0.117555710936165	0.370147237435088	1	1	1	0
Calm2	0.117732083351459	-0.625934538378969	1	1	1	0
Mesd	0.117834738111789	-0.144190888174546	1	0.333	0.444	0.111
Xpa	0.117864150446923	-0.242397503338286	1	1	1	0
Cat	0.117952437533897	-0.416296435074404	1	0.889	1	0.111
Gmds	0.118056217919792	-0.242283789256058	1	1	1	0
1700017B05Rik	0.118335770775383	0.455660269281085	1	0.778	0.333	0.445
Mrps31	0.118598889849865	-0.443460930675291	1	0.778	0.889	0.111
Acad8	0.118667065983839	0.50356324336947	1	0.889	0.889	0
Rps18	0.118838769185735	-0.641160250972834	1	0.444	0.556	0.112
Rbfa	0.118939611322168	0.402861293873779	1	0.667	0.222	0.445
Fam228a	0.119105729846159	0.35481339428328	1	1	1	0
Epha5	0.11915469081319	-0.369951014402112	1	0.333	0.556	0.223
Akr1a1	0.11919541133343	-0.347951919363137	1	1	0.889	0.111
Fyn	0.119261346654541	0.480025036798516	1	1	1	0
Mzt2	0.119299004559779	-0.378431278277364	1	0.333	0.556	0.223
Ldb1	0.119438279584086	-0.420484707538304	1	0.778	0.889	0.111
Ep400	0.119589914837571	0.323251046162176	1	1	1	0
Lrguk	0.119665102698805	0.526255761540834	1	0.444	0.111	0.333
Idi1	0.119707923027886	0.625876487991031	1	1	0.889	0.111
Zbtb49	0.119977929369243	-0.509926048643775	1	0.444	0.556	0.112
Pcnp	0.120121446536346	-0.512653078779037	1	1	1	0
Saraf	0.120282476892196	-0.578328587194481	1	1	0.778	0.222
Zfp866	0.120311802377957	-0.384190184214266	1	1	1	0
Car10	0.120450805991535	-0.31549927963178	1	0.222	0.333	0.111
Rrs1	0.12066756796589	-0.27235313770463	1	1	1	0
Zfp46	0.120799164336321	-0.303419066864568	1	0.556	0.444	0.112
Ercc4	0.120816437093249	0.330467418898847	1	1	1	0
Zdhhc4	0.120823865983717	0.375963131194793	1	0.889	0.667	0.222
Ccdc92	0.12099973557096	-0.371679764689292	1	0.333	0.556	0.223
Ythdf1	0.121036902954782	-0.48522361937248	1	0.778	0.778	0
Cad	0.12161135016507	0.432850774717167	1	0.667	0.333	0.334
Sae1	0.121624630465892	-0.404194976587492	1	1	0.889	0.111
Rpl24	0.12164374353339	-0.527994762670524	1	1	0.778	0.222
Pggt1b	0.121805238215408	0.456137287798901	1	1	1	0
Gas7	0.121834095342512	0.236363160103729	1	1	1	0
Rnf17	0.121860532843976	-0.370416274873757	1	0.444	0.444	0
Zfp148	0.121962449143475	-0.190864928263645	1	1	1	0
Herc3	0.122182326548865	0.527450731681856	1	0.889	0.667	0.222
Rpl32	0.122453286475652	-0.484092128389817	1	0.333	0.556	0.223
Surf4	0.122509680948653	-0.326985262871479	1	0.111	0.556	0.445
Eri3	0.122610006020291	-0.195862287124392	1	1	1	0
Rap2a	0.122767929052583	0.452849485011497	1	1	0.889	0.111
Ermn	0.122826509431754	-0.202041733956711	1	1	1	0
Pcdhgb7	0.122859840830456	-0.245672833674159	1	0.333	0.556	0.223
Mapk10	0.122868967180705	-0.386404222699125	1	0.778	0.889	0.111
Ap4s1	0.122968474168801	-0.401263766260438	1	0.889	1	0.111
Chchd2	0.123126572525076	-0.552515796824187	1	0.667	0.667	0
Rnf123	0.123335938217719	-0.322509493547086	1	0.444	0.667	0.223
Urb2	0.123358247344848	0.374558027253558	1	1	0.444	0.556
Rbm8a	0.123443014817913	-0.379355529435922	1	0.778	0.667	0.111
Hsp90aa1	0.123535966459976	-0.583100299224309	1	1	1	0
Dscaml1	0.12367874557216	-0.123691892491767	1	1	1	0
Ablim2	0.123719834150009	0.296765849973778	1	1	1	0
Dda1	0.123792036078023	0.463468931777075	1	0.778	0.333	0.445
Bcl7a	0.123885972167486	-0.239516863565136	1	1	1	0
Sipa1	0.123917246635247	0.506261816064099	1	0.889	0.444	0.445
Gm14322	0.123992152089525	-0.309170773435049	1	0.333	0.444	0.111
Zfp2	0.124209550593554	-0.571707167947495	1	0.778	0.778	0
Polr2m	0.124312539255402	0.685998443772486	1	0.889	0.333	0.556
Spats2	0.124586438833516	-0.139585475395265	1	0.333	0.667	0.334
Kansl1l	0.12464040409203	-0.35254349691898	1	1	1	0
Sorbs2	0.124792411312821	-0.399021044284386	1	0.222	0.444	0.222
Acot9	0.124879892334042	0.435343345636941	1	1	1	0
Ndufa2	0.125192044864111	-0.44095365476848	1	0.333	0.444	0.111
Cstf2t	0.125429563240476	-0.393450272501919	1	0.333	0.556	0.223
Cdyl	0.125482401270404	0.242265458043277	1	1	1	0
Gpr107	0.125905581730119	0.550676665797035	1	1	1	0
Arl6ip1	0.125929615356798	-0.529291935787108	1	0.556	0.889	0.333
Cgrrf1	0.12601281141476	-0.476167321728842	1	0.778	0.667	0.111
Abhd14a	0.126085074786487	-0.521863087657682	1	0.889	0.889	0
BC025920	0.126156814232624	0.407705830298244	1	0.556	0.333	0.223
Msrb1	0.126595153214466	-0.560005762341752	1	0.889	1	0.111
9930021J03Rik	0.126697327677269	-0.358708565068202	1	1	1	0
Smim10l1	0.126815756686685	-0.498262694595863	1	0.667	0.667	0
Fam120c	0.126828583376471	0.159711254284568	1	1	1	0
Cldn14	0.126834397960778	0.272068044688331	1	1	1	0
Lrsam1	0.126940299897062	-0.538346580069285	1	0.889	1	0.111
Zfp652	0.12694282723347	-0.417628166186663	1	1	1	0
Rps21	0.126967329472264	-0.893001413281869	1	0.889	0.667	0.222
Mpv17	0.127072899292813	0.294813760029415	1	1	1	0
Cyp51	0.127372317645655	0.454562102818504	1	1	0.889	0.111
Asphd1	0.127433573826425	-0.437699160014277	1	0.778	0.778	0
Sympk	0.127438325987782	0.415547337813005	1	1	1	0
Lrrtm1	0.127733425869038	-0.337913404592037	1	0.222	0.444	0.222
Traf3ip1	0.127804807180414	0.343199300068473	1	0.778	0.778	0
Fbh1	0.128000895507381	0.566983174193532	1	0.778	0.556	0.222
Slc25a4	0.128172837761811	-0.56896918421002	1	0.778	0.667	0.111
Ube2e1	0.128346328454779	-0.27788048319525	1	1	1	0
Exosc4	0.128360770737513	-0.487204521140145	1	0.556	0.778	0.222
Cavin3	0.128444817638791	-0.418631354590839	1	0.667	1	0.333
Gnb1	0.128640143171125	0.230744037223582	1	1	1	0
Asap2	0.128815659378927	0.505989511601119	1	1	0.889	0.111
Rbbp9	0.12881785880387	-0.344805087532606	1	0.667	0.778	0.111
