gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Pmpca	0.00691575864560859	0.124986811593619	1	1	0	1
Ssh2	0.00692479220688322	-0.246746164672478	1	1	1	0
Tspan7	0.00698167622235022	0.383713918368602	1	1	0.667	0.333
Blvra	0.00704259136296709	0.0855024267045379	1	0.8	0	0.8
Ascc3	0.00706031987815776	0.727315969348602	1	1	1	0
Dusp3	0.00709763241941418	-1.04007102586951	1	1	1	0
Mrtfb	0.00710383403997801	0.694976248184418	1	1	1	0
Mtmr1	0.00711821507605683	0.487846203740429	1	1	1	0
Slf1	0.0071488331202937	0.660767831471772	1	1	0.667	0.333
Ide	0.00715852358061109	0.381758152260256	1	1	0.333	0.667
Fubp3	0.00718826023152531	0.550932889270855	1	1	0.333	0.667
Angel2	0.00724706858238086	0.525959378918898	1	1	1	0
Zfp942	0.0072771202374155	0.632320530874887	1	1	1	0
Il18	0.00733393884498017	-0.503706233125976	1	1	1	0
Ndufb9	0.0073395436448573	-1.26453326297822	1	0.6	0.667	0.0670000000000001
Bcl2l13	0.00738247810932093	0.475512678091404	1	1	0.333	0.667
Ddx31	0.00746005488050105	0.320431036370815	1	1	0.333	0.667
Ap2b1	0.00753743159620957	0.690508057089667	1	1	1	0
Pgm1	0.0076008147238758	0.104443663341571	1	1	0	1
Cep63	0.00764561890147487	0.575933570874527	1	1	1	0
Soga3	0.00776624229921039	0.646117843222019	1	1	1	0
Rprd1a	0.00777197925771108	0.667397176452334	1	1	1	0
Mta3	0.00779228209412329	-0.355949535756451	1	1	1	0
Plekha5	0.00794783303738075	0.64659456222435	1	1	1	0
Fbxw2	0.00795685370240718	-0.9778389526562	1	1	1	0
Dhps	0.0079720976031957	-1.19526017583665	1	0.8	1	0.2
Cldn14	0.00808877908641157	-0.619513706058672	1	1	1	0
Pip5k1a	0.00820405848482072	0.547349326162357	1	1	0.667	0.333
Ubr3	0.00821022345832317	0.483711307134356	1	1	1	0
Afdn	0.00824205705195424	0.81959451290544	1	1	1	0
Plp1	0.00826175371622053	-0.185509031619681	1	1	1	0
Atp11c	0.00829344189772291	-1.08173131984854	1	1	1	0
Osbpl8	0.00832676361680552	0.518198073656977	1	1	0.667	0.333
Atp6v1h	0.00837056328949507	0.556638530097129	1	1	1	0
Nck1	0.00837637196532462	0.294501849238684	1	1	0.667	0.333
Vars	0.00840719370205498	-1.22587757230193	1	0.6	0.667	0.0670000000000001
Gabrr2	0.00844948186922435	-0.939242270483586	1	1	1	0
Pxk	0.00853464688522672	-0.579387941243986	1	1	1	0
Usp37	0.00854331613657661	0.656345824889724	1	1	1	0
Rpl27	0.00866810007408594	-1.29382546924723	1	0.6	1	0.4
Cacul1	0.00871634964058947	-0.950353077440557	1	1	1	0
Sema3c	0.00878047164719505	-1.0556882059047	1	0.2	1	0.8
Slc16a7	0.0087847652477873	0.587015164024141	1	1	1	0
Mdm4	0.00889879934994796	0.397531173181421	1	1	1	0
Atp5e	0.00925164017071669	-1.09206247000305	1	0.2	1	0.8
Rpl5	0.0095505770738472	-1.31864991180098	1	0.4	1	0.6
Dzip3	0.0097872870230711	0.275789457638496	1	1	0.333	0.667
Acsl1	0.00979452918219786	-0.601737389164289	1	1	1	0
Rhbdd2	0.00982455868165547	-1.134753853736	1	0	1	1
Maml3	0.00984640487375203	0.806793190896194	1	1	1	0
Cuta	0.00991265101084109	-1.42515536987774	1	0.6	0.667	0.0670000000000001
Fth1	0.0100222653953234	0.961061296363813	1	1	1	0
Prkaa1	0.0100378687991397	0.427543423260801	1	1	1	0
Rpl13a	0.0100398311482172	-1.30043044915115	1	0.8	1	0.2
Tmem219	0.0100733052331346	-0.88569563437435	1	1	1	0
