gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Mex3b	0.000234923134385485	0.00360290601350721	1	1	1	0
Sugp1	0.000256335304102966	-0.162981714407087	1	1	1	0
Col11a1	0.000257236727256155	0.228183293361675	1	1	1	0
Cdk5r1	0.000262574199305681	0.226716293675741	1	1	1	0
Usp12	0.000264444123188061	0.0547925815076243	1	1	1	0
Map1a	0.000272830117617091	0.117630499291553	1	1	1	0
Fen1	0.000289134779595212	-0.259862124046858	1	1	1	0
Kantr	0.000295558066662954	-0.164898253648669	1	1	1	0
Lsp1	0.000297754567827093	-0.35494786849387	1	1	1	0
Tmem127	0.000330253549285023	0.0237643011255841	1	1	1	0
Clock	0.000334916535315662	0.109280943338021	1	1	1	0
Rps3a1	0.00033667221403194	0.237776117668412	1	1	1	0
Ccne2	0.000352146995185634	-0.355364289109356	1	1	1	0
Ankrd31	0.000362074738945571	-0.356979778511159	1	1	1	0
Cacna2d3	0.000377230128047818	0.25694659672373	1	1	1	0
Dnah17	0.000395566786749166	-0.382738568717929	1	1	1	0
Kif5c	0.000401222766620593	0.137082660073056	1	1	1	0
Calr	0.000407484924771835	0.101515533394628	1	1	1	0
Lair1	0.000416125026595817	-0.321351218893768	1	1	1	0
Pcsk4	0.000440140938811025	-0.366096607293938	1	1	1	0
Slc1a2	0.000451342293640303	0.272634877836817	1	1	1	0
Paqr9	0.000480358409726876	0.00618711306720621	1	1	1	0
Rpl11	0.000485227618110362	0.209999921791739	1	1	1	0
Gpr135	0.000487592782009849	-0.0752997805359197	1	1	1	0
Rnf43	0.00049134744845218	-0.363251157323684	1	1	1	0
Agpat1	0.000493689326088478	-0.0815224365239273	1	1	1	0
Kcnab3	0.000497768415463814	-0.00591723780958597	1	1	1	0
Cbx4	0.000501364640649132	-0.0330199523349872	1	1	1	0
Yju2	0.000502959229620677	-0.123442495756374	1	1	1	0
Zfp518b	0.00050480596589795	-0.0722209609039415	1	1	1	0
Kbtbd7	0.000512940649795538	-0.176689428938267	1	1	1	0
D930020B18Rik	0.000534320953908394	-0.352092404987097	1	1	1	0
Usp2	0.000535082804000185	-0.220525866088064	1	1	1	0
Chpf	0.000541638241545412	-0.108624258166662	1	1	1	0
AK157302	0.000544393690856391	-0.282014944034309	1	1	1	0
Lsm11	0.000554125701035605	-0.06317744330293	1	1	1	0
Supt6	0.000562240583931948	0.0667426998293907	1	1	1	0
Tfpt	0.000566792387271293	-0.296408033621135	1	1	1	0
Slc16a2	0.000567560406128157	-0.206110392714362	1	1	1	0
Sdc3	0.000569434505536066	0.00112605653102271	1	1	1	0
Aimp2	0.000569554661714609	-0.314931173246211	1	1	1	0
Sphk2	0.00057433584815217	-0.12710286147124	1	1	1	0
Wdfy4	0.000577967750224025	-0.357351112485449	1	1	1	0
Tmem276-zftraf1	0.000594853261631478	-0.0698957878537856	1	1	1	0
Sparcl1	0.000614912734735775	0.118404884064933	1	1	1	0
Dnah3	0.000621046100527579	-0.384879134935849	1	1	1	0
Mgat2	0.000627312469271899	-0.138039549211726	1	1	1	0
Lingo1	0.000631581772512453	0.191256256934162	1	1	1	0
Atp6ap2	0.00063404607342799	0.0711459455391195	1	1	1	0
Camk4	0.000652545446901154	0.151797794048914	1	1	1	0
Gnrhr	0.000652789011804574	-0.348534396604374	1	0.9	1	0.1
Il15ra	0.000654603043491838	-0.310127904771118	1	1	1	0
Rpl36a	0.000663707320435135	0.0629745565665489	1	1	1	0
Cdh19	0.000664759992335424	-0.40393748116465	1	1	1	0
Evc	0.000675168355388034	-0.100348033404446	1	1	1	0
Rpl26	0.000732675523221676	0.277627109406931	1	1	1	0
Tmem63c	0.000739803084568794	0.115138980803852	1	1	1	0
Sec14l5	0.000758871058263958	-0.409281129685267	1	1	1	0
Pate2	0.000773237761005304	-0.316209217708638	1	1	1	0
Morc4	0.00080544861502609	-0.302367891566506	1	1	1	0
Aldh1a3	0.000808945715270076	-0.24893870911873	1	1	1	0
Gm973	0.00082313126803654	-0.381488559021244	1	1	1	0
Rpl31	0.000823846143548345	0.127746546692691	1	1	1	0
Cyp4f18	0.000856769071330231	-0.351053032310854	1	1	1	0
Rps5	0.000881915251652674	0.206916486405195	1	1	1	0
Car4	0.000882588140466233	-0.29709404984165	1	1	1	0
Bhlhe41	0.000890752466387163	-0.372259732774915	1	1	1	0
Rufy1	0.00090731153353916	-0.219808629624966	1	1	1	0
Agmo	0.000925985984592478	-0.38244630306606	1	1	1	0
Sult4a1	0.000961446682691835	0.0801069316467906	1	1	1	0
Tex15	0.000967613512193564	-0.394670284909108	1	1	1	0
Manbal	0.000968338999290738	0.0103397584747837	1	1	1	0
Wdr64	0.000970076448379992	-0.344483101209065	1	1	1	0
Vstm2a	0.00098880670075047	-0.265148651276562	1	1	1	0
Scd2	0.000989509523291319	0.218872501705403	1	1	1	0
Cbln2	0.00100663403732781	-0.0554500597746519	1	1	1	0
Rpl37a	0.00101607798658756	0.197212820294473	1	1	1	0
Rpe	0.00105910414472389	-0.240075346146268	1	1	1	0
Npas2	0.0010593488983374	0.212138762141951	1	1	1	0
Nrg4	0.00106115935826149	-0.350548858813584	1	1	1	0
Plcg1	0.00107230827469535	0.0840606988443533	1	1	1	0
Pkhd1l1	0.00108889440904718	-0.346360237328837	1	1	1	0
Klhl15	0.00110394641403121	-0.168103630969223	1	1	1	0
Tle5	0.00113709259823976	0.0745917999232315	1	1	1	0
Sp2	0.0011493007585625	-0.0470225698971443	1	1	1	0
Cfap92	0.0011847012822308	-0.34476931513561	1	1	1	0
Rab11b	0.00119475843484106	0.0275356593419671	1	1	1	0
Slco1a4	0.00120552709727418	-0.424755382236981	1	0.9	1	0.1
Cibar1	0.00120706923191223	-0.183505479255253	1	1	1	0
Tob1	0.00121705687679346	0.0607989851081627	1	1	1	0
Sorl1	0.00123018755193227	0.27108313231771	1	1	1	0
Vxn	0.00125485983164747	0.184923624803947	1	1	1	0
Pcdhb5	0.00127874805957731	-0.224254492958345	1	1	1	0
Tlcd4	0.00131711122793768	0.090959783166498	1	1	1	0
Adgrl1	0.00133671146267602	0.114972837946259	1	1	1	0
Chst2	0.00133841847941345	-0.0684857471039635	1	1	1	0
Lrp3	0.00134155333292634	-0.0162259120566701	1	1	1	0
Chrna4	0.00137128435089541	-0.0483585022170154	1	1	1	0
Bmp5	0.00137427253369631	-0.347047935639712	1	1	1	0
Abhd18	0.00138865204776883	-0.126261783230417	1	1	1	0
Slc12a1	0.00142760810114535	-0.351311470274633	1	1	1	0
Bach2	0.00142781010811458	0.200475655584738	1	1	1	0
Ascc2	0.00143314820355529	0.0368626283120026	1	1	1	0
Naca	0.00145066125872958	0.0469390368245532	1	1	1	0
Atp2b1	0.00149350318102853	0.113398225233396	1	1	1	0
Cdc20b	0.0014961855913871	-0.347321455609071	1	1	1	0
Apc2	0.00152124154366395	0.0370682072347495	1	1	1	0
Mex3d	0.00152266976825543	-0.228774445618924	1	1	1	0
Zfp697	0.00152791937020411	-0.196291038626311	1	1	1	0
Ptpmt1	0.00154211558716026	-0.0584469393647078	1	1	1	0
Gli1	0.00154831162843381	-0.333934780569153	1	0.2	1	0.8
Otud1	0.00157593567682122	-0.123558685970179	1	1	1	0
B3galt6	0.00159529063531522	-0.205149064377209	1	1	1	0
Ice2	0.00160812935461801	-0.237810933571703	1	1	1	0
Cd200r4	0.00162208643621562	-0.177152951747107	1	1	1	0
Cbarp	0.00164888125620801	0.225807142991666	1	1	1	0
Slpi	0.00165525351783716	-0.281366099335721	1	1	0.875	0.125
Polr2m	0.00166435354687933	-0.0318761701004124	1	1	1	0
Gfod1	0.00167788017910764	0.315024728975414	1	1	1	0
Vegfc	0.00171911211036894	-0.330251845902054	1	1	1	0
Jph1	0.00172525229456541	-0.218274895154958	1	1	1	0
Peds1	0.00172795173027947	-0.238239761290321	1	1	1	0
Islr	0.00173293385683798	-0.34410080289962	1	1	1	0
Camk2n2	0.00175025303685431	0.0730130442747647	1	1	1	0
Nfil3	0.00176012067511636	-0.111188792535167	1	1	1	0
Plagl1	0.00176959588290166	-0.304177054031958	1	1	1	0
Dnah14	0.00178159042198629	-0.304434633087793	1	1	1	0
Lin7b	0.00179045850427559	-0.242835536910328	1	1	1	0
Scube1	0.00181195643892572	0.256308833603618	1	1	1	0
Zfp566	0.00181343380167023	-0.283493700874191	1	1	1	0
Atp2b2	0.00181721793910434	0.216601789365426	1	1	1	0
Mfsd6	0.0018268717658016	0.0566802833790517	1	1	1	0
Zfp160	0.0018454520810488	-0.197667427021034	1	1	1	0
Dagla	0.00185623120152589	0.137984630166399	1	1	1	0
Eml5	0.00186689626927294	0.115159662825439	1	1	1	0
Akap8l	0.0018669011180738	-0.105271799867897	1	1	1	0
Gpr88	0.00187172236101888	-0.0593906449501458	1	1	1	0
Rpl17	0.00191150289197897	0.428327964203524	1	1	1	0
Rab6b	0.00191342824949399	0.193311563558265	1	1	1	0
Ppp1r16b	0.00192448746676459	0.152247477840786	1	1	1	0
Wnt2	0.00192799171989397	-0.156530866513698	1	1	1	0
Nr1d1	0.00193976996542373	-0.332429634607358	1	1	1	0
Wsb2	0.00196561200029404	0.10210205693377	1	1	1	0
Gyg	0.00197331544610297	-0.269552520836616	1	1	1	0
5730409E04Rik	0.00197961004265676	-0.0740799110829546	1	1	1	0
Maneal	0.00200447064979998	-0.053740744401102	1	1	1	0
Cops9	0.00200694514829412	0.0429922297871679	1	1	1	0
Arf3	0.00200785952705488	0.114921106854237	1	1	1	0
Setdb1	0.00201001212540771	-0.126586269956295	1	1	1	0
Synm	0.00201383050862742	-0.145143658526309	1	1	1	0
Lix1	0.00202318667417	-0.326100071620609	1	1	1	0
Rtn2	0.00204025050065275	-0.062396226441765	1	1	1	0
Mdga2	0.00213889441772944	-0.127207134150903	1	1	1	0
Sowahb	0.00217558070851942	-0.232630435979399	1	1	1	0
Olfm1	0.00219331159185673	0.161445467950457	1	1	1	0
Klhl11	0.00221765045957581	-0.0632528468088935	1	1	1	0
Gm14401	0.00222890611395427	-0.381821227781396	1	1	1	0
Kcna4	0.00223103465079588	0.0337442371251686	1	1	1	0
Tmem115	0.0022493700784796	-0.162516680591902	1	1	1	0
Rpl12	0.00225129979950315	0.200513228320874	1	1	1	0
Stk32a	0.00231108977723195	-0.387687239574866	1	1	1	0
Fam184b	0.0023129780336074	-0.276381510051568	1	1	1	0
Zfpm1	0.00231591511024778	-0.042487499902077	1	1	1	0
Prkcb	0.00233872305653308	0.180478738555973	1	1	1	0
Rpl34	0.00237360205591839	0.252636261349267	1	1	1	0
Lrp1	0.00238476411764831	0.155056910824688	1	1	1	0
Egfl6	0.00239002542456126	-0.187276355639893	1	1	1	0
Iqcb1	0.00239557618402129	-0.147493786638477	1	1	1	0
Masp1	0.00243430510265695	-0.106555150682423	1	1	1	0
Zbtb7a	0.0024629056060432	0.16706070862802	1	1	1	0
Sel1l3	0.00246628270421881	0.200476810942673	1	1	1	0
Terb1	0.00248515892932071	-0.257383488990102	1	1	1	0
Jade1	0.00249881673881664	-0.236926497690825	1	1	1	0
Nkain1	0.00250810028373914	-0.311579928023285	1	1	1	0
Gpc1	0.00251413098132922	-0.0321275691385954	1	1	1	0
Notch3	0.00254111313954282	-0.36997767402648	1	1	1	0
Zfp804b	0.00255816304309975	-0.369617856168889	1	1	1	0
Smim12	0.00258562113502847	-0.106758022470801	1	1	1	0
Camkv	0.00259902570909835	-0.251825801369755	1	1	1	0
Poln	0.00261348854455289	-0.292189401237261	1	1	1	0
Hsd3b8	0.00264142570915437	-0.390394208914047	1	1	1	0
Zfp961	0.00264909611436544	-0.152037609360648	1	1	1	0
Rps16	0.00266113504413495	0.401121647969416	1	1	1	0
Ppp1r1c	0.00266979268404519	-0.349694816758013	1	0.9	1	0.1
Klk8	0.0027512183668197	-0.278861842543523	1	1	0.875	0.125
Rpl7	0.00275834195014267	0.0320987669375259	1	1	1	0
Extl3	0.00276954094366036	0.090123123150326	1	1	1	0
Hivep1	0.0027939409050324	0.264680206537593	1	1	1	0
Lman2	0.0028402731185196	-0.00646092793457242	1	1	1	0
Tomm20	0.00284537297913253	0.0868912787853857	1	1	1	0
Anln	0.00285497970928946	-0.357152923869646	1	1	1	0
Fxyd4	0.00288552301869217	-0.326712381540727	1	1	1	0
Scg5	0.00289106969536848	0.147308314144936	1	1	1	0
Cdh7	0.00290780084729619	-0.279021968834817	1	1	1	0
Lvrn	0.00292354232208351	-0.34299637965412	1	1	1	0
Rac2	0.00293615312173404	-0.331115234727521	1	0.2	1	0.8
Emc10	0.00294268108434755	0.110528491249426	1	1	1	0
Mturn	0.00295953542691623	-0.00230349442041811	1	1	1	0
Hsf2	0.00296324638086974	-0.179792274451063	1	1	1	0
Leng8	0.0030207705176664	-0.155609868784566	1	1	1	0
Cd53	0.00303987374121087	-0.341432884298106	1	1	1	0
Proz	0.00305459052890347	-0.342530935646375	1	1	1	0
Arf1	0.0030603215989687	0.0633936768150114	1	1	1	0
Fth1	0.00306389212157433	0.557542527567473	1	1	1	0
Vwa3a	0.00308650220364153	-0.334240721941134	1	1	1	0
Ino80	0.00310443492717886	-0.110853289057301	1	1	1	0
Fndc3b	0.00311001539255508	0.106262131068498	1	1	1	0
4930523C07Rik	0.00316122408474564	-0.342696516540248	1	0.9	1	0.1
Vgf	0.00324949114935294	0.144919618845676	1	1	1	0
Rps7	0.00329661212152035	0.26637590083939	1	1	1	0
Aatk	0.0033365390155614	0.0473217006076115	1	1	1	0
Zfp267	0.00336311030695202	-0.00998971502375823	1	1	1	0
Fau	0.0033640087404701	0.268018442906746	1	1	1	0
Erlin1	0.00336789110788815	-0.190528542829349	1	1	1	0
Grin2b	0.00339154633834896	0.137453309073106	1	1	1	0
Snn	0.00339388964887637	0.013513112386212	1	1	1	0
Rps20	0.00342424202931845	0.102545223660903	1	1	1	0
Abca8b	0.00342888755476278	-0.174037730272557	1	1	1	0
Iqsec3	0.00343469095255602	0.20008388354818	1	1	1	0
Jund	0.00345247819172314	0.0421312359638462	1	1	1	0
Paqr7	0.00345434803973318	0.00177096784465425	1	1	1	0
Vps37c	0.0034799036807114	0.00719012636109606	1	1	1	0
Tent4a	0.00348593956871448	0.055853371380181	1	1	1	0
Paxx	0.00349155510560465	-0.273832002431361	1	1	1	0
Cartpt	0.00349546710727445	-0.213110312248631	1	1	1	0
Etnppl	0.00353073543059957	-0.348411666663667	1	1	1	0
Ms4a6b	0.00355504929576198	-0.340655247874845	1	1	1	0
Rab7b	0.0035601677208116	-0.330145385772307	1	0.2	0.75	0.55
Fibcd1	0.00358725316363795	-0.0973290470940831	1	1	1	0
F830045P16Rik	0.00358948297516644	-0.341865838298514	1	1	1	0
Insyn1	0.0035998716748856	-0.0933471097000997	1	1	1	0
Ano2	0.00361076728450782	-0.530304584278221	1	1	1	0
Vmn2r-ps158	0.00361229179497787	-0.289855952185262	1	1	1	0
Arpc4	0.00362250582408104	-0.0413824715585274	1	1	1	0
Timm22	0.0036240227329068	-0.0722055099783541	1	1	1	0
Sac3d1	0.00367530887880276	-0.185810968223575	1	1	1	0
Fem1a	0.00372277411826905	-0.0856665373326164	1	1	1	0
Arl4c	0.00373054618358634	-0.126031074920066	1	1	1	0
Ccdc187	0.00375034573882773	-0.371491099020675	1	1	1	0
Slc6a20a	0.00375366739455777	-0.354407797482393	1	1	1	0
Tada2b	0.0037612764832506	-0.155781576286616	1	1	1	0
Nim1k	0.00376442052081398	-0.21013630543905	1	1	1	0
Klhl7	0.00379278623604485	-0.096174532850193	1	1	1	0
Rcc2	0.00379918342245999	0.0438835138662703	1	1	1	0
Zp3r	0.00380233068669424	-0.344297377296429	1	1	1	0
Ydjc	0.00380397134902501	-0.273762240818174	1	1	1	0
Cep170b	0.00383272576414735	0.000559632068702243	1	1	1	0
Agpat3	0.00383493839435832	0.0257199720571935	1	1	1	0
Boc	0.00383614980265766	0.0847512337792694	1	1	1	0
Snx30	0.00385393126640405	0.104118839462901	1	1	1	0
Foxd1	0.00386066859470935	-0.335814862308987	1	0.7	0.875	0.175
Atr	0.00386425967468704	-0.154405773274701	1	1	1	0
B4galt6	0.00386837892507886	0.0352657695750408	1	1	1	0
Rps11	0.00387915668639087	0.254967055301049	1	1	1	0
Syt13	0.00390449880754939	0.20207764687792	1	1	1	0
Fam131b	0.00390461149063408	-0.112872776972012	1	1	1	0
Fam167a	0.00391047057359443	-0.265549932110002	1	1	1	0
Pkd1l3	0.00392445982989269	-0.289277576276229	1	1	1	0
Rpl13	0.00396228011242922	0.373918210804779	1	1	1	0
Styx	0.00396608222193603	-0.181619492239103	1	1	1	0
Rpl30	0.00400972404314273	0.178407121056517	1	1	1	0
Igsf9b	0.00404766273787757	0.183201677527594	1	1	1	0
Colgalt1	0.00407840220229881	-0.226599256655327	1	1	1	0
Nudt8	0.0041258901628378	-0.345055962023553	1	1	1	0
Timp2	0.00412800735327204	0.145846755471345	1	1	1	0
Or52b1	0.00414256327908486	-0.327521811200697	1	1	1	0
Mmd	0.00416997306256808	0.113687787390914	1	1	1	0
Ensa	0.00423660573752657	0.0726416554391331	1	1	1	0
Prtg	0.00423667144747452	-0.302455834026627	1	1	1	0
Cdk5r2	0.00426941386952618	-0.0271327082287227	1	1	1	0
Scn2b	0.00428010740987129	0.170577417239768	1	1	1	0
Cacna1a	0.00428522592245567	0.15659326098482	1	1	1	0
Ccdc62	0.00428690065781037	-0.252639494262198	1	1	1	0
Car5b	0.00430658119409742	-0.336070024902755	1	1	1	0
Mdm2	0.00431188851429146	0.0410984051070572	1	1	1	0
Tfe3	0.00433231891356641	-0.217515795421027	1	1	1	0
Polh	0.00433721065332611	-0.236313008970558	1	1	1	0
Grin2a	0.00435243928356281	0.151050633383838	1	1	1	0
B2m	0.0044318739600959	-0.13130705158019	1	1	1	0
Dennd6b	0.00446098115819301	-0.169877180259602	1	1	1	0
Ier5	0.00447831019219468	0.135258550850571	1	1	1	0
Khdrbs3	0.00456885618764116	0.189292785965962	1	1	1	0
Cd38	0.00456899307155362	-0.245688417008134	1	1	1	0
Arxes2	0.00458087932113222	-0.127877682899811	1	1	1	0
Adra2c	0.00458167312980811	-0.188423785200073	1	1	1	0
Morf4l1	0.0045979012469153	0.0467600275363093	1	1	1	0
4930505A04Rik	0.00460065279194043	-0.349478945557945	1	1	1	0
Ankrd12	0.00460664685440181	-0.105664949228808	1	1	1	0
Mrpl58	0.00462609043551258	-0.0525916405577767	1	1	1	0
Pnck	0.00462714737807982	-0.28920327109107	1	1	1	0
Rhov	0.00463524027901342	-0.260673789918961	1	1	1	0
Barhl1	0.00475607948312656	-0.332070900073857	1	0.1	1	0.9
Zfp609	0.00480274467154799	-0.110984361384569	1	1	1	0
Mtmr11	0.00483317590935526	-0.159664486858975	1	1	1	0
Fbxo3	0.00489166079737066	-0.165486343844446	1	1	1	0
Nrip1	0.00489741510216638	0.0678951987193077	1	1	1	0
Rps19	0.00489946481972918	0.25719703300996	1	1	1	0
Hoatz	0.00494090472355281	-0.342491197526169	1	0.9	0.875	0.025
Ints8	0.00494638086662007	-0.148655243498463	1	1	1	0
Scn4b	0.00495750100869583	-0.107639119855993	1	1	1	0
Msantd1	0.00497220579670683	-0.337179733620858	1	1	1	0
Mical1	0.00499154741876666	-0.230547264846234	1	1	1	0
Axdnd1	0.00505058327185267	-0.346966043784371	1	1	1	0
9530068E07Rik	0.00509273558439434	-0.048506032876102	1	1	1	0
Ndufb8	0.00511851373021423	0.0395225554506153	1	1	1	0
Ctsb	0.00512432503840187	0.110756674698801	1	1	1	0
Hlcs	0.00513106844123035	-0.147580724423117	1	1	1	0
Nudt4	0.00513422824808282	0.111275394089243	1	1	1	0
Rpl35	0.00514152723571161	0.187507474169089	1	1	1	0
Grk2	0.00518348499293143	-0.0103818492214061	1	1	1	0
Ier2	0.00519131726271976	-0.0140434655102162	1	1	1	0
Rasl11b	0.0052225842659749	0.00334558611042057	1	1	1	0
Grik4	0.00522785379147079	0.146385899652815	1	1	1	0
B3galnt2	0.00530655265923869	-0.153508115979371	1	1	1	0
Slitrk3	0.00531868379076296	0.0260462351609263	1	1	1	0
B4galnt3	0.00533510259270662	-0.0300869672104445	1	1	1	0
Slc35a4	0.00535610305600056	-0.108901281522874	1	1	1	0
4930444P10Rik	0.00539717824211778	-0.297615526471112	1	1	1	0
Gpr26	0.00545726008142559	0.0889360236241329	1	1	1	0
Kcnip2	0.00549667834853636	0.190703429615968	1	1	1	0
Hspa12a	0.00554431996376724	0.115129964098674	1	1	1	0
Pgrmc1	0.00556844571592358	0.0873552683159671	1	1	1	0
Leprotl1	0.0055737876551911	-0.0293276819860302	1	1	1	0
Socs2	0.00561734719027254	0.0976869551947857	1	1	1	0
Mapk1ip1	0.00566443418588389	0.0498425781995864	1	1	1	0
Syngr1	0.00570701762080535	0.126812572022602	1	1	1	0
Zfp385b	0.00572316961329893	0.145201071253047	1	1	1	0
Arl4d	0.00573548507943209	-0.189291514644811	1	1	1	0
Bcl3	0.00577536392558039	-0.335763672158889	1	0.7	1	0.3
Adamtsl3	0.00579146463082772	-0.371956588885338	1	1	1	0
Large1	0.00585263633929078	0.107698661886539	1	1	1	0
Ankrd28	0.00586326198470098	-0.150398982916031	1	1	1	0
Surf4	0.00591817494177605	-0.126784004174874	1	1	1	0
Dbn1	0.0059195058584735	0.0850699983006624	1	1	1	0
