gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Fn1	0.063469038520835	0.996698884276352	1	1	0.75	0.25
Aqp11	0.0638471924299459	1.36218586866581	1	1	0.75	0.25
Rora	0.0638699914942468	0.221998779613593	1	1	1	0
Cog4	0.0639437258987148	-2.00406463533178	1	0.333	0.75	0.417
Oxa1l	0.064389041581955	-2.88478017355621	1	0.167	0.75	0.583
Pfdn1	0.0644953763513109	-1.11046619477178	1	0.833	0.75	0.083
Rabgap1l	0.0645382743845073	1.45744938942725	1	1	0.75	0.25
Rnf40	0.0647910886449491	1.79725676840561	1	1	0	1
Amn1	0.0648413644914466	-0.99626884449827	1	1	0.75	0.25
Prickle1	0.0649158866051027	-1.21119390512029	1	0.833	1	0.167
Rad51c	0.0649677205410502	-3.10042641823458	1	0	0.75	0.75
Spop	0.065703435586048	1.25037971508761	1	1	0.75	0.25
S100a13	0.0657728799472054	-2.12928898962534	1	0.167	0.75	0.583
Gkn3	0.0663389832281382	-1.86025487464877	1	0.833	0.75	0.083
Nos3	0.0665904845705261	-1.04722151775202	1	1	1	0
Ranbp10	0.067171497860687	-1.12454928347061	1	0.833	0.75	0.083
Pbrm1	0.0678603289155382	-1.03751908829495	1	1	1	0
Rcan2	0.067996865732126	-0.776325923539498	1	1	0.75	0.25
Asap1	0.068181131602612	-0.408130504437741	1	1	0.75	0.25
Sh2d3c	0.0688489986461251	1.65077095157638	1	1	0.5	0.5
Pdzd2	0.0689082880583913	0.450332010387954	1	1	1	0
Mboat1	0.0691589005371747	1.82614676318678	1	1	0.25	0.75
Magi3	0.0704353784977521	-0.593399157713588	1	1	1	0
Mad1l1	0.070637034525528	1.55908249083972	1	1	0.5	0.5
Prcp	0.0706830813729231	0.3942657866332	1	0.833	0.75	0.083
Anks1	0.0708101108099558	0.825832277874521	1	1	0.75	0.25
Gclm	0.0712045612178972	-1.73565035687104	1	0.333	0.75	0.417
Tango2	0.071292840771025	-2.27949481039682	1	0	0.75	0.75
Robo4	0.0715010675763817	1.60236051927106	1	1	0.75	0.25
D2hgdh	0.0720307341441596	1.67969241599677	1	0.833	0	0.833
Rdm1	0.0720741038347231	-2.28145326564274	1	0.5	1	0.5
Plcb4	0.0723089967318272	0.50404828313189	1	1	1	0
Lonp2	0.0724531318564859	-1.85458581404393	1	0.833	1	0.167
Tgoln1	0.0724942032795015	-1.01843079530409	1	0.167	0.75	0.583
Arnt	0.072685378016074	-1.22213779477566	1	0.833	1	0.167
Alcam	0.0727217347676494	0.677877582655937	1	0.833	0.75	0.083
Plec	0.0731018252042957	-1.05697347381036	1	0.667	0.75	0.083
Arl6ip1	0.073277732945817	-2.68141292438889	1	0.167	1	0.833
Cp	0.0735534135882525	0.164906808993469	1	1	1	0
Pdcd6	0.0736005964101769	-2.96310845091903	1	0.167	0.75	0.583
Mtpn	0.0736997376697453	-1.04899717834369	1	0.667	0.75	0.083
Dcaf7	0.0738407446455365	-1.7676011710482	1	0.333	0.75	0.417
Dync1li1	0.074509993653201	-1.4752449140825	1	0.667	0.75	0.083
Ncoa2	0.0745100350407596	1.45746086644451	1	1	0.5	0.5
Mplkip	0.0748535899425633	-2.14149537700823	1	0.667	1	0.333
Ints7	0.0751066871838743	-2.63985756695328	1	0.333	1	0.667
