gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Hspb1	0.304983743630038	-1.54899383710808	1	0.005	0.016	0.011
Arf5	0.304983743630038	-1.69583263635636	1	0.005	0.016	0.011
Ankrd26	0.304983743630038	-1.16821310613577	1	0.005	0.016	0.011
C1ra	0.304983743630038	-1.82171831319732	1	0.005	0.016	0.011
Clasrp	0.304983743630038	-1.26457089009556	1	0.005	0.016	0.011
Pnkp	0.304983743630038	-1.74945151833505	1	0.005	0.016	0.011
E030018B13Rik	0.304983743630038	-1.40313973419908	1	0.005	0.016	0.011
Cog7	0.304983743630038	-1.35108307891998	1	0.005	0.016	0.011
Angpt2	0.304983743630038	-1.32794855619722	1	0.005	0.016	0.011
Ddx39a	0.304983743630038	-1.2208376237478	1	0.005	0.016	0.011
Ankrd49	0.304983743630038	-1.33576050740875	1	0.005	0.016	0.011
Ift46	0.304983743630038	-1.91509321394626	1	0.005	0.016	0.011
Tmem263	0.304983743630038	-1.27425571651105	1	0.005	0.016	0.011
Llph	0.304983743630038	-1.34883517314752	1	0.005	0.016	0.011
Tvp23b	0.304983743630038	-1.0544256579031	1	0.005	0.016	0.011
Mif4gd	0.304983743630038	-1.82431702704774	1	0.005	0.016	0.011
Ptpdc1	0.304983743630038	-1.77994368656458	1	0.005	0.016	0.011
Eef1d	0.304983743630038	-1.81422797425906	1	0.005	0.016	0.011
Celsr1	0.304983743630038	-1.36980022031596	1	0.005	0.016	0.011
Kmt2d	0.304983743630038	-1.56201127985227	1	0.005	0.016	0.011
Nckap5l	0.304983743630038	-1.23715068301412	1	0.005	0.016	0.011
Dvl3	0.304983743630038	-1.29273187890811	1	0.005	0.016	0.011
Gtf2e1	0.304983743630038	-1.26151830096911	1	0.005	0.016	0.011
BC004004	0.304983743630038	-1.27145141380221	1	0.005	0.016	0.011
Ltbp1	0.304983743630038	-1.75160105089638	1	0.005	0.016	0.011
Hbegf	0.304983743630038	-1.53155661921557	1	0.005	0.016	0.011
Vps37c	0.304983743630038	-1.09818690137494	1	0.005	0.016	0.011
Uprt	0.304983743630038	-2.46958624104775	1	0.005	0.016	0.011
