gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Wrap73	0.13299717205689	-5.02768666558284	1	0	0.011	0.011
Morn1	0.13299717205689	-3.65158049665609	1	0	0.011	0.011
Aurkaip1	0.13299717205689	-5.45190098333864	1	0	0.011	0.011
Pusl1	0.13299717205689	-3.87569927263617	1	0	0.011	0.011
Mterf1a	0.13299717205689	-4.07333935567094	1	0	0.011	0.011
Cldn12	0.13299717205689	-4.08086690228382	1	0	0.011	0.011
Mapre3	0.13299717205689	-3.87802480551447	1	0	0.011	0.011
Mfsd10	0.13299717205689	-4.14621506189999	1	0	0.011	0.011
Lyar	0.13299717205689	-4.45723715569057	1	0	0.011	0.011
Noa1	0.13299717205689	-4.51082023690961	1	0	0.011	0.011
Noc4l	0.13299717205689	-4.17756659074176	1	0	0.011	0.011
Camkk2	0.13299717205689	-3.68746101387253	1	0	0.011	0.011
Ddx55	0.13299717205689	-3.68891295152095	1	0	0.011	0.011
Mettl27	0.13299717205689	-4.32446596767686	1	0	0.011	0.011
Micall2	0.13299717205689	-5.4210520359358	1	0	0.011	0.011
Psmg3	0.13299717205689	-4.26461880180079	1	0	0.011	0.011
Amz1	0.13299717205689	-5.33387935820163	1	0	0.011	0.011
Slc29a4	0.13299717205689	-5.5202956135841	1	0	0.011	0.011
Rsph10b	0.13299717205689	-4.00542288268756	1	0	0.011	0.011
B3glct	0.13299717205689	-4.07031945051813	1	0	0.011	0.011
Atp6v1f	0.13299717205689	-4.92866178113023	1	0	0.011	0.011
4921507P07Rik	0.13299717205689	-4.53605835874694	1	0	0.011	0.011
Vmn1r4	0.13299717205689	-5.94254667798919	1	0	0.011	0.011
Smyd1	0.13299717205689	-4.3814798594139	1	0	0.011	0.011
Reep1	0.13299717205689	-4.02703716457519	1	0	0.011	0.011
Gcfc2	0.13299717205689	-4.10327742430174	1	0	0.011	0.011
Mrpl53	0.13299717205689	-4.92126589570214	1	0	0.011	0.011
Ino80b	0.13299717205689	-5.07156820454556	1	0	0.011	0.011
Nat8f1	0.13299717205689	-5.10899834582776	1	0	0.011	0.011
Aplf	0.13299717205689	-4.56458270832664	1	0	0.011	0.011
Sec13	0.13299717205689	-4.31538436697201	1	0	0.011	0.011
Zfp422	0.13299717205689	-4.96016652404354	1	0	0.011	0.011
Cops7a	0.13299717205689	-4.59227470614103	1	0	0.011	0.011
Mansc1	0.13299717205689	-4.05749379869713	1	0	0.011	0.011
Ints13	0.13299717205689	-4.08886195523778	1	0	0.011	0.011
Ccdc106	0.13299717205689	-4.27454336188107	1	0	0.011	0.011
Mzf1	0.13299717205689	-4.35758176686771	1	0	0.011	0.011
Lig1	0.13299717205689	-5.17080191855846	1	0	0.011	0.011
Tmem160	0.13299717205689	-4.47297770765302	1	0	0.011	0.011
Mypop	0.13299717205689	-4.35579768587065	1	0	0.011	0.011
Dmpk	0.13299717205689	-4.34606346980504	1	0	0.011	0.011
Zfp235	0.13299717205689	-4.11047702947752	1	0	0.011	0.011
Smg9	0.13299717205689	-4.34443891265887	1	0	0.011	0.011
Numbl	0.13299717205689	-4.50907088688255	1	0	0.011	0.011
Med29	0.13299717205689	-3.84163341825997	1	0	0.011	0.011
Zfp146	0.13299717205689	-4.3870960221301	1	0	0.011	0.011
Lin37	0.13299717205689	-4.98843179077518	1	0	0.011	0.011
Tmem147	0.13299717205689	-3.76545214390859	1	0	0.011	0.011
Zfp507	0.13299717205689	-3.7289198912323	1	0	0.011	0.011
2610021A01Rik	0.13299717205689	-3.89964413676966	1	0	0.011	0.011
Atf5	0.13299717205689	-4.48630939221644	1	0	0.011	0.011
