gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Lpl	0.0079979526379192	-6.34535384584568	1	0	0.062	0.062
Cog2	0.0079979526379192	-6.39306420785948	1	0	0.062	0.062
Minar1	0.0079979526379192	-6.0858284977513	1	0	0.062	0.062
Kif9	0.0079979526379192	-6.19774718567241	1	0	0.062	0.062
Cep290	0.0079979526379192	-5.70744913686723	1	0	0.062	0.062
Tmem11	0.0079979526379192	-6.22740850366812	1	0	0.062	0.062
Tada2a	0.0079979526379192	-5.89437267962804	1	0	0.062	0.062
Crip2	0.0079979526379192	-5.99014710277105	1	0	0.062	0.062
H1f2	0.0079979526379192	-6.40290895097431	1	0	0.062	0.062
Iars	0.0079979526379192	-6.32843389945064	1	0	0.062	0.062
Ap3m1	0.0079979526379192	-5.69768168603752	1	0	0.062	0.062
Naa30	0.0079979526379192	-5.61603466712204	1	0	0.062	0.062
Tcp1	0.0079979526379192	-5.74999154271273	1	0	0.062	0.062
Pigq	0.0079979526379192	-5.97382682343565	1	0	0.062	0.062
Cuta	0.0079979526379192	-5.65969484474289	1	0	0.062	0.062
Rps28	0.0079979526379192	-5.73758804801464	1	0	0.062	0.062
Zbtb33	0.0079979526379192	-6.19133394855378	1	0	0.062	0.062
Zfp280c	0.0079979526379192	-5.64990761755178	1	0	0.062	0.062
Pdzd8	0.00803608237034305	2.86730845122969	1	0.134	0.025	0.109
Fam107b	0.0080473307625066	-3.46368270781024	1	0.009	0.086	0.077
Dhdds	0.0080473307625066	-3.14036192394915	1	0.009	0.086	0.077
Zfp638	0.0081077732766075	-0.623800084894584	1	0.196	0.395	0.199
Plek	0.00815603199188094	-0.667415019271221	1	0.205	0.407	0.202
Slc11a1	0.00821946829561314	-1.22439358698875	1	0.098	0.247	0.149
Usf3	0.00822924176405581	-2.896923426764	1	0.009	0.086	0.077
Mtpap	0.00822924176405581	-2.88372537451528	1	0.009	0.086	0.077
Nr3c2	0.00833060776175478	-1.24967872238823	1	0.134	0.284	0.15
Lamp1	0.00838532980158543	-1.37533706779422	1	0.054	0.173	0.119
Nudt5	0.0084090688650603	-2.51277790759045	1	0.036	0.136	0.1
Fam20c	0.00860414019370523	-1.95076917067923	1	0.009	0.086	0.077
Pid1	0.00863499536405933	0.132213593454065	1	0.446	0.259	0.187
Tdrd7	0.00869543259644653	-1.53518296507372	1	0.054	0.173	0.119
Lman2l	0.00886189249663267	3.84019522469313	1	0.107	0.012	0.095
Tti1	0.00901901992292242	3.87041446590937	1	0.107	0.012	0.095
Tmem234	0.00910579909566735	-2.27733395018601	1	0.045	0.148	0.103
Rfc2	0.00927952207908742	5.95132931193842	1	0.08	0	0.08
Zfp579	0.00927952207908742	6.40717277683308	1	0.08	0	0.08
Wapl	0.00943454100783721	1.1180812113634	1	0.339	0.173	0.166
Zdhhc14	0.00960781664466622	-1.20795282723035	1	0.071	0.198	0.127
Rab10	0.0099578617208982	1.24720107599307	1	0.357	0.222	0.135
R3hdm2	0.00996962765961455	1.30575467769142	1	0.241	0.099	0.142
Stxbp5	0.00998561583764623	1.76053692918579	1	0.188	0.062	0.126
Rbms1	0.0100729208134471	-2.05217673555619	1	0.036	0.136	0.1
Akap7	0.0100729208134471	-2.11455291103161	1	0.036	0.136	0.1
Rapgef5	0.0100805679117943	0.620006214382125	1	0.821	0.753	0.0679999999999999
Rassf3	0.0100847425598236	-1.11695125814057	1	0.143	0.296	0.153
Tapbp	0.0101916881929866	2.90617095971472	1	0.107	0.012	0.095
Zdhhc20	0.010260903547011	-0.909346568380824	1	0.134	0.284	0.15
Vps50	0.0104051400954195	-1.77620556398585	1	0.036	0.136	0.1
Usp16	0.0104051400954195	-2.1468097109356	1	0.036	0.136	0.1
Ppp2r5a	0.010459666847473	-2.42427146226751	1	0.045	0.148	0.103
Or5v1b	0.010459666847473	-2.46905478090475	1	0.045	0.148	0.103
Celf2	0.0104900623201549	0.433548489062917	1	0.634	0.42	0.214
Rab3gap1	0.0105352693731082	-1.04899683168552	1	0.071	0.198	0.127
Myo18a	0.0105748777711956	-2.28067358898902	1	0.036	0.136	0.1
Slc46a3	0.0107470737826146	-2.02344438758554	1	0.036	0.136	0.1
Rnf11	0.0108975853383664	-2.64976289463078	1	0.018	0.099	0.081
Rabep2	0.0108975853383664	-3.4768083800049	1	0.018	0.099	0.081
Ep400	0.0108989853700651	-1.04067124642818	1	0.107	0.247	0.14
Hnrnpul1	0.01091133970532	-1.17830583235794	1	0.08	0.21	0.13
Ang	0.0109217582074368	-1.86854115795321	1	0.036	0.136	0.1
Ptpre	0.0109903974045901	1.96270953263857	1	0.196	0.074	0.122
Mplkip	0.0111116601070571	-2.95083961598315	1	0.018	0.099	0.081
Garnl3	0.0111978550796875	2.84089951043862	1	0.125	0.025	0.1
Spata6	0.0112111805060346	-2.07517505224684	1	0.062	0.173	0.111
Hpcal1	0.0115820857577103	-0.742145062717517	1	0.062	0.185	0.123
Csnk1e	0.0116185983566536	1.88680680456098	1	0.188	0.062	0.126
Rb1cc1	0.0118451454203497	-1.77007520394932	1	0.062	0.173	0.111
Srsf10	0.0118728026944372	1.95043820374447	1	0.223	0.099	0.124
Pafah1b2	0.0120057830866949	-2.55065480620573	1	0.018	0.099	0.081
Rictor	0.0120057830866949	-2.90112840380555	1	0.018	0.099	0.081
Hnrnpk	0.0120238407114972	-1.85226994058132	1	0.036	0.136	0.1
Fgf13	0.0121205974838387	-1.18488228598646	1	0.384	0.519	0.135
Apoe	0.0121820097854924	-1.14179226158914	1	0.286	0.469	0.183
Ttyh2	0.0122390475947412	-2.39375653865161	1	0.018	0.099	0.081
Coa8	0.0122390475947412	-2.59339817910661	1	0.018	0.099	0.081
Pum3	0.0122390475947412	-2.76482562598852	1	0.018	0.099	0.081
Npnt	0.0122579708862845	-1.03472556022259	1	0.089	0.222	0.133
Ldlrad4	0.0123051086753138	0.430013778958468	1	0.893	0.827	0.0660000000000001
Usp10	0.012355610664672	-1.63784127170436	1	0.045	0.148	0.103
Rnf103	0.0124763188269236	-2.69087158694854	1	0.018	0.099	0.081
Sptbn1	0.0124763188269236	-2.33652168113257	1	0.018	0.099	0.081
Ppp6r2	0.0124763188269236	-2.18721517713385	1	0.018	0.099	0.081
Acrbp	0.0127176544516897	-2.33350747379034	1	0.018	0.099	0.081
Klhl2	0.0127176544516897	-2.92258769982109	1	0.018	0.099	0.081
Nktr	0.0128682713077768	-1.17098817035276	1	0.116	0.259	0.143
Ppm1a	0.0129631127464367	-2.43929351702877	1	0.018	0.099	0.081
Lilrb4a	0.013016402854176	-1.54117004962135	1	0.036	0.136	0.1
Stk3	0.0130447845875277	-1.21636252681529	1	0.161	0.309	0.148
Ythdc1	0.0131073238725376	1.50007853265381	1	0.268	0.136	0.132
Pigu	0.0132127525997794	-2.44502053516478	1	0.018	0.099	0.081
Ap5m1	0.0132127525997794	-2.46353566868318	1	0.018	0.099	0.081
N4bp2l1	0.0132246236149681	2.32497805888041	1	0.143	0.037	0.106
Srp72	0.0132716233891811	1.83343460129598	1	0.125	0.025	0.1
Fkbp15	0.0134115784196907	-0.412812289108792	1	0.223	0.407	0.184
Ankrd10	0.0134146337177377	1.86783458295265	1	0.179	0.062	0.117
Pacc1	0.0134666335137426	-2.11171451400489	1	0.018	0.099	0.081
Msi2	0.0135445228256463	-0.907924336863924	1	0.134	0.284	0.15
Dnajb14	0.0136438245681164	-1.65617824899958	1	0.071	0.185	0.114
Srgap2	0.0136441419791557	0.37727961704403	1	0.964	0.914	0.0499999999999999
E2f3	0.013755253818135	1.39379710809722	1	0.304	0.16	0.144
Ccdc171	0.0138466192594473	4.13797795558921	1	0.098	0.012	0.086
Erlin1	0.0138466192594473	3.47247212402587	1	0.098	0.012	0.086
Arhgap9	0.0139873596112961	-1.93137777988337	1	0.018	0.099	0.081
Cep128	0.0139873596112961	-1.00054409280413	1	0.018	0.099	0.081
Lrig2	0.014189298818509	1.80223310636315	1	0.179	0.062	0.117
Foxn3	0.0142009028344778	0.489552739461605	1	0.821	0.778	0.0429999999999999
Bcar3	0.0142543268846315	-1.69674502980873	1	0.018	0.099	0.081
Cabin1	0.0142543268846315	-1.94480205225142	1	0.018	0.099	0.081
Ube2e2	0.0142543268846315	-2.0817619629256	1	0.018	0.099	0.081
Tlr13	0.0142543268846315	-1.65134529465648	1	0.018	0.099	0.081
Amz1	0.014335442016657	3.71218897165135	1	0.098	0.012	0.086
Khdrbs1	0.0143480085983638	1.1086285776267	1	0.348	0.21	0.138
Cldn11	0.01444772103139	6.10627333532446	1	0.071	0	0.071
Lrrc41	0.01444772103139	5.83471210490045	1	0.071	0	0.071
Slc35e3	0.01444772103139	5.894733702913	1	0.071	0	0.071
Scpep1	0.01444772103139	6.3022724118241	1	0.071	0	0.071
Aifm1	0.01444772103139	5.74781562642206	1	0.071	0	0.071
Cdk12	0.0145612827281853	-0.872586887182454	1	0.161	0.309	0.148
Pitpnc1	0.0145819791604307	0.817584796713987	1	0.598	0.469	0.129
Ssbp1	0.0148017797623316	-1.86248814879343	1	0.018	0.099	0.081
Zfp866	0.0148399023712032	3.17667544826624	1	0.098	0.012	0.086
Grn	0.0150131197543569	-1.58652959908608	1	0.098	0.222	0.124
Psma3	0.0150978279929467	-2.34562795624993	1	0.027	0.111	0.084
Mapk8ip3	0.0150978279929467	-2.44614331763959	1	0.027	0.111	0.084
Fam222b	0.0152839210911408	-1.3675512627458	1	0.08	0.198	0.118
Alas1	0.0153596936753553	-2.44467724078577	1	0.027	0.111	0.084
Mon2	0.0155476069073574	-0.915855239368365	1	0.089	0.222	0.133
Fam219a	0.0156153921315702	-1.01726932654274	1	0.071	0.185	0.114
Sec24a	0.0158954450291387	-2.40017156377421	1	0.027	0.111	0.084
Fance	0.0161694317209496	-1.9605461961573	1	0.027	0.111	0.084
Hnmt	0.0162884342018999	-3.44185875113191	1	0.009	0.074	0.065
Rpl12	0.0162884342018999	-3.46447204933491	1	0.009	0.074	0.065
