gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Ctnna1	14.688951933877	-0.226471035724727	0.2069749215011	-1.09419553867797	0.273869227713678	0.999998966800745
Lrrtm2	0.043450764474078	-1.14762611445579	3.10725050358654	-0.369338137730171	0.711875702104034	0.999998966800745
Sil1	2.84274943469614	0.620588570055253	0.541362192273497	1.14634634430055	0.251651874239109	0.999998966800745
Matr3	6.13247030756628	-0.373882453982061	0.431500946798954	-0.866469602803123	0.386232688876721	0.999998966800745
Paip2	0.662563359484242	-1.14523039202209	1.0573797181064	-1.08308337337226	0.278771418227782	0.999998966800745
Slc23a1	0.0873750634052046	-0.532173913300063	3.10438104316177	-0.171426737214595	0.863888232689029	0.999998966800745
Spata24	0.0887630872477614	-0.0662068907325573	3.10728161469073	-0.0213070133133546	0.983000749295135	0.999998966800745
Dnajc18	0.59028448289262	-0.59632946132833	1.52732919914711	-0.390439377222234	0.696211674928192	0.999998966800745
Smim33	0.622336547205433	-1.45096991737878	0.989468161008526	-1.46641395302691	0.142535547374191	0.999998966800745
Ecscr	0.991133520461276	-0.487752910782314	0.777671995073318	-0.62719618794596	0.530530641725272	0.999998966800745
Ube2d2a	2.96397700944009	-0.636395210546638	0.455799935577684	-1.39621610463825	0.162649428473595	0.999998966800745
Cxxc5	0.411072787649829	-0.735160438999492	1.86019175693435	-0.395206803953942	0.69269027172898	0.999998966800745
Psd2	0.0248362950293383	-0.994475775777967	3.1099572961938	-0.319771521298727	0.749141537688355	0.999998966800745
Pura	3.44498649433617	-1.27636386876907	0.641957329531571	-1.98823786263242	0.0467853893257681	0.999998966800745
Igip	0.102999851142845	-0.485335811140697	3.10129002190118	-0.156494815935716	0.875643005184779	0.999998966800745
Cystm1	0.151366041217081	-1.62589473633436	3.09842467788911	-0.524748833798358	0.599757804784284	0.999998966800745
Pfdn1	2.33592520166624	-1.16750063833533	0.621885173243046	-1.87735724948542	0.060469146610242	0.999998966800745
Hbegf	0.44327488963565	0.013409680761585	1.25456018873232	0.0106887504338352	0.991471773445652	0.999998966800745
Slc4a9	0.026823770290017	-0.418576521518276	3.11104834981277	-0.134545167561754	0.892971497200783	0.999998966800745
Ankhd1	11.5328849524333	0.0232579831856364	0.24351155231951	0.0955108000589626	0.923909112271437	0.999998966800745
Eif4ebp3	0.0298276325610999	-0.689768622666675	3.10840660242901	-0.221904245772631	0.824388425281175	0.999998966800745
Sra1	0.518143725602496	-0.211206087897408	1.87016258132554	-0.112934613282503	0.910082394433254	0.999998966800745
Apbb3	0.0924289496603113	-0.709795143006989	3.1046754763373	-0.228621364267147	0.81916321802028	0.999998966800745
Slc35a4	0.379252038534699	-0.83929084696654	1.58744396199862	-0.528705810761255	0.597009545618891	0.999998966800745
Tmco6	0.0296999626381866	-1.1154607870277	3.10816826392052	-0.358880437708576	0.719684534560106	0.999998966800745
Ndufa2	0.204656973136257	-0.212868476500447	2.32088198520092	-0.0917187852970556	0.926921471793516	0.999998966800745
Ik	1.24508860069779	0.0935506603060754	0.732072006388793	0.127788877992409	0.898316051974328	0.999998966800745
Wdr55	0.0641945596663938	-0.52395438955819	3.10312295292882	-0.168847447396071	0.865916636451831	0.999998966800745
Dnd1	0.0608432517894581	-1.07531670300838	3.10731259645095	-0.346060034074642	0.729297598032694	0.999998966800745
Hars	0.642099408522595	0.866678354917448	1.1410948548962	0.759514733765306	0.447544703732792	0.999998966800745
Hars2	0.114108309006913	-0.479708569120918	3.10206071386718	-0.154641902067381	0.87710363425735	0.999998966800745
Zmat2	0.330121852712224	-0.860019961391304	2.74170366105656	-0.313680859681196	0.75376343933705	0.999998966800745
Pcdhb4	0.0152163744801605	-0.913145258000242	3.11070977798126	-0.293548843567413	0.76910267114537	0.999998966800745
Pcdhb6	0.164306244260172	-0.418576520498917	3.11104834981645	-0.134545167233937	0.892971497459986	0.999998966800745
Pcdhb9	0.0878602968194882	-1.26548855543542	3.10803780956303	-0.40716639660614	0.683885780206508	0.999998966800745
Pcdhb12	0.0198833389472679	-0.354221057378851	3.10876391042585	-0.113942733377372	0.909283189801727	0.999998966800745
Pcdhb13	0.0152163744801605	-0.913145258000242	3.11070977798126	-0.293548843567413	0.76910267114537	0.999998966800745
Pcdhb14	0.028967176316052	-1.0432683732067	3.10819109902648	-0.335651296837398	0.737133836545258	0.999998966800745
Pcdhb16	0.014483588158026	-0.906751281065015	3.10958565354182	-0.291598747258248	0.770593433371411	0.999998966800745
Pcdhb18	0.0198833389472679	-0.354221057378851	3.10876391042585	-0.113942733377372	0.909283189801727	0.999998966800745
Taf7	1.27796165182922	-0.00727126005749297	0.762449784738591	-0.00953670681405721	0.992390924211691	0.999998966800745
Pcdhga1	0.199507756449374	0.641097542063021	2.75049610731049	0.233084329899272	0.815695922752944	0.999998966800745
Pcdhga2	0.0467071092372849	-0.0936271788492985	3.10549490595684	-0.030148875359514	0.975948321527899	0.999998966800745
