gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Ano1	4.21107175398576	0.494074987928719	0.611744165884736	0.807649693257249	0.419292271227991	0.999862054855225
LTO1	3.57013005461542	-0.199269820759005	0.565504461191072	-0.352375329346299	0.724556801314846	0.999862054855225
Ccnd1	0.525968482258249	-0.507686956770059	1.54886803687728	-0.32777934897128	0.743078502615938	0.999862054855225
Tpcn2	6.78241835275263	-0.0410959082652256	0.358667054437605	-0.11457954600727	0.908778392839026	0.999862054855225
Mrgprf	1.20144141963404	0.992267560462317	0.895647284532537	1.1078775960117	0.267914682481185	0.999862054855225
Insr	67.6706274474554	0.168454238214856	0.134947083718034	1.24829847058299	0.211921774093326	0.999862054855225
Arhgef18	31.0910950330998	0.0542536466346906	0.188318820650216	0.288094660147971	0.773274280013625	0.999862054855225
Pex11g	1.27273330738436	-0.463599698340353	0.79857823441943	-0.580531347285457	0.561556353726269	0.999862054855225
Tex45	0.358027983218691	-0.24055776164547	1.85638573551808	-0.129583931314973	0.896895616995803	0.999862054855225
Zfp358	0.93501155886818	-0.925876971709973	1.0984767829165	-0.842873500932565	0.399299195199622	0.999862054855225
Mcoln1	3.52317567745215	-0.0549409126056074	0.622111070806436	-0.0883136712780052	0.929627373303779	0.999862054855225
Pnpla6	8.54107618601322	-0.0767446786451263	0.386853927095381	-0.198381542153001	0.842746557684223	0.999862054855225
Rps23rg1	0.898097315560905	-0.0161534671067284	1.08803766346765	-0.0148464227380202	0.988154703665115	0.999862054855225
Camsap3	0.258806735117794	-1.59966027976645	2.30623988262027	-0.693622676383938	0.487918868982729	0.999862054855225
Xab2	1.36239564669931	-0.384268865830737	0.959006301589651	-0.400694828797029	0.68864481853522	0.999862054855225
Pet100	2.02264558808791	-0.347468082235447	0.914223367835761	-0.380069132402519	0.703894098307004	0.999862054855225
Stxbp2	0.480781916597409	0.21392619100301	1.46858958449486	0.145667784425008	0.884183654349949	0.999862054855225
Trappc5	0.749028765643819	0.314088465409951	1.19037286190296	0.26385721269539	0.791889946834328	0.999862054855225
Fcer2a	0.298546116040799	-1.19426169354108	2.21169445771014	-0.539975894671071	0.589213656442281	0.999862054855225
Cd209c	0.15544094817773	-0.791631545363318	3.10315175330076	-0.255105650093095	0.798641500370494	0.999862054855225
Evi5l	2.83950860320948	0.143811657734771	0.78983956391716	0.182077049953722	0.855522259152828	0.999862054855225
Map2k7	5.71790895872241	-0.00811136482941515	0.487657152371836	-0.0166333351002105	0.986729130668821	0.999862054855225
Tgfbr3l	3.43040680839609	-0.112319376116065	0.526060340219481	-0.213510442678882	0.830928844823603	0.999862054855225
Snapc2	1.13434662233289	-0.679907609905614	1.03111633320864	-0.659389816656155	0.509645479673394	0.999862054855225
Timm44	8.19996087801058	0.518397686688284	0.380599565413814	1.36205538260309	0.17318040761477	0.999862054855225
Elavl1	33.1214744670945	-0.209254297453691	0.251591909543603	-0.831721090846226	0.405566393063649	0.999862054855225
Ccl25	12.4304806747328	0.260021810936803	0.362652448988143	0.717000013821234	0.473374088131295	0.999862054855225
Cers4	3.17289944753358	-0.278486305963551	0.553367193526047	-0.503257708844359	0.614783096008852	0.999862054855225
Zfp958	4.36282669452362	-0.434739773838754	0.54893229075464	-0.791973402113217	0.428376185209002	0.999862054855225
Efnb2	27.5848475196648	-0.335178026414578	0.304466952005698	-1.10086833466348	0.270953965376912	0.999862054855225
Arglu1	127.511615617178	-0.311205942565962	0.197243935331027	-1.57777192005258	0.114618016942195	0.999862054855225
Nalf1	8.18332282779276	-1.60752657479653	1.20509442822252	-1.33394241741502	0.182222728717372	0.999862054855225
Lig4	0.70801273925794	-0.162219046651484	1.28081567706494	-0.126652920913037	0.899215109330275	0.999862054855225
Abhd13	1.79602796621738	0.641635844200765	0.790488998106403	0.811694844251833	0.41696675348446	0.999862054855225
Tnfsf13b	0.694690490061349	0.470557409038623	1.21799383498352	0.386338087700576	0.699246296079721	0.999862054855225
Irs2	6.49681319494957	-0.622541781000378	0.48579782922334	-1.28148324992653	0.200023979603706	0.999862054855225
Col4a1	11.3167885791225	-0.0781098692899261	0.289149876597937	-0.270136270535359	0.787055419159271	0.999862054855225
Col4a2	13.4345198367533	0.360754564057093	0.313609453100332	1.15033064370569	0.250007714102591	0.999862054855225
Rab20	0.915258069212193	-1.0296622719374	1.09801974000094	-0.937744773091712	0.348375588650686	0.999862054855225
Naxd	6.23160022096657	-0.53195570987951	0.369766868701374	-1.4386245899957	0.150256915457539	0.999862054855225
Cars2	9.81169729307677	0.01882060294724	0.357522965590642	0.0526416615395536	0.958017421862761	0.999862054855225
Ing1	2.45520255093018	-0.505543452490491	0.744379012941736	-0.679147912153806	0.497044147116868	0.999862054855225
Ankrd10	47.685068626792	-0.0977625195842275	0.168638127000601	-0.579717773928305	0.562104955314456	0.999862054855225
Arhgef7	5.18079039277094	0.167991001974707	0.503000732349287	0.333977648879551	0.738396424855071	0.999862054855225
Tex29	0.166150817092926	0.92006030708247	2.56840407130405	0.358222569946064	0.720176758110243	0.999862054855225
Tubgcp3	11.2815979800728	-0.0475890625586896	0.335130087210941	-0.142001761031786	0.887078614681574	0.999862054855225
Atp11a	20.7044932195313	-0.576686654187736	0.296705816570783	-1.94363110522358	0.051939952054823	0.999862054855225
Mcf2l	0.224599880171648	-1.05504293507995	2.39003484303032	-0.441434123086782	0.658898743332027	0.999862054855225
Pcid2	5.71430555978377	0.0922886324777814	0.509795106063171	0.181030832544606	0.856343374961517	0.999862054855225
Cul4a	20.9887833832815	0.112154020528549	0.258495952658884	0.433871476032543	0.66438177407088	0.999862054855225
Lamp1	8.41144975772571	0.116696822200428	0.458795177943959	0.254354944887155	0.799221355272045	0.999862054855225
Grtp1	8.83558336677264	0.192149168908633	0.368882928506344	0.520894717699923	0.602440115382772	0.999862054855225
Dcun1d2	6.30943336782587	0.558548157094708	0.510520707707064	1.09407541880789	0.273921902272598	0.999862054855225
Tmco3	8.77074088014962	-0.0467779568833577	0.480652937379621	-0.0973216914857057	0.922470930451496	0.999862054855225
Tfdp1	10.4123083215999	-0.391884776977854	0.331576026097777	-1.18188513684126	0.23725128026574	0.999862054855225
Tmem255b	0.570655680277592	0.963772513586155	1.45132901386859	0.664062045460779	0.506650600913025	0.999862054855225
Gas6	4.4279218886789	0.424469611429311	0.621833612769463	0.682609628544925	0.494853548248258	0.999862054855225
Rasa3	2.17323383260741	-0.0960755019488107	0.825582052186211	-0.116373050618524	0.907356892747554	0.999862054855225
Cfap97d2	0.39327355301438	-1.84031992722928	1.83216400475774	-1.00445152423602	0.315161025666221	0.999862054855225
Cdc16	13.6364290415892	-0.363230157831382	0.289309659091677	-1.25550650113718	0.209294949553111	0.999862054855225
Upf3a	4.42381244490534	0.229782607247814	0.579030052139086	0.396840554991814	0.691485042479405	0.999862054855225
Champ1	3.28849657735147	0.17620112225386	0.599890714605337	0.293722036304197	0.768970314144985	0.999862054855225
Coprs	0.393965294353178	-1.54665633758461	1.81070483895851	-0.854173636866307	0.393008788106877	0.999862054855225
Fbxo25	1.72385095085283	-0.514967725666354	1.06359743078892	-0.484175413327559	0.628261384366957	0.999862054855225
Tdrp	1.1139387730148	1.47022293608128	1.24383283620548	1.18201006862501	0.2372017057732	0.999862054855225
Erich1	9.29974079203533	0.121022282650575	0.334345452093222	0.361967784795324	0.717376104407309	0.999862054855225
Cln8	0.449854181960048	1.47700098861347	1.71564528257805	0.860901145249577	0.389292490857467	0.999862054855225
Arhgef10	25.9317922389459	0.151236700700779	0.213667339077152	0.707813844427435	0.479060867805716	0.999862054855225
Kbtbd11	0.760957576169743	-0.523465761095159	1.46740894851305	-0.356727933017987	0.721295492020189	0.999862054855225
Myom2	1.62436779126718	0.133394500799961	0.795255139301749	0.167737992761775	0.866789405726584	0.999862054855225
Csmd1	13.4505460711384	-0.139171780132982	0.830824959363873	-0.167510350482898	0.866968504087701	0.999862054855225
Mcph1	8.15744536515684	-0.320489015621003	0.531008441934737	-0.603547872898775	0.546144278251486	0.999862054855225
Angpt2	14.6846794546467	0.0774872787514877	0.263724860072942	0.293818636324448	0.768896493599085	0.999862054855225
Agpat5	8.95858756019652	-0.0116507714437468	0.516495666097096	-0.0225573459924378	0.982003368128825	0.999862054855225
Potefam3f	0.213743788658515	-1.13330840420451	2.4050918359317	-0.471212112266591	0.637489270008325	0.999862054855225
Potefam3b	0.188086961578528	0.458246240750534	2.98305104654414	0.153616627272072	0.877912025892538	0.999862054855225
Atp7b	1.5691010155913	1.36033847283343	0.85373286547805	1.59340061492386	0.111070347864482	0.999862054855225
Alg11	1.54784416604552	-1.06932207768419	0.989490444940124	-1.08067953879928	0.279839687831858	0.999862054855225
Nek3	3.63395740435455	0.109300271589596	0.571823663824554	0.191143316557691	0.848413311520045	0.999862054855225
Ckap2	0.193344908043889	-0.228885615160585	2.9255955071752	-0.078235564212219	0.937640672553563	0.999862054855225
Vps36	6.34218236897293	-0.665691294164088	0.409796437437172	-1.62444382954439	0.104281119266607	0.999862054855225
Thsd1	2.37378832375232	0.221630951311572	0.646678031203894	0.342722252214089	0.73180742065247	0.999862054855225
Slc25a15	1.3104747963877	-0.455189814632279	1.04564575906311	-0.435319333232054	0.663330653649097	0.999862054855225
Mrps31	3.7871779890122	-0.625145814133796	0.670969370657403	-0.931705442114728	0.351488773229008	0.999862054855225
Smim19	6.01812427707201	-0.00486051860707514	0.439519616058255	-0.0110587068915507	0.991176608351932	0.999862054855225
Slc20a2	33.3883862634509	-0.28829313995784	0.230881421955515	-1.2486632207826	0.211788278405807	0.999862054855225
Vdac3	6.99996687387259	0.401650616868182	0.48364340752627	0.830468503483871	0.406273948461363	0.999862054855225
Polb	9.26395852705575	-0.356377285669823	0.395655276714527	-0.900726735225511	0.367733630130011	0.999862054855225
Ikbkb	24.7333109958544	0.35346791531271	0.232681396681822	1.51910690048013	0.128735590085412	0.999862054855225
Plat	9.75682439875096	0.215332079159303	0.322870641225592	0.666929883565503	0.504816921623124	0.999862054855225
Ap3m2	0.573555442773791	-0.964634999386237	1.41105973358748	-0.683624496132242	0.494212312230771	0.999862054855225
Kat6a	52.9086789791669	0.0706760005025915	0.153629031156981	0.460043261161839	0.645485168787747	0.999862054855225
Ank1	0.199382294857234	0.669296283093936	3.10811030036395	0.215338652240097	0.829503296287464	0.999862054855225
Gpat4	5.40717204048737	-0.393998821810861	0.586346871011463	-0.671955187773413	0.501612225080504	0.999862054855225
Gins4	1.39899000004722	0.412478222131968	0.894263073383823	0.461249306170255	0.644619750640557	0.999862054855225
Golga7	2.9251218875799	0.171128943636193	0.680683484308556	0.25140751550631	0.801499057737646	0.999862054855225
Sfrp1	5.37426989756074	0.301328667463704	0.451260259752889	0.667749177888415	0.504293712626626	0.999862054855225
Tcim	5.77451321817402	-0.350415594695156	0.41619865998771	-0.841943111266873	0.399819797417898	0.999862054855225
Adam5	1.06559272325636	-0.123772704909631	0.998376502289539	-0.123973976376435	0.901335879923778	0.999862054855225
Adam32	2.95371760483283	-0.506917758011501	0.677978416893943	-0.747690111336979	0.454647097150694	0.999862054855225
Adam9	27.651446211357	-0.00264368342463189	0.188130877333603	-0.0140523632383002	0.988788205327398	0.999862054855225
Tm2d2	1.45641040319969	-2.30684989472391	1.20941971090585	-1.90740226401311	0.0564685164384534	0.999862054855225
Htra4	1.11448990413869	0.622329245029629	0.952234666392883	0.653546092148741	0.513404284726119	0.999862054855225
Plekha2	21.6608721977432	0.312978470239233	0.209696908054447	1.49252782572249	0.135560828216875	0.999862054855225
Tacc1	73.6865529862439	-0.103917588564932	0.135847092093536	-0.764959977894711	0.444295376962442	0.999862054855225
Fgfr1	113.553270426174	0.076052846958496	0.139439680597616	0.545417535615012	0.585466382697856	0.999862054855225
Letm2	13.980781922013	-0.642837654134889	0.290557967983077	-2.21242479976432	0.0269373269007531	0.999862054855225
Nsd3	100.111652462538	0.0841433345494471	0.148590531708734	0.566276555994728	0.571205794856881	0.999862054855225
Plpp5	5.06278300128426	-0.740106760012032	0.555471570731275	-1.33239358953634	0.18273088750807	0.999862054855225
Ddhd2	30.8328853639054	-0.136912573492133	0.239633114876513	-0.571342460588912	0.567767524593596	0.999862054855225
Bag4	5.04797006073349	-0.515364690008739	0.548376318798841	-0.939801140825319	0.34731957355067	0.999862054855225
Lsm1	7.05903229517097	-0.249616470920071	0.380191676676427	-0.656554275733169	0.511467557606542	0.999862054855225
Star	2.71781977856005	0.725267430760701	0.677372287364862	1.07070726731701	0.284301074096578	0.999862054855225
Ash2l	8.70320712633634	0.529319844191127	0.360320279427272	1.46902595943942	0.141825748264493	0.999862054855225
Kcnu1	0.586618325021146	0.962100136478016	1.32603280834429	0.725547762034117	0.46811605484211	0.999862054855225
Hgsnat	11.4882144769679	0.109113941709556	0.362524347405714	0.300983761478075	0.763426877180707	0.999862054855225
Pomk	0.856202161065871	1.68844701064264	1.21302943529913	1.39192583585267	0.16394485735234	0.999862054855225
Fnta	12.08506802384	-0.0164689820854296	0.278228346378716	-0.0591923227801257	0.95279892445631	0.999862054855225
Hook3	63.8725493520021	-0.134085325181451	0.174859391369048	-0.766817979472763	0.443189744966198	0.999862054855225
Rnf170	13.7356157167773	-0.342657270726739	0.331003446191783	-1.03520756254666	0.30057198775097	0.999862054855225
Thap1	0.313087585388028	0.0464156293665404	1.97214669856989	0.0235355865769007	0.981223052356663	0.999862054855225
Zfp703	1.07657722717807	0.61878365889735	0.926661247953749	0.667756054614074	0.504289322296227	0.999862054855225
Erlin2	2.58422111564585	0.0908672643176854	0.718393204653404	0.126486809353278	0.899346589795902	0.999862054855225
Plpbp	6.13815769337745	-0.823650612458076	0.639853891212289	-1.28724795421273	0.198007877683354	0.999862054855225
Adgra2	34.8572842211878	0.0864025624595585	0.191752199504063	0.450594896345518	0.652281545667146	0.999862054855225
Brf2	2.71530878678499	0.168373056882459	0.672299205703722	0.250443634997629	0.802244288651772	0.999862054855225
Rab11fip1	1.84800806755817	-0.355983658613893	0.691837367708323	-0.514548180294266	0.606868784187162	0.999862054855225
Eif4ebp1	0.650738383157935	1.22262864301126	1.17580597765731	1.03982176162026	0.298422716820503	0.999862054855225
Chrnb3	0.153208049943834	-0.440056463529614	3.11242288828572	-0.141387105584483	0.887564140195514	0.999862054855225
Rnf122	1.73091744973125	-0.154126349876639	0.72105801915168	-0.213750274988922	0.830741803485664	0.999862054855225
Tti2	3.35307836272664	-0.537992627113822	0.617479681725272	-0.871271789236273	0.383605770104713	0.999862054855225
Mak16	2.36849470530165	-0.00249165752271628	0.687831892309606	-0.00362248036267958	0.997109685168102	0.999862054855225
Fut10	9.93424741011888	-0.00192372192305769	0.282902699603077	-0.00679994190849624	0.994574473148899	0.999862054855225
Nrg1	1.72812033774699	-2.5523734825368	1.02551514826362	-2.48886960554256	0.0128149956918449	0.999862054855225
Wrn	40.893333988783	-0.0316738163060255	0.164742681167432	-0.192262357766502	0.847536702443403	0.999862054855225
Purg	42.6570992173292	0.0724703470508745	0.199284893269255	0.363651985165575	0.716117902137889	0.999862054855225
Tex15	4.08286847838821	-0.666997846154952	0.577220900747219	-1.1555330815144	0.247872193617608	0.999862054855225
Ppp2cb	12.1501191189525	-0.0647283097316205	0.270844106272465	-0.238987329731683	0.811115407521521	0.999862054855225
