gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Timm13	0.0380241127493506	0.101461316105459	3.0869979006908	0.0328673097195028	0.973780401768726	NA
Gng7	0.280836535949412	-1.89707731368726	2.52639123186473	-0.75090401271185	0.452710425228723	NA
Slc39a3	0.128311678293706	0.700058533173898	3.07921427347283	0.227349729833628	0.820151806538091	NA
Sgta	0.166255595289475	-0.968175898543636	3.03082661192324	-0.319442852565317	0.749390719954322	NA
Map2k2	0.548930382277811	-0.032698943185136	1.16200674558918	-0.0281400631358267	0.97755044095277	NA
Zbtb7a	0.79046524525326	0.269828155914308	0.966531044297975	0.279171742600667	0.780113028005454	NA
Pias4	0.464357903872471	-0.0695713933093695	1.47686669373162	-0.047107429265388	0.962427606215474	NA
Eef2	0.781267791936586	-0.131135076708635	0.96411213946471	-0.136016414834734	0.891808304399996	NA
Dapk3	0.26921612263841	-0.704713833817692	2.98580543624895	-0.236021351311833	0.813416102204597	NA
Zfr2	0.0875377027736529	-0.65886993163167	3.08279508078238	-0.213724854998943	0.830761627670437	NA
Mrpl54	0.0338463629607719	0.0823689442318191	3.08715709672313	0.0266811638187281	0.978714036879289	NA
Apba3	0.0485549937111275	-0.701785410676693	3.0890458551711	-0.227185170949112	0.820279758112323	NA
Tjp3	0.0206865363247995	0.0552353570876934	3.08593945017355	0.0178990411119658	0.985719393974118	NA
Pip5k1c	0.353283346158908	0.566244655197589	1.60803367121782	0.352134824868905	0.724737152419423	NA
Cactin	0.0838819995157783	0.19151099232367	3.07654246059303	0.0622487726975025	0.95036472277338	NA
Hmg20b	0.668262045142198	0.3532242699529	1.00225475249383	0.352429628369433	0.724516085315061	NA
Mfsd12	0.463734245102701	1.79353496517031	1.61038732380326	1.11372893878381	0.265395490519	NA
Tektip1	0.0169231814803859	-0.0770989515103903	3.08867858032287	-0.0249617917518407	0.980085439870059	NA
Fzr1	0.104051655017426	-0.693545091956153	3.08856293725229	-0.224552682281799	0.822327278814062	NA
Dohh	0.11323458658228	-0.434886111242692	3.07907902109105	-0.141239022533625	0.88768111952244	NA
Smim24	0.0169231814803859	-0.0770989515103903	3.08867858032287	-0.0249617917518407	0.980085439870059	NA
Nfic	1.05207960233305	-0.350411427589677	0.768245419202174	-0.456119123955963	0.648304318891271	NA
Ncln	0.155701232352628	-0.0106987902947646	3.07537455697756	-0.003478857646946	0.99722427879311	NA
S1pr4	0.0731752642465974	-0.681252466987107	3.08727613121053	-0.220664572274585	0.825353618692519	NA
Gna15	3.08971096063755	0.564296004239765	0.466992003296429	1.20836331298284	0.226907544939151	0.833740601430964
Gna11	0.538658116417355	0.864214859461287	1.42086783154037	0.608230294385925	0.543034744902926	NA
Tle5	0.219603620494946	-0.821732334685948	2.42561800091505	-0.338772360023695	0.734781224810263	NA
Tle2	0.0485549937111275	-0.701785410676693	3.0890458551711	-0.227185170949112	0.820279758112323	NA
Sirt6	0.0246218658547356	-0.581652528651294	3.08427054989088	-0.188586740119758	0.850416726180347	NA
Ankrd24	0.116415842073645	-1.16776682457657	3.08122562688018	-0.378994259423633	0.704692126739456	NA
Gm10778	0.029729406868642	-0.262770803895877	3.08568864953688	-0.0851579124599349	0.932135849979158	NA
Gm3055	0.0951856436340521	0.526987269142598	3.08101263822557	0.171043527249568	0.864189540074148	NA
Gm32687	0.0128062253882561	-0.456632935023618	3.08700414197235	-0.147921063277831	0.882405064978308	NA
Zfp781	0.0128062253882561	-0.456632935023618	3.08700414197235	-0.147921063277831	0.882405064978308	NA
Zfp873	0.115872179958852	0.66575597545728	3.07975106683661	0.216172009038743	0.828853671258066	NA
BC024063	0.272621108833382	-0.497657360628667	2.20740918333961	-0.225448622930777	0.821630289458003	NA
AU041133	0.554913110348071	0.451484327137638	1.54952538370029	0.291369429560094	0.770768792411314	NA
Zfp938	0.25421666199244	0.430264422468437	2.63154854072775	0.163502369729972	0.870122907484259	NA
Gm4924	0.267215581219754	0.993955863176881	2.52796830764731	0.393183672504945	0.694183828087342	NA
Uqcc6	0.0938366904999438	-0.572002641846239	3.07829254754607	-0.185818155036052	0.852587366822046	NA
Tdg	0.200375931407504	0.864677398246575	2.87344601750324	0.300920007885827	0.763475492960252	NA
Glt8d2	0.0128062253882561	-0.456632935023618	3.08700414197235	-0.147921063277831	0.882405064978308	NA
Hcfc2	0.359913392404606	0.122042560721466	2.2850550935345	0.0534090232952292	0.957406015925854	NA
Nfyb	0.24346051591545	-1.50394911106632	3.07006620039173	-0.489875140436524	0.624222255253665	NA
Txnrd1	0.131444122886634	0.0179744647820345	3.07424630460298	0.00584678747279353	0.995334965124155	NA
Eid3	0.0103299154670403	0.0110765936808603	3.08509776154921	0.00359035419198452	0.997135317977002	NA
Chst11	2.98753335876884	2.45012041547904	0.665367273745874	3.6823578678365	0.000231086709084962	0.0400857029468375
Nopchap1	0.650416738250452	-1.42582531096008	1.32173291032478	-1.07875448952067	0.280697187766905	NA
Aldh1l2	0.0676927259215437	0.277721385609976	3.08437169549848	0.0900414778203611	0.92825425414043	NA
Washc4	2.84348938953809	0.77836378776467	0.521240474592594	1.49329115006475	0.13536099115642	0.757210452527325
Appl2	1.7997187779717	0.372539370889715	0.692454337710314	0.537998465171816	0.590578108206841	0.960035052973119
1500009L16Rik	0.0103432681623997	-0.0800930054577932	3.08738205305796	-0.0259420454227436	0.979303563922369	NA
Nuak1	5.88394741475739	-0.00313267175022485	0.328454097829876	-0.00953762419443898	0.992390192281336	0.999218800107261
Tcp11l2	0.348832841913072	-0.901074208734217	2.27786016286208	-0.395579247323962	0.692415449123211	NA
Polr3b	1.28119131099485	-0.0325267002375001	0.734351076512944	-0.0442931198411974	0.964670755865436	NA
Ric8b	0.563864830734508	0.650852831733047	1.34822736835599	0.482747084808615	0.629275326753231	NA
Fhl4	0.0103432681623997	-0.0800930054577932	3.08738205305796	-0.0259420454227436	0.979303563922369	NA
Tmem263	0.152606648728554	-1.10401703204298	3.08540525325168	-0.357819132796077	0.720478671410193	NA
Cry1	0.191589357791079	-1.13281022987192	3.08018731233717	-0.367773162799105	0.713042381663659	NA
Abtb3	0.0380241127493506	0.101461316105459	3.0869979006908	0.0328673097195028	0.973780401768726	NA
Pwp1	0.292053161942414	1.2718916840175	2.4571921440332	0.517619953777743	0.6047234570473	NA
